https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LRC,Volume USD
1700647200000,2023-11-22 10:00:00,LRC/USD,0.20183,0.20183,0.20183,0.20183,0.0,0.0
1700643600000,2023-11-22 09:00:00,LRC/USD,0.20183,0.20183,0.20183,0.20183,0.0,0.0
1700640000000,2023-11-22 08:00:00,LRC/USD,0.20183,0.20183,0.20183,0.20183,0.0,0.0
1700636400000,2023-11-22 07:00:00,LRC/USD,0.20183,0.20183,0.20183,0.20183,0.0,0.0
1700632800000,2023-11-22 06:00:00,LRC/USD,0.20183,0.20183,0.20183,0.20183,0.0,0.0
1700629200000,2023-11-22 05:00:00,LRC/USD,0.20183,0.20183,0.20183,0.20183,1.486399,0.29999991017
1700625600000,2023-11-22 04:00:00,LRC/USD,0.20081,0.20183,0.20081,0.20183,38.20634,7.7111856022
1700622000000,2023-11-22 03:00:00,LRC/USD,0.19994,0.20081,0.19952,0.20081,54.81241,11.0068800521
1700618400000,2023-11-22 02:00:00,LRC/USD,0.19921,0.19994,0.19921,0.19994,11311.525585,2261.6264254649
1700614800000,2023-11-22 01:00:00,LRC/USD,0.1991,0.19994,0.1991,0.19921,2938.019024,585.2827697710401
1700611200000,2023-11-22 00:00:00,LRC/USD,0.1991,0.1991,0.1991,0.1991,0.0,0.0
1700607600000,2023-11-21 23:00:00,LRC/USD,0.19993,0.19993,0.1991,0.1991,198.674962,39.5561849342
1700604000000,2023-11-21 22:00:00,LRC/USD,0.20344,0.20344,0.1991,0.19993,9940.186308,1987.34144855844
1700600400000,2023-11-21 21:00:00,LRC/USD,0.20344,0.20344,0.20344,0.20344,0.0,0.0
1700596800000,2023-11-21 20:00:00,LRC/USD,0.20344,0.20344,0.20344,0.20344,0.0,0.0
1700593200000,2023-11-21 19:00:00,LRC/USD,0.20338,0.20344,0.20338,0.20344,158.00753,32.1450519032
1700589600000,2023-11-21 18:00:00,LRC/USD,0.20881,0.20881,0.20338,0.20338,954.351851,194.09607945638
1700586000000,2023-11-21 17:00:00,LRC/USD,0.21357,0.21357,0.20494,0.20881,6270.41298,1309.3249343538
1700582400000,2023-11-21 16:00:00,LRC/USD,0.21357,0.21357,0.21357,0.21357,0.0,0.0
1700578800000,2023-11-21 15:00:00,LRC/USD,0.21,0.21728,0.20867,0.21357,10632.923294,2270.8734278995803
1700575200000,2023-11-21 14:00:00,LRC/USD,0.2237,0.2237,0.20999,0.21,10811.980359,2270.5158753899996
1700571600000,2023-11-21 13:00:00,LRC/USD,0.2237,0.2237,0.2237,0.2237,0.0,0.0
1700568000000,2023-11-21 12:00:00,LRC/USD,0.22565,0.22565,0.22369,0.2237,672.818234,150.50943894579999
1700564400000,2023-11-21 11:00:00,LRC/USD,0.22565,0.22565,0.22565,0.22565,0.0,0.0
1700560800000,2023-11-21 10:00:00,LRC/USD,0.21861,0.22565,0.21861,0.22565,316.737602,71.4718398913
1700557200000,2023-11-21 09:00:00,LRC/USD,0.21861,0.21861,0.21861,0.21861,0.0,0.0
1700553600000,2023-11-21 08:00:00,LRC/USD,0.21861,0.21861,0.21861,0.21861,0.0,0.0
1700550000000,2023-11-21 07:00:00,LRC/USD,0.21861,0.21861,0.21861,0.21861,0.0,0.0
1700546400000,2023-11-21 06:00:00,LRC/USD,0.21843,0.21861,0.21843,0.21861,23.255813,5.08395327993
1700542800000,2023-11-21 05:00:00,LRC/USD,0.21843,0.21843,0.21843,0.21843,0.0,0.0
1700539200000,2023-11-21 04:00:00,LRC/USD,0.21843,0.21843,0.21843,0.21843,0.0,0.0
1700535600000,2023-11-21 03:00:00,LRC/USD,0.22144,0.22144,0.21843,0.21843,1000.772946,218.59883459478002
1700532000000,2023-11-21 02:00:00,LRC/USD,0.22478,0.22478,0.22144,0.22144,448.938935,99.41303776640001
1700528400000,2023-11-21 01:00:00,LRC/USD,0.22478,0.22478,0.22478,0.22478,0.0,0.0
1700524800000,2023-11-21 00:00:00,LRC/USD,0.22144,0.22976,0.22144,0.22478,865.995304,194.65842443312002
1700521200000,2023-11-20 23:00:00,LRC/USD,0.22144,0.22781,0.22144,0.22144,458.451078,101.51940671231999
1700517600000,2023-11-20 22:00:00,LRC/USD,0.22303,0.22303,0.22144,0.22144,25.445292,5.6346054604799996
1700514000000,2023-11-20 21:00:00,LRC/USD,0.22561,0.22561,0.22303,0.22303,117.204504,26.14012052712
1700510400000,2023-11-20 20:00:00,LRC/USD,0.22744,0.22881,0.22561,0.22561,2435.594566,549.49449003526
1700506800000,2023-11-20 19:00:00,LRC/USD,0.22744,0.22744,0.22744,0.22744,0.0,0.0
1700503200000,2023-11-20 18:00:00,LRC/USD,0.22744,0.22881,0.22744,0.22744,1195.136699,271.82189082056
1700499600000,2023-11-20 17:00:00,LRC/USD,0.22745,0.22745,0.22744,0.22744,13.190292,3.0000000124799997
1700496000000,2023-11-20 16:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700492400000,2023-11-20 15:00:00,LRC/USD,0.22745,0.22745,0.22144,0.22745,569.893602,129.6222997749
1700488800000,2023-11-20 14:00:00,LRC/USD,0.22,0.22745,0.21525,0.22745,3246.238804,738.3570159698
1700485200000,2023-11-20 13:00:00,LRC/USD,0.22,0.22,0.22,0.22,0.0,0.0
1700481600000,2023-11-20 12:00:00,LRC/USD,0.22,0.22,0.22,0.22,0.0,0.0
1700478000000,2023-11-20 11:00:00,LRC/USD,0.22745,0.22745,0.22,0.22,1267.142443,278.77133746
1700474400000,2023-11-20 10:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,60.067434,13.662337863300001
1700470800000,2023-11-20 09:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700467200000,2023-11-20 08:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700463600000,2023-11-20 07:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700460000000,2023-11-20 06:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700456400000,2023-11-20 05:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700452800000,2023-11-20 04:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700449200000,2023-11-20 03:00:00,LRC/USD,0.22745,0.22745,0.22745,0.22745,0.0,0.0
1700445600000,2023-11-20 02:00:00,LRC/USD,0.22144,0.22745,0.22144,0.22745,1723.784942,392.0748850579
1700442000000,2023-11-20 01:00:00,LRC/USD,0.22691,0.22691,0.22144,0.22144,95.505907,21.14882804608
1700438400000,2023-11-20 00:00:00,LRC/USD,0.22248,0.22691,0.22248,0.22691,7071.092897,1604.50168925827
1700434800000,2023-11-19 23:00:00,LRC/USD,0.21881,0.22253,0.21879,0.22248,2201.793365,489.8549878452
1700431200000,2023-11-19 22:00:00,LRC/USD,0.21881,0.21881,0.21881,0.21881,0.0,0.0
1700427600000,2023-11-19 21:00:00,LRC/USD,0.22401,0.22401,0.21881,0.21881,391.604553,85.68699224193
1700424000000,2023-11-19 20:00:00,LRC/USD,0.22401,0.22401,0.22401,0.22401,0.0,0.0
1700420400000,2023-11-19 19:00:00,LRC/USD,0.22082,0.22401,0.22082,0.22401,893.156543,200.07599719743
1700416800000,2023-11-19 18:00:00,LRC/USD,0.21378,0.22082,0.21378,0.22082,1273.614288,281.23950707616
1700413200000,2023-11-19 17:00:00,LRC/USD,0.22023,0.22023,0.21378,0.21378,50.260958,10.74478760124
1700409600000,2023-11-19 16:00:00,LRC/USD,0.21211,0.22023,0.21211,0.22023,2259.472605,497.60365179915
1700406000000,2023-11-19 15:00:00,LRC/USD,0.2122,0.2122,0.21211,0.21211,85.873697,18.21466987067
1700402400000,2023-11-19 14:00:00,LRC/USD,0.2122,0.2122,0.2122,0.2122,0.0,0.0
1700398800000,2023-11-19 13:00:00,LRC/USD,0.21376,0.21376,0.2122,0.2122,912.491508,193.63069799759998
1700395200000,2023-11-19 12:00:00,LRC/USD,0.21978,0.21978,0.21376,0.21376,28.909766,6.1797515801600005
1700391600000,2023-11-19 11:00:00,LRC/USD,0.2178,0.21978,0.2178,0.21978,247.519818,54.39990560004
1700388000000,2023-11-19 10:00:00,LRC/USD,0.21854,0.21909,0.21377,0.2178,313.78813,68.343054714
1700384400000,2023-11-19 09:00:00,LRC/USD,0.21854,0.21854,0.21854,0.21854,0.0,0.0
1700380800000,2023-11-19 08:00:00,LRC/USD,0.21854,0.21854,0.21854,0.21854,0.0,0.0
1700377200000,2023-11-19 07:00:00,LRC/USD,0.21268,0.21854,0.21268,0.21854,106.771424,23.33382700096
1700373600000,2023-11-19 06:00:00,LRC/USD,0.21795,0.21795,0.21004,0.21268,796.480861,169.39554951748002
1700370000000,2023-11-19 05:00:00,LRC/USD,0.21356,0.21795,0.21356,0.21795,1451.681721,316.39403109195
1700366400000,2023-11-19 04:00:00,LRC/USD,0.21356,0.21356,0.21356,0.21356,0.0,0.0
1700362800000,2023-11-19 03:00:00,LRC/USD,0.21355,0.21356,0.21355,0.21356,20.054638,4.28286849128
1700359200000,2023-11-19 02:00:00,LRC/USD,0.21355,0.21355,0.21355,0.21355,0.0,0.0
1700355600000,2023-11-19 01:00:00,LRC/USD,0.21249,0.21355,0.21249,0.21355,14.223407,3.0374085648499998
1700352000000,2023-11-19 00:00:00,LRC/USD,0.21249,0.21249,0.21249,0.21249,0.0,0.0
1700348400000,2023-11-18 23:00:00,LRC/USD,0.21249,0.21249,0.21249,0.21249,0.0,0.0
1700344800000,2023-11-18 22:00:00,LRC/USD,0.2113,0.21249,0.21056,0.21249,607.690854,129.12822956646
1700341200000,2023-11-18 21:00:00,LRC/USD,0.21413,0.21413,0.2113,0.2113,125.726951,26.5661047463
1700337600000,2023-11-18 20:00:00,LRC/USD,0.21722,0.21722,0.2111,0.21413,614.895755,131.66762801815
1700334000000,2023-11-18 19:00:00,LRC/USD,0.21722,0.21722,0.21722,0.21722,0.0,0.0
1700330400000,2023-11-18 18:00:00,LRC/USD,0.21722,0.21722,0.21722,0.21722,0.0,0.0
1700326800000,2023-11-18 17:00:00,LRC/USD,0.21675,0.21722,0.20801,0.21722,2352.352388,510.97798572135997
1700323200000,2023-11-18 16:00:00,LRC/USD,0.21675,0.21675,0.21675,0.21675,0.0,0.0
1700319600000,2023-11-18 15:00:00,LRC/USD,0.21675,0.21675,0.21675,0.21675,0.0,0.0
1700316000000,2023-11-18 14:00:00,LRC/USD,0.21291,0.21675,0.21063,0.21675,1091.164455,236.50989562125002
1700312400000,2023-11-18 13:00:00,LRC/USD,0.21815,0.21815,0.21291,0.21291,791.344943,168.48525181412998
1700308800000,2023-11-18 12:00:00,LRC/USD,0.21835,0.21835,0.21815,0.21815,99.927027,21.79908094005
1700305200000,2023-11-18 11:00:00,LRC/USD,0.21835,0.21835,0.21835,0.21835,0.0,0.0
1700301600000,2023-11-18 10:00:00,LRC/USD,0.21835,0.21835,0.21835,0.21835,0.0,0.0
1700298000000,2023-11-18 09:00:00,LRC/USD,0.21835,0.21835,0.21835,0.21835,0.0,0.0
1700294400000,2023-11-18 08:00:00,LRC/USD,0.2135,0.21835,0.2135,0.21835,107.131465,23.39215538275
1700290800000,2023-11-18 07:00:00,LRC/USD,0.21835,0.21835,0.2135,0.2135,4509.638656,962.807853056
1700287200000,2023-11-18 06:00:00,LRC/USD,0.21439,0.22499,0.21439,0.21835,3050.128797,665.9956228249499
1700283600000,2023-11-18 05:00:00,LRC/USD,0.21492,0.21971,0.21439,0.21439,307.646464,65.95632541696
1700280000000,2023-11-18 04:00:00,LRC/USD,0.21492,0.21492,0.21492,0.21492,0.0,0.0
1700276400000,2023-11-18 03:00:00,LRC/USD,0.21502,0.21502,0.21492,0.21492,266.766627,57.33348347484001
1700272800000,2023-11-18 02:00:00,LRC/USD,0.21502,0.21502,0.21502,0.21502,0.0,0.0
1700269200000,2023-11-18 01:00:00,LRC/USD,0.22499,0.22499,0.21502,0.21502,816.20217,175.4997905934
1700265600000,2023-11-18 00:00:00,LRC/USD,0.22278,0.22499,0.221,0.22499,1990.302486,447.79815632514
1700262000000,2023-11-17 23:00:00,LRC/USD,0.22278,0.22278,0.22278,0.22278,0.0,0.0
1700258400000,2023-11-17 22:00:00,LRC/USD,0.221,0.22278,0.221,0.22278,60.339437,13.44241977486
1700254800000,2023-11-17 21:00:00,LRC/USD,0.221,0.221,0.221,0.221,637.884314,140.972433394
1700251200000,2023-11-17 20:00:00,LRC/USD,0.221,0.221,0.221,0.221,0.0,0.0
1700247600000,2023-11-17 19:00:00,LRC/USD,0.221,0.221,0.221,0.221,453.33978,100.18809138
1700244000000,2023-11-17 18:00:00,LRC/USD,0.221,0.221,0.221,0.221,2411.889101,533.0274913210001
1700240400000,2023-11-17 17:00:00,LRC/USD,0.215,0.22303,0.215,0.221,3713.108057,820.596880597
1700236800000,2023-11-17 16:00:00,LRC/USD,0.215,0.21522,0.215,0.215,1241.470548,266.91616782
1700233200000,2023-11-17 15:00:00,LRC/USD,0.2203,0.2203,0.215,0.215,3566.801449,766.862311535
1700229600000,2023-11-17 14:00:00,LRC/USD,0.22899,0.22899,0.2203,0.2203,727.462505,160.2599898515
1700226000000,2023-11-17 13:00:00,LRC/USD,0.22899,0.22899,0.22899,0.22899,0.0,0.0
1700222400000,2023-11-17 12:00:00,LRC/USD,0.22782,0.22899,0.22478,0.22899,549.677068,125.87055180131999
1700218800000,2023-11-17 11:00:00,LRC/USD,0.22782,0.22782,0.22782,0.22782,0.0,0.0
1700215200000,2023-11-17 10:00:00,LRC/USD,0.22994,0.22994,0.22782,0.22782,2512.557194,572.41077993708
1700211600000,2023-11-17 09:00:00,LRC/USD,0.22994,0.22994,0.22994,0.22994,0.0,0.0
1700208000000,2023-11-17 08:00:00,LRC/USD,0.22879,0.22994,0.22879,0.22994,43.489606,10.00000000364
1700204400000,2023-11-17 07:00:00,LRC/USD,0.22862,0.22879,0.22784,0.22879,482.964429,110.49743171090999
1700200800000,2023-11-17 06:00:00,LRC/USD,0.22832,0.22862,0.22832,0.22862,448.612194,102.56171979227999
1700197200000,2023-11-17 05:00:00,LRC/USD,0.22782,0.23641,0.22782,0.22832,832.609313,190.10135834416002
1700193600000,2023-11-17 04:00:00,LRC/USD,0.22782,0.22782,0.22782,0.22782,0.0,0.0
1700190000000,2023-11-17 03:00:00,LRC/USD,0.23327,0.23568,0.22782,0.22782,387.801596,88.34895960072001
1700186400000,2023-11-17 02:00:00,LRC/USD,0.23327,0.23327,0.23327,0.23327,0.0,0.0
1700182800000,2023-11-17 01:00:00,LRC/USD,0.22782,0.23327,0.22782,0.23327,155.71685,36.3240695995
1700179200000,2023-11-17 00:00:00,LRC/USD,0.22371,0.22782,0.22267,0.22782,920.130819,209.62420318457998
1700175600000,2023-11-16 23:00:00,LRC/USD,0.23059,0.23204,0.22371,0.22371,303.8556,67.975536276
1700172000000,2023-11-16 22:00:00,LRC/USD,0.2262,0.23059,0.2262,0.23059,350.392812,80.79707851907999
1700168400000,2023-11-16 21:00:00,LRC/USD,0.22335,0.2262,0.21957,0.2262,2993.962112,677.2342297344001
1700164800000,2023-11-16 20:00:00,LRC/USD,0.22303,0.22782,0.22303,0.22335,66.575995,14.869748483250001
1700161200000,2023-11-16 19:00:00,LRC/USD,0.22782,0.22782,0.22303,0.22303,2908.713539,648.73038060317
1700157600000,2023-11-16 18:00:00,LRC/USD,0.22782,0.22782,0.22782,0.22782,0.0,0.0
1700154000000,2023-11-16 17:00:00,LRC/USD,0.22782,0.22782,0.22782,0.22782,0.0,0.0
1700150400000,2023-11-16 16:00:00,LRC/USD,0.23,0.24004,0.22782,0.22782,4442.165148,1012.0140640173599
1700146800000,2023-11-16 15:00:00,LRC/USD,0.23271,0.23271,0.23,0.23,478.26087,110.00000010000001
1700143200000,2023-11-16 14:00:00,LRC/USD,0.23271,0.23271,0.23271,0.23271,0.0,0.0
1700139600000,2023-11-16 13:00:00,LRC/USD,0.233,0.233,0.22709,0.23271,2652.65012,617.2982094252
1700136000000,2023-11-16 12:00:00,LRC/USD,0.24245,0.24245,0.233,0.233,100.0,23.3
1700132400000,2023-11-16 11:00:00,LRC/USD,0.24206,0.24245,0.24206,0.24245,303.665586,73.6237213257
1700128800000,2023-11-16 10:00:00,LRC/USD,0.24099,0.24206,0.24099,0.24206,398.742241,96.51954685646
1700125200000,2023-11-16 09:00:00,LRC/USD,0.24099,0.24099,0.24099,0.24099,0.0,0.0
1700121600000,2023-11-16 08:00:00,LRC/USD,0.24099,0.24099,0.24099,0.24099,0.0,0.0
1700118000000,2023-11-16 07:00:00,LRC/USD,0.23972,0.24099,0.23972,0.24099,82.679303,19.924885229970002
1700114400000,2023-11-16 06:00:00,LRC/USD,0.23927,0.23972,0.23927,0.23972,6134.937356,1470.66718298032
1700110800000,2023-11-16 05:00:00,LRC/USD,0.22983,0.23927,0.22983,0.23927,97.766873,23.39267970271
1700107200000,2023-11-16 04:00:00,LRC/USD,0.22793,0.23768,0.22793,0.22983,600.979571,138.12313480293
1700103600000,2023-11-16 03:00:00,LRC/USD,0.23929,0.23929,0.22793,0.22793,6713.55758,1530.2211792094
1700100000000,2023-11-16 02:00:00,LRC/USD,0.23177,0.23929,0.23177,0.23929,403.384756,96.52593826324
1700096400000,2023-11-16 01:00:00,LRC/USD,0.23929,0.23929,0.23161,0.23177,392.11033,90.8794111841
1700092800000,2023-11-16 00:00:00,LRC/USD,0.2393,0.2393,0.23929,0.23929,104.401562,24.98224977098
1700089200000,2023-11-15 23:00:00,LRC/USD,0.2393,0.2393,0.2393,0.2393,0.0,0.0
1700085600000,2023-11-15 22:00:00,LRC/USD,0.23271,0.2393,0.23271,0.2393,3498.323637,837.1488463341001
1700082000000,2023-11-15 21:00:00,LRC/USD,0.23922,0.23922,0.23271,0.23271,2235.817721,520.2971418539099
1700078400000,2023-11-15 20:00:00,LRC/USD,0.23353,0.2393,0.23353,0.23922,5368.233972,1284.1889307818399
1700074800000,2023-11-15 19:00:00,LRC/USD,0.23353,0.23353,0.23353,0.23353,0.0,0.0
1700071200000,2023-11-15 18:00:00,LRC/USD,0.2316,0.23915,0.2316,0.23353,178.534763,41.69322320339
1700067600000,2023-11-15 17:00:00,LRC/USD,0.2377,0.2377,0.2316,0.2316,1021.321912,236.5381548192
1700064000000,2023-11-15 16:00:00,LRC/USD,0.23769,0.2377,0.23769,0.2377,16.785968,3.9900245936
1700060400000,2023-11-15 15:00:00,LRC/USD,0.23601,0.23769,0.23601,0.23769,2061.913931,490.09632225939004
1700056800000,2023-11-15 14:00:00,LRC/USD,0.22818,0.23601,0.22818,0.23601,5808.95446,1370.9713421046
1700053200000,2023-11-15 13:00:00,LRC/USD,0.2377,0.2377,0.22818,0.22818,6400.0,1460.3519999999999
1700049600000,2023-11-15 12:00:00,LRC/USD,0.2377,0.2377,0.2377,0.2377,0.0,0.0
1700046000000,2023-11-15 11:00:00,LRC/USD,0.23769,0.2377,0.23768,0.2377,422.623792,100.4576753584
