https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume USD
1706191200000,2024-01-25 14:00:00,UMA/USD,4.6475,4.6608,4.5965,4.5965,815.712391,3749.4220052315
1706187600000,2024-01-25 13:00:00,UMA/USD,4.6741,4.7058,4.5734,4.6475,2045.325872,9505.651990119999
1706184000000,2024-01-25 12:00:00,UMA/USD,4.7935,4.8849,4.6564,4.6741,986.45373,4610.783379393
1706180400000,2024-01-25 11:00:00,UMA/USD,4.7704,4.7935,4.7704,4.7935,26.326839,126.1977027465
1706176800000,2024-01-25 10:00:00,UMA/USD,4.7809,4.7809,4.7704,4.7704,2.0,9.5408
1706173200000,2024-01-25 09:00:00,UMA/USD,4.7416,4.8407,4.7416,4.7809,764.308054,3654.0803753686
1706169600000,2024-01-25 08:00:00,UMA/USD,4.8528,4.9452,4.7377,4.7416,80.055488,379.59110190079997
1706166000000,2024-01-25 07:00:00,UMA/USD,4.9059,4.9059,4.8528,4.8528,361.202936,1752.8456078208003
1706162400000,2024-01-25 06:00:00,UMA/USD,4.8797,5.0225,4.8797,4.9059,1444.81271,7088.106673988999
1706158800000,2024-01-25 05:00:00,UMA/USD,4.9494,4.9494,4.7819,4.8797,3750.526197,18301.4426835009
1706155200000,2024-01-25 04:00:00,UMA/USD,4.992,5.0662,4.9494,4.9494,425.697345,2106.946439343
1706151600000,2024-01-25 03:00:00,UMA/USD,4.9501,5.0718,4.9501,4.992,242.093895,1208.53272384
1706148000000,2024-01-25 02:00:00,UMA/USD,5.07,5.136,4.9501,4.9501,749.007309,3707.6610802808996
1706144400000,2024-01-25 01:00:00,UMA/USD,5.1499,5.2123,5.0432,5.07,552.385321,2800.59357747
1706140800000,2024-01-25 00:00:00,UMA/USD,5.3011,5.3011,5.1499,5.1499,1629.7595,8393.09844905
1706137200000,2024-01-24 23:00:00,UMA/USD,5.1609,5.3011,5.1609,5.3011,277.900685,1473.1793212535001
1706133600000,2024-01-24 22:00:00,UMA/USD,5.1499,5.2443,5.1499,5.1609,45.585167,235.26048837029998
1706130000000,2024-01-24 21:00:00,UMA/USD,5.2438,5.2438,5.1499,5.1499,1749.213335,9008.2737539165
1706126400000,2024-01-24 20:00:00,UMA/USD,5.2654,5.2654,5.2438,5.2438,11.525145,60.435555351000005
1706122800000,2024-01-24 19:00:00,UMA/USD,5.2006,5.2654,5.2006,5.2654,109.51141,576.621378214
1706119200000,2024-01-24 18:00:00,UMA/USD,5.2082,5.2196,5.1783,5.2006,2127.57,11064.640542000001
1706115600000,2024-01-24 17:00:00,UMA/USD,5.3475,5.3475,5.2082,5.2082,2260.863156,11775.027489079199
1706112000000,2024-01-24 16:00:00,UMA/USD,5.3674,5.3691,5.1499,5.3475,815.484271,4360.802139172501
1706108400000,2024-01-24 15:00:00,UMA/USD,5.546,5.55,5.3613,5.3674,5472.255796,29371.785759450402
1706104800000,2024-01-24 14:00:00,UMA/USD,5.5,5.6688,5.5,5.546,103.737292,575.327021432
1706101200000,2024-01-24 13:00:00,UMA/USD,5.6795,5.6795,5.5,5.5,1311.584711,7213.7159105
1706097600000,2024-01-24 12:00:00,UMA/USD,5.8987,5.8987,5.6231,5.6795,3901.91939,22160.951175505
1706094000000,2024-01-24 11:00:00,UMA/USD,5.823,5.8987,5.7642,5.8987,1342.647656,7919.8757284472
1706090400000,2024-01-24 10:00:00,UMA/USD,5.6397,5.8366,5.599,5.823,3083.250489,17953.767597447
1706086800000,2024-01-24 09:00:00,UMA/USD,5.7917,5.8357,5.6397,5.6397,543.315179,3064.1346150063
1706083200000,2024-01-24 08:00:00,UMA/USD,5.688,5.828,5.688,5.7917,351.73628,2037.151012876
1706079600000,2024-01-24 07:00:00,UMA/USD,5.8695,5.93,5.688,5.688,2122.125849,12070.651829112
1706076000000,2024-01-24 06:00:00,UMA/USD,6.11,6.11,5.8685,5.8695,1673.965014,9825.337649673002
1706072400000,2024-01-24 05:00:00,UMA/USD,5.8104,6.1769,5.8104,6.11,3936.177418,24050.04402398
1706068800000,2024-01-24 04:00:00,UMA/USD,5.9448,5.9448,5.8104,5.8104,280.84734,1631.8353843359998
1706065200000,2024-01-24 03:00:00,UMA/USD,5.9863,6.0,5.9113,5.9448,3243.700127,19283.1485149896
1706061600000,2024-01-24 02:00:00,UMA/USD,6.2639,6.2639,5.9863,5.9863,3868.838528,23160.0280801664
1706058000000,2024-01-24 01:00:00,UMA/USD,6.0618,6.3869,6.0418,6.2639,6934.278128,43435.6247659792
1706054400000,2024-01-24 00:00:00,UMA/USD,5.7396,6.2421,5.7128,6.0618,4153.033907,25174.8609374526
1706050800000,2024-01-23 23:00:00,UMA/USD,5.7357,5.8534,5.7128,5.7396,764.405701,4387.382961459601
1706047200000,2024-01-23 22:00:00,UMA/USD,5.6288,5.7357,5.5839,5.7357,18.166431,104.19719828669999
1706043600000,2024-01-23 21:00:00,UMA/USD,5.7923,5.8264,5.6288,5.6288,3890.201795,21897.167863696
1706040000000,2024-01-23 20:00:00,UMA/USD,5.6513,5.9158,5.5857,5.7923,3970.09744,22995.995401712
1706036400000,2024-01-23 19:00:00,UMA/USD,5.5587,5.6513,5.474,5.6513,297.597921,1681.8151309472998
1706032800000,2024-01-23 18:00:00,UMA/USD,5.5682,5.7614,5.5587,5.5587,887.158024,4931.4453080088
1706029200000,2024-01-23 17:00:00,UMA/USD,5.8,5.8073,5.373,5.5682,7911.680487,44053.8192877134
1706025600000,2024-01-23 16:00:00,UMA/USD,5.8432,5.9788,5.7128,5.8,8678.412955,50334.795138999994
1706022000000,2024-01-23 15:00:00,UMA/USD,6.1,6.2384,5.5127,5.8432,11746.530381,68637.3263222592
1706018400000,2024-01-23 14:00:00,UMA/USD,5.8526,6.1,5.8323,6.1,2691.933658,16420.795313799998
1706014800000,2024-01-23 13:00:00,UMA/USD,6.2691,6.2691,5.8514,5.8526,1079.772076,6319.474051997599
1706011200000,2024-01-23 12:00:00,UMA/USD,6.0396,6.3274,5.9726,6.2691,440.802686,2763.4361188026
1706007600000,2024-01-23 11:00:00,UMA/USD,5.9726,6.1769,5.7915,6.0396,1620.018534,9784.2639379464
1706004000000,2024-01-23 10:00:00,UMA/USD,6.3101,6.5,5.9726,5.9726,1598.13511,9545.021757986
1706000400000,2024-01-23 09:00:00,UMA/USD,6.7227,6.7513,6.2442,6.3101,3531.402114,22283.5004795514
1705996800000,2024-01-23 08:00:00,UMA/USD,6.7255,6.8408,6.49,6.7227,3005.598374,20205.7361888898
1705993200000,2024-01-23 07:00:00,UMA/USD,6.9017,6.9017,6.66,6.7255,988.96128,6651.25908864
1705989600000,2024-01-23 06:00:00,UMA/USD,6.1979,6.9778,6.1979,6.9017,18873.863027,130261.74045344589
1705986000000,2024-01-23 05:00:00,UMA/USD,6.1027,6.298,6.054,6.1979,6982.455505,43276.5609744395
1705982400000,2024-01-23 04:00:00,UMA/USD,5.9518,6.2391,5.8847,6.1027,2728.552772,16651.5390016844
1705978800000,2024-01-23 03:00:00,UMA/USD,6.0776,6.1396,5.9518,5.9518,1972.464833,11739.7161930494
1705975200000,2024-01-23 02:00:00,UMA/USD,5.8683,6.2691,5.8683,6.0776,2943.154881,17887.3181047656
1705971600000,2024-01-23 01:00:00,UMA/USD,5.6325,5.9082,5.6325,5.8683,1711.142136,10041.495396688799
1705968000000,2024-01-23 00:00:00,UMA/USD,5.6201,5.7357,5.5761,5.6325,1467.664369,8266.6195583925
1705964400000,2024-01-22 23:00:00,UMA/USD,5.7996,5.8914,5.5809,5.6201,2925.632256,16442.3458419456
1705960800000,2024-01-22 22:00:00,UMA/USD,5.7844,6.086,5.7128,5.7996,695.957134,4036.2729943464
1705957200000,2024-01-22 21:00:00,UMA/USD,5.5761,5.832,5.546,5.7844,3811.737719,22048.6156617836
1705953600000,2024-01-22 20:00:00,UMA/USD,5.3669,5.8082,5.3669,5.5761,1313.581587,7324.662287270699
1705950000000,2024-01-22 19:00:00,UMA/USD,5.4213,5.5609,5.3383,5.3669,4412.335796,23680.564983552402
1705946400000,2024-01-22 18:00:00,UMA/USD,5.4435,5.4933,5.4213,5.4213,481.011985,2607.7102742804996
1705942800000,2024-01-22 17:00:00,UMA/USD,5.5172,5.5304,5.4031,5.4435,3151.84244,17157.05432214
1705939200000,2024-01-22 16:00:00,UMA/USD,5.0829,5.5951,5.036,5.5172,3252.886496,17946.8253757312
1705935600000,2024-01-22 15:00:00,UMA/USD,5.1198,5.1518,5.0056,5.0829,279.921576,1422.8133786504002
1705932000000,2024-01-22 14:00:00,UMA/USD,5.2477,5.3689,5.05,5.1198,3603.695164,18450.1985006472
1705928400000,2024-01-22 13:00:00,UMA/USD,5.0463,5.2477,4.9994,5.2477,408.669161,2144.5731561796997
1705924800000,2024-01-22 12:00:00,UMA/USD,4.9994,5.0847,4.9994,5.0463,304.082263,1534.4903237769
1705921200000,2024-01-22 11:00:00,UMA/USD,5.1137,5.125,4.9994,4.9994,5813.026834,29061.6463538996
1705917600000,2024-01-22 10:00:00,UMA/USD,4.9652,5.1137,4.8586,5.1137,2885.225392,14754.177087070399
1705914000000,2024-01-22 09:00:00,UMA/USD,5.2477,5.2477,4.9562,4.9652,828.47523,4113.545211996
1705910400000,2024-01-22 08:00:00,UMA/USD,5.1895,5.2477,5.148,5.2477,159.516557,837.0950361689
1705906800000,2024-01-22 07:00:00,UMA/USD,5.3832,5.3832,5.1499,5.1895,279.445255,1450.1811508224998
1705903200000,2024-01-22 06:00:00,UMA/USD,5.4862,5.4862,5.3832,5.3832,41.739566,224.69243169120003
1705899600000,2024-01-22 05:00:00,UMA/USD,5.5119,5.5119,5.384,5.4862,111.951165,614.186481423
1705896000000,2024-01-22 04:00:00,UMA/USD,5.4055,5.566,5.3048,5.5119,1188.32849,6549.9478040310005
1705892400000,2024-01-22 03:00:00,UMA/USD,5.378,5.4055,5.28,5.4055,2507.792444,13555.872056042
1705888800000,2024-01-22 02:00:00,UMA/USD,5.448,5.5035,5.2483,5.378,5993.751954,32234.398008612003
1705885200000,2024-01-22 01:00:00,UMA/USD,5.4816,5.5682,5.2815,5.448,2506.212267,13653.844430616
1705881600000,2024-01-22 00:00:00,UMA/USD,5.6906,5.8213,5.4199,5.4816,3451.685261,18920.757926697603
1705878000000,2024-01-21 23:00:00,UMA/USD,5.5848,5.7043,5.561,5.6906,3595.288192,20459.3469853952
1705874400000,2024-01-21 22:00:00,UMA/USD,5.6513,5.7365,5.556,5.5848,5822.896911,32519.714668552802
1705870800000,2024-01-21 21:00:00,UMA/USD,5.7365,5.7365,5.5288,5.6513,2668.087697,15078.164002056099
1705867200000,2024-01-21 20:00:00,UMA/USD,5.7376,5.7768,5.67,5.7365,2702.892656,15505.143721144
1705863600000,2024-01-21 19:00:00,UMA/USD,5.8174,5.8174,5.7347,5.7376,471.020629,2702.5279609503996
1705860000000,2024-01-21 18:00:00,UMA/USD,5.8355,5.941,5.7542,5.8174,412.320482,2398.6331719868003
1705856400000,2024-01-21 17:00:00,UMA/USD,5.6247,5.9411,5.6247,5.8355,3152.802807,18398.1807802485
1705852800000,2024-01-21 16:00:00,UMA/USD,5.8765,5.8765,5.556,5.6247,697.760862,3924.6955204913997
1705849200000,2024-01-21 15:00:00,UMA/USD,5.7,5.9411,5.7,5.8765,83.70465,491.890375725
1705845600000,2024-01-21 14:00:00,UMA/USD,5.7365,5.8212,5.7,5.7,220.839797,1258.7868429
1705842000000,2024-01-21 13:00:00,UMA/USD,5.8355,5.8994,5.6741,5.7365,52.598913,301.73366442450003
1705838400000,2024-01-21 12:00:00,UMA/USD,6.0249,6.0249,5.8355,5.8355,19.912885,116.20164041749999
1705834800000,2024-01-21 11:00:00,UMA/USD,5.7365,6.0249,5.5952,6.0249,398.057596,2398.2572101404
1705831200000,2024-01-21 10:00:00,UMA/USD,5.9495,5.9828,5.5976,5.7365,1790.823776,10273.060591024001
1705827600000,2024-01-21 09:00:00,UMA/USD,5.9779,6.322,5.7947,5.9495,16641.853526,99010.70755293699
1705824000000,2024-01-21 08:00:00,UMA/USD,4.9466,6.0,4.8632,5.9779,13346.038451,79781.2832562329
1705820400000,2024-01-21 07:00:00,UMA/USD,5.1285,5.1285,4.9011,4.9466,1505.621262,7447.7061346092
1705816800000,2024-01-21 06:00:00,UMA/USD,5.0902,5.2002,4.977,5.1285,569.688792,2921.648969772
1705813200000,2024-01-21 05:00:00,UMA/USD,4.9511,5.3403,4.8899,5.0902,2415.903296,12297.4309572992
1705809600000,2024-01-21 04:00:00,UMA/USD,4.7158,5.1705,4.6666,4.9511,660.584137,3270.6181207007003
1705806000000,2024-01-21 03:00:00,UMA/USD,4.7807,4.8111,4.6957,4.7158,478.597422,2256.9697226676
1705802400000,2024-01-21 02:00:00,UMA/USD,4.5981,5.0631,4.5981,4.7807,1392.53853,6657.308950371001
1705798800000,2024-01-21 01:00:00,UMA/USD,4.6422,4.7965,4.4713,4.5981,3422.284206,15736.005007608597
1705795200000,2024-01-21 00:00:00,UMA/USD,4.6422,4.8025,4.6,4.6422,8050.706474,37372.9895936028
1705791600000,2024-01-20 23:00:00,UMA/USD,4.663,4.7473,4.6057,4.6422,1090.37541,5061.740728302
1705788000000,2024-01-20 22:00:00,UMA/USD,4.5294,4.8727,4.5294,4.663,2438.468156,11370.577011428
1705784400000,2024-01-20 21:00:00,UMA/USD,4.5661,4.801,4.5294,4.5294,327.111115,1481.617084281
1705780800000,2024-01-20 20:00:00,UMA/USD,4.5981,4.6608,4.5026,4.5661,1753.981333,8008.854164611299
1705777200000,2024-01-20 19:00:00,UMA/USD,4.409,4.6608,4.369,4.5981,140.683578,646.8771600018
1705773600000,2024-01-20 18:00:00,UMA/USD,4.45,4.5246,4.409,4.409,131.480426,579.697198234
1705770000000,2024-01-20 17:00:00,UMA/USD,4.6739,4.7478,4.2978,4.45,4476.857468,19922.0157326
1705766400000,2024-01-20 16:00:00,UMA/USD,4.8971,4.8971,4.5625,4.6739,6988.283915,32662.540190318497
1705762800000,2024-01-20 15:00:00,UMA/USD,5.094,5.094,4.7073,4.8971,5087.333345,24913.1801237995
1705759200000,2024-01-20 14:00:00,UMA/USD,4.9994,5.2155,4.9584,5.094,1492.404667,7602.309373698001
1705755600000,2024-01-20 13:00:00,UMA/USD,4.9901,5.4055,4.9258,4.9994,4531.930372,22656.932701776797
1705752000000,2024-01-20 12:00:00,UMA/USD,4.0186,5.1704,3.9979,4.9901,16381.378105,81744.7148817605
1705748400000,2024-01-20 11:00:00,UMA/USD,4.3106,4.3106,3.92,4.0186,9524.884728,38276.7017679408
1705744800000,2024-01-20 10:00:00,UMA/USD,4.0624,4.4581,4.0624,4.3106,2919.052931,12582.8695643686
1705741200000,2024-01-20 09:00:00,UMA/USD,4.5066,4.5246,4.0624,4.0624,280.598337,1139.9026842288001
1705737600000,2024-01-20 08:00:00,UMA/USD,4.9907,4.9907,4.5066,4.5066,206.13148,928.952127768
1705734000000,2024-01-20 07:00:00,UMA/USD,5.0054,5.0193,4.9907,4.9907,18.792793,93.78919202510001
1705730400000,2024-01-20 06:00:00,UMA/USD,5.0907,5.0907,4.8152,5.0054,443.183838,2218.3123827251998
1705726800000,2024-01-20 05:00:00,UMA/USD,5.2477,5.3354,4.9994,5.0907,2792.707471,14216.8359226197
1705723200000,2024-01-20 04:00:00,UMA/USD,5.0193,5.2477,4.7681,5.2477,3206.337322,16825.8963646594
1705719600000,2024-01-20 03:00:00,UMA/USD,4.6422,5.2477,4.6422,5.0193,3273.928948,16432.8315686964
1705716000000,2024-01-20 02:00:00,UMA/USD,4.9859,4.9859,4.375,4.6422,2926.978337,13587.6188360214
1705712400000,2024-01-20 01:00:00,UMA/USD,5.52,5.52,4.8533,4.9859,5227.469524,26063.640299711602
1705708800000,2024-01-20 00:00:00,UMA/USD,5.4055,5.55,5.1246,5.52,2387.800797,13180.660399439997
1705705200000,2024-01-19 23:00:00,UMA/USD,5.2477,5.4862,5.22,5.4055,465.604951,2516.8275626305003
1705701600000,2024-01-19 22:00:00,UMA/USD,5.6799,5.7356,5.1375,5.2477,817.554297,4290.2796843669
1705698000000,2024-01-19 21:00:00,UMA/USD,5.311,5.829,5.2269,5.6799,6484.401169,36830.7501998031
1705694400000,2024-01-19 20:00:00,UMA/USD,5.3261,5.328,5.0488,5.311,6163.760682,32735.732982102
1705690800000,2024-01-19 19:00:00,UMA/USD,5.2141,5.4538,4.8534,5.3261,3828.397364,20390.4272004004
1705687200000,2024-01-19 18:00:00,UMA/USD,5.5986,5.9965,5.1499,5.2141,6278.430804,32736.3660551364
1705683600000,2024-01-19 17:00:00,UMA/USD,6.15,6.4846,4.9994,5.5986,13029.939189,72949.41754353541
1705680000000,2024-01-19 16:00:00,UMA/USD,4.1945,6.3636,4.1945,6.15,41611.031377,255907.84296855002
1705676400000,2024-01-19 15:00:00,UMA/USD,3.4514,4.3771,3.4514,4.1945,9301.993915,39017.21347646749
1705672800000,2024-01-19 14:00:00,UMA/USD,3.7185,3.7185,3.4236,3.4514,1239.184498,4276.9213763972
1705669200000,2024-01-19 13:00:00,UMA/USD,3.9956,4.0,3.6621,3.7185,8623.946605,32068.145450692497
1705665600000,2024-01-19 12:00:00,UMA/USD,3.9686,3.9956,3.8285,3.9956,1302.698376,5205.061631145601
1705662000000,2024-01-19 11:00:00,UMA/USD,3.9327,4.0186,3.8857,3.9686,948.779315,3765.325589509
1705658400000,2024-01-19 10:00:00,UMA/USD,4.0548,4.1395,3.851,3.9327,3585.04237,14098.896128499
1705654800000,2024-01-19 09:00:00,UMA/USD,3.7124,4.2779,3.7124,4.0548,7404.612268,30024.2218242864
1705651200000,2024-01-19 08:00:00,UMA/USD,3.6731,3.7874,3.6083,3.7124,307.032473,1139.8273527652
1705647600000,2024-01-19 07:00:00,UMA/USD,3.7019,3.9012,3.6083,3.6731,565.725956,2077.9680089835997
1705644000000,2024-01-19 06:00:00,UMA/USD,3.5228,4.1093,3.5228,3.7019,13021.493097,48204.2652957843
1705640400000,2024-01-19 05:00:00,UMA/USD,3.2754,3.55,3.2529,3.5228,1024.717033,3609.8731638524
1705636800000,2024-01-19 04:00:00,UMA/USD,3.5525,3.6177,3.1579,3.2754,2651.516053,8684.775679996199
1705633200000,2024-01-19 03:00:00,UMA/USD,3.3728,3.802,3.3728,3.5525,4504.111211,16000.855077077502
1705629600000,2024-01-19 02:00:00,UMA/USD,3.1322,3.8584,3.1322,3.3728,4900.427804,16528.1628973312
1705626000000,2024-01-19 01:00:00,UMA/USD,2.6024,3.24,2.5943,3.1322,1867.066203,5848.0247610366005
1705622400000,2024-01-19 00:00:00,UMA/USD,2.5808,2.6498,2.5808,2.6024,1047.293663,2725.4770285911995
1705618800000,2024-01-18 23:00:00,UMA/USD,2.72,2.7417,2.5808,2.5808,3311.449853,8546.1897806224
1705615200000,2024-01-18 22:00:00,UMA/USD,2.0822,2.7945,2.0822,2.72,4974.985669,13531.96101968
1705611600000,2024-01-18 21:00:00,UMA/USD,2.0023,2.0822,2.0023,2.0822,532.573833,1108.9252350726
1705608000000,2024-01-18 20:00:00,UMA/USD,1.9798,2.0023,1.9798,2.0023,74.1379,148.44631717000001
1705604400000,2024-01-18 19:00:00,UMA/USD,2.0688,2.0688,1.9798,1.9798,0.861582,1.7057600436
1705600800000,2024-01-18 18:00:00,UMA/USD,2.0688,2.0688,2.0688,2.0688,0.0,0.0
1705597200000,2024-01-18 17:00:00,UMA/USD,2.0261,2.1255,2.0261,2.0688,2284.270308,4725.6984131904
1705593600000,2024-01-18 16:00:00,UMA/USD,2.0419,2.0419,1.9995,2.0261,272.195495,551.4952924195
1705590000000,2024-01-18 15:00:00,UMA/USD,2.0296,2.0654,2.0296,2.0419,98.37,200.861703
1705586400000,2024-01-18 14:00:00,UMA/USD,2.0296,2.0296,2.0296,2.0296,0.0,0.0
1705582800000,2024-01-18 13:00:00,UMA/USD,2.0296,2.0296,2.0296,2.0296,0.0,0.0
1705579200000,2024-01-18 12:00:00,UMA/USD,2.0305,2.0305,2.0194,2.0296,121.817971,247.2417539416
1705575600000,2024-01-18 11:00:00,UMA/USD,2.0508,2.0508,2.0305,2.0305,28.955288,58.793712284
1705572000000,2024-01-18 10:00:00,UMA/USD,2.075,2.075,2.0508,2.0508,27.911413,57.240725780400005
