https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LPT,Volume USD
1709715600000,2024-03-06 09:00:00,LPT/USD,13.6079,13.8689,13.6041,13.8689,35.337881,490.09753780090006
1709712000000,2024-03-06 08:00:00,LPT/USD,13.6079,13.6079,13.6079,13.6079,0.0,0.0
1709708400000,2024-03-06 07:00:00,LPT/USD,13.4466,13.6079,13.4466,13.6079,18.658707,253.90581898530002
1709704800000,2024-03-06 06:00:00,LPT/USD,13.0069,13.4466,13.0069,13.4466,20.454281,275.0405348946
1709701200000,2024-03-06 05:00:00,LPT/USD,13.2549,13.257,13.0069,13.0069,146.757707,1908.8628191783
1709697600000,2024-03-06 04:00:00,LPT/USD,12.7312,13.2549,12.7312,13.2549,60.487235,801.7522512014999
1709694000000,2024-03-06 03:00:00,LPT/USD,12.7546,12.7546,12.5114,12.7312,64.148629,816.6890255248
1709690400000,2024-03-06 02:00:00,LPT/USD,12.7491,12.7546,12.7491,12.7546,0.234818,2.9950096628
1709686800000,2024-03-06 01:00:00,LPT/USD,13.2067,13.2067,12.7491,12.7491,45.086283,574.8095305953001
1709683200000,2024-03-06 00:00:00,LPT/USD,13.1285,13.2067,13.1285,13.2067,3.656207,48.2864289869
1709679600000,2024-03-05 23:00:00,LPT/USD,12.8877,13.1285,12.8877,13.1285,66.234384,869.5581103440002
1709676000000,2024-03-05 22:00:00,LPT/USD,13.0222,13.0222,12.8318,12.8877,92.686093,1194.5105607561
1709672400000,2024-03-05 21:00:00,LPT/USD,13.6243,13.6243,12.7484,13.0222,48.669611,633.7854083642001
1709668800000,2024-03-05 20:00:00,LPT/USD,12.5405,13.6243,12.5405,13.6243,125.956228,1716.0654371404
1709665200000,2024-03-05 19:00:00,LPT/USD,13.8501,13.8501,12.5405,12.5405,90.273014,1132.068732067
1709661600000,2024-03-05 18:00:00,LPT/USD,14.0787,14.0787,13.85,13.8501,138.450563,1917.5541426062998
1709658000000,2024-03-05 17:00:00,LPT/USD,14.0787,14.0787,14.0787,14.0787,0.0,0.0
1709654400000,2024-03-05 16:00:00,LPT/USD,14.3337,14.3611,13.5584,14.0787,144.545691,2035.0154198817
1709650800000,2024-03-05 15:00:00,LPT/USD,14.5545,14.5545,14.1928,14.3337,122.869378,1761.1728034386
1709647200000,2024-03-05 14:00:00,LPT/USD,14.683,14.683,14.5545,14.5545,10.279221,149.6089220445
1709643600000,2024-03-05 13:00:00,LPT/USD,15.559,15.559,14.6829,14.683,73.252931,1075.572785873
1709640000000,2024-03-05 12:00:00,LPT/USD,14.4456,15.559,14.4456,15.559,885.170383,13772.365989097
1709636400000,2024-03-05 11:00:00,LPT/USD,14.4456,14.4456,14.4456,14.4456,0.0,0.0
1709632800000,2024-03-05 10:00:00,LPT/USD,14.8266,14.8266,14.4456,14.4456,5.931181,85.67946825359999
1709629200000,2024-03-05 09:00:00,LPT/USD,14.7299,14.8266,14.7295,14.8266,55.255085,819.245043261
1709625600000,2024-03-05 08:00:00,LPT/USD,14.2229,14.759,14.2229,14.7299,153.250003,2257.3572191897
1709622000000,2024-03-05 07:00:00,LPT/USD,14.2539,14.2539,14.2229,14.2229,10.350827,147.21877733830001
1709618400000,2024-03-05 06:00:00,LPT/USD,14.4069,14.4069,14.1755,14.2539,47.993004,684.0874797156
1709614800000,2024-03-05 05:00:00,LPT/USD,14.2017,14.4069,14.2017,14.4069,8.777499,126.4565503431
1709611200000,2024-03-05 04:00:00,LPT/USD,13.8293,14.7589,13.8293,14.2017,152.315008,2163.1320491136003
1709607600000,2024-03-05 03:00:00,LPT/USD,13.5854,13.8293,13.5854,13.8293,1.952467,27.0012518831
1709604000000,2024-03-05 02:00:00,LPT/USD,14.102,14.102,13.5854,13.5854,241.535995,3281.3631064730002
1709600400000,2024-03-05 01:00:00,LPT/USD,13.7804,14.102,13.7804,14.102,127.385602,1796.3917594040001
1709596800000,2024-03-05 00:00:00,LPT/USD,14.1793,14.1793,13.7804,13.7804,28.925403,398.6036235012
1709593200000,2024-03-04 23:00:00,LPT/USD,14.0595,14.3738,14.0595,14.1793,20.649247,292.7918679871
1709589600000,2024-03-04 22:00:00,LPT/USD,14.0595,14.0595,14.0595,14.0595,0.0,0.0
1709586000000,2024-03-04 21:00:00,LPT/USD,14.0595,14.0595,14.0595,14.0595,0.0,0.0
1709582400000,2024-03-04 20:00:00,LPT/USD,14.2877,14.2877,14.0584,14.0595,13.593146,191.112836187
1709578800000,2024-03-04 19:00:00,LPT/USD,13.9227,14.2877,13.9227,14.2877,19.47583,278.264816291
1709575200000,2024-03-04 18:00:00,LPT/USD,13.5092,13.9227,13.5092,13.9227,112.907677,1571.9797145679001
1709571600000,2024-03-04 17:00:00,LPT/USD,13.6425,13.9191,13.5092,13.5092,115.881556,1565.4671163152
1709568000000,2024-03-04 16:00:00,LPT/USD,13.8682,13.8682,13.6425,13.6425,38.921312,530.98399896
1709564400000,2024-03-04 15:00:00,LPT/USD,13.705,13.8752,13.705,13.8682,7.079215,98.17596946299999
1709560800000,2024-03-04 14:00:00,LPT/USD,13.7441,13.772,13.705,13.705,29.148203,399.476122115
1709557200000,2024-03-04 13:00:00,LPT/USD,13.8719,13.8719,13.7441,13.7441,44.192451,607.3854657891
1709553600000,2024-03-04 12:00:00,LPT/USD,13.8719,13.8719,13.8719,13.8719,0.0,0.0
1709550000000,2024-03-04 11:00:00,LPT/USD,14.2452,14.2452,13.8719,13.8719,35.330277,490.09806951630003
1709546400000,2024-03-04 10:00:00,LPT/USD,14.2454,14.2454,13.9719,14.2452,14.904369,212.3157172788
1709542800000,2024-03-04 09:00:00,LPT/USD,14.2454,14.2454,14.2454,14.2454,0.0,0.0
1709539200000,2024-03-04 08:00:00,LPT/USD,14.0809,14.2454,14.0516,14.2454,68.807755,980.193993077
1709535600000,2024-03-04 07:00:00,LPT/USD,14.0809,14.0809,14.0809,14.0809,0.0,0.0
1709532000000,2024-03-04 06:00:00,LPT/USD,14.1637,14.1637,13.9404,14.0809,43.402299,611.1434319891
1709528400000,2024-03-04 05:00:00,LPT/USD,14.0841,14.1637,14.0841,14.1637,0.155625,2.2042258125000003
1709524800000,2024-03-04 04:00:00,LPT/USD,14.1035,14.1035,14.0841,14.0841,1.136033,16.0000023753
1709521200000,2024-03-04 03:00:00,LPT/USD,14.3429,14.3429,14.1035,14.1035,0.678978,9.575966223
1709517600000,2024-03-04 02:00:00,LPT/USD,14.3332,14.3429,14.3332,14.3429,0.278884,4.0000053236
1709514000000,2024-03-04 01:00:00,LPT/USD,14.1815,14.3332,14.1815,14.3332,4.760467,68.2327256044
1709510400000,2024-03-04 00:00:00,LPT/USD,14.3132,14.4713,14.1815,14.1815,72.387182,1026.558821533
1709506800000,2024-03-03 23:00:00,LPT/USD,14.3132,14.3132,14.3132,14.3132,0.0,0.0
1709503200000,2024-03-03 22:00:00,LPT/USD,14.3132,14.3132,14.3132,14.3132,0.0,0.0
1709499600000,2024-03-03 21:00:00,LPT/USD,14.0943,14.3132,14.0943,14.3132,8.288378,118.6332119896
1709496000000,2024-03-03 20:00:00,LPT/USD,14.2551,14.3289,14.0943,14.0943,114.0,1606.7502
1709492400000,2024-03-03 19:00:00,LPT/USD,14.29,14.29,14.2551,14.2551,2.742575,39.0956808825
1709488800000,2024-03-03 18:00:00,LPT/USD,14.29,14.29,14.29,14.29,0.0,0.0
1709485200000,2024-03-03 17:00:00,LPT/USD,14.29,14.29,14.2094,14.29,152.869261,2184.50173969
1709481600000,2024-03-03 16:00:00,LPT/USD,14.29,14.29,14.29,14.29,0.0,0.0
1709478000000,2024-03-03 15:00:00,LPT/USD,14.329,14.329,14.0366,14.29,175.831655,2512.63434995
1709474400000,2024-03-03 14:00:00,LPT/USD,13.787,14.6099,13.787,14.329,88.412732,1266.8660368280002
1709470800000,2024-03-03 13:00:00,LPT/USD,14.0949,14.0949,13.787,13.787,880.880795,12144.703520665002
1709467200000,2024-03-03 12:00:00,LPT/USD,14.0403,14.0949,14.0403,14.0949,5.350343,75.41254955069999
1709463600000,2024-03-03 11:00:00,LPT/USD,14.0403,14.0403,14.0403,14.0403,0.0,0.0
1709460000000,2024-03-03 10:00:00,LPT/USD,14.0403,14.0403,14.0403,14.0403,0.0,0.0
1709456400000,2024-03-03 09:00:00,LPT/USD,13.9563,14.0403,13.5265,14.0403,326.891409,4589.653449782701
1709452800000,2024-03-03 08:00:00,LPT/USD,14.1338,14.1338,13.7702,13.9563,2.892552,40.3693234776
1709449200000,2024-03-03 07:00:00,LPT/USD,14.91,14.91,13.0484,14.1338,126.173838,1783.3157915244
1709445600000,2024-03-03 06:00:00,LPT/USD,14.91,14.91,14.91,14.91,0.0,0.0
1709442000000,2024-03-03 05:00:00,LPT/USD,14.9764,14.9764,14.91,14.91,66.733735,994.9999888499999
1709438400000,2024-03-03 04:00:00,LPT/USD,15.0724,15.4317,14.5221,14.9764,11.329448,169.6743450272
1709434800000,2024-03-03 03:00:00,LPT/USD,14.9183,15.2132,14.9183,15.0724,7.485023,112.8172606652
1709431200000,2024-03-03 02:00:00,LPT/USD,14.5645,14.9183,14.5645,14.9183,3.644357,54.3676110331
1709427600000,2024-03-03 01:00:00,LPT/USD,14.5645,14.5645,14.5645,14.5645,0.0,0.0
1709424000000,2024-03-03 00:00:00,LPT/USD,14.4547,14.6653,14.4547,14.5645,75.019829,1092.6262994705
1709420400000,2024-03-02 23:00:00,LPT/USD,14.4547,14.4547,14.4547,14.4547,0.0,0.0
1709416800000,2024-03-02 22:00:00,LPT/USD,14.3952,14.4547,14.3952,14.4547,0.3137,4.53443939
1709413200000,2024-03-02 21:00:00,LPT/USD,14.3954,14.3954,14.3952,14.3952,5.01257,72.156947664
1709409600000,2024-03-02 20:00:00,LPT/USD,14.5,14.5,14.3954,14.3954,3.13,45.057602
1709406000000,2024-03-02 19:00:00,LPT/USD,14.3377,14.5,14.3377,14.5,35.117896,509.209492
1709402400000,2024-03-02 18:00:00,LPT/USD,14.3377,14.3377,14.3377,14.3377,0.306397,4.3930282669
1709398800000,2024-03-02 17:00:00,LPT/USD,13.9416,14.3377,13.9416,14.3377,11.943869,171.24761056129998
1709395200000,2024-03-02 16:00:00,LPT/USD,13.9416,13.9416,13.9416,13.9416,0.0,0.0
1709391600000,2024-03-02 15:00:00,LPT/USD,14.3195,14.3195,13.9416,13.9416,44.082555,614.581348788
1709388000000,2024-03-02 14:00:00,LPT/USD,14.2643,14.3195,14.0048,14.3195,71.974728,1030.642117596
1709384400000,2024-03-02 13:00:00,LPT/USD,14.1992,14.321,14.1992,14.2643,1.912911,27.2863363773
1709380800000,2024-03-02 12:00:00,LPT/USD,14.1243,14.1992,14.1243,14.1992,1.647489,23.393025808799997
1709377200000,2024-03-02 11:00:00,LPT/USD,14.1243,14.1243,14.1243,14.1243,0.0,0.0
1709373600000,2024-03-02 10:00:00,LPT/USD,14.1243,14.1243,14.1243,14.1243,0.0,0.0
1709370000000,2024-03-02 09:00:00,LPT/USD,14.0657,14.1243,14.0657,14.1243,10.243971,144.6889195953
1709366400000,2024-03-02 08:00:00,LPT/USD,14.2865,14.2865,14.0657,14.0657,8.71521,122.58552929700001
1709362800000,2024-03-02 07:00:00,LPT/USD,14.2865,14.2865,14.2865,14.2865,0.0,0.0
1709359200000,2024-03-02 06:00:00,LPT/USD,14.3069,14.3069,14.1314,14.2865,11.549167,164.9971743455
1709355600000,2024-03-02 05:00:00,LPT/USD,14.3565,14.3565,14.3069,14.3069,4.964947,71.0330002343
1709352000000,2024-03-02 04:00:00,LPT/USD,14.3902,14.3902,14.3565,14.3565,0.068982,0.9903400830000001
1709348400000,2024-03-02 03:00:00,LPT/USD,14.3014,14.3902,14.3014,14.3902,5.762529,82.9239448158
1709344800000,2024-03-02 02:00:00,LPT/USD,14.4112,14.4357,14.3014,14.3014,16.145034,230.89658924759996
1709341200000,2024-03-02 01:00:00,LPT/USD,14.5883,14.5883,14.1201,14.4112,71.925613,1036.5343940655998
1709337600000,2024-03-02 00:00:00,LPT/USD,14.1782,14.5883,14.1782,14.5883,2.82603,41.226973449
1709334000000,2024-03-01 23:00:00,LPT/USD,14.1633,14.1782,14.1633,14.1782,0.071,1.0066522
1709330400000,2024-03-01 22:00:00,LPT/USD,14.0762,14.1633,14.0762,14.1633,1.0,14.1633
1709326800000,2024-03-01 21:00:00,LPT/USD,14.0628,14.0762,14.0628,14.0762,1.554304,21.8786939648
1709323200000,2024-03-01 20:00:00,LPT/USD,14.1258,14.1782,13.8434,14.0628,124.345172,1748.6412848016
1709319600000,2024-03-01 19:00:00,LPT/USD,13.9838,14.1258,13.9838,14.1258,1.303842,18.4178113236
1709316000000,2024-03-01 18:00:00,LPT/USD,13.9838,13.9838,13.9838,13.9838,0.0,0.0
1709312400000,2024-03-01 17:00:00,LPT/USD,13.9838,13.9838,13.9838,13.9838,0.0,0.0
1709308800000,2024-03-01 16:00:00,LPT/USD,13.9838,13.9838,13.9838,13.9838,0.0,0.0
1709305200000,2024-03-01 15:00:00,LPT/USD,13.9838,13.9838,13.9838,13.9838,0.0,0.0
1709301600000,2024-03-01 14:00:00,LPT/USD,14.3699,14.3699,13.9838,13.9838,13.7276,191.96401288
1709298000000,2024-03-01 13:00:00,LPT/USD,14.3699,14.3699,14.3699,14.3699,0.0,0.0
1709294400000,2024-03-01 12:00:00,LPT/USD,14.3258,14.4027,14.3258,14.3699,2.701726,38.8235324474
1709290800000,2024-03-01 11:00:00,LPT/USD,14.3258,14.3258,14.3258,14.3258,0.0,0.0
1709287200000,2024-03-01 10:00:00,LPT/USD,14.3258,14.3258,14.3258,14.3258,0.0,0.0
1709283600000,2024-03-01 09:00:00,LPT/USD,14.6325,14.6325,14.297,14.3258,0.048401,0.6933830458
1709280000000,2024-03-01 08:00:00,LPT/USD,14.6325,14.6325,14.6325,14.6325,0.0,0.0
1709276400000,2024-03-01 07:00:00,LPT/USD,14.6136,14.6367,14.5933,14.6325,35.0,512.1375
1709272800000,2024-03-01 06:00:00,LPT/USD,14.4605,15.0475,14.4605,14.6136,1167.676628,17063.959170940798
1709269200000,2024-03-01 05:00:00,LPT/USD,14.191,14.4605,14.191,14.4605,2.094632,30.289426036
1709265600000,2024-03-01 04:00:00,LPT/USD,14.002,14.191,14.002,14.191,591.768196,8397.782469436
1709262000000,2024-03-01 03:00:00,LPT/USD,13.8496,14.002,13.8496,14.002,10.725119,150.173116238
1709258400000,2024-03-01 02:00:00,LPT/USD,13.8496,13.8496,13.8496,13.8496,0.0,0.0
1709254800000,2024-03-01 01:00:00,LPT/USD,13.844,13.8496,13.7552,13.8496,111.854979,1549.1467171584002
1709251200000,2024-03-01 00:00:00,LPT/USD,13.8225,13.844,13.6283,13.844,9.707289,134.38770891599998
1709247600000,2024-02-29 23:00:00,LPT/USD,13.8225,13.8225,13.8225,13.8225,0.0,0.0
1709244000000,2024-02-29 22:00:00,LPT/USD,13.7765,13.9009,13.1,13.8225,44.08258,609.33146205
1709240400000,2024-02-29 21:00:00,LPT/USD,13.828,13.828,13.7764,13.7765,0.43,5.923895
1709236800000,2024-02-29 20:00:00,LPT/USD,13.76,13.828,13.76,13.828,4.741242,65.561894376
1709233200000,2024-02-29 19:00:00,LPT/USD,13.78,13.78,13.649,13.76,8.638802,118.86991552
1709229600000,2024-02-29 18:00:00,LPT/USD,13.78,13.78,13.78,13.78,62.537711,861.76965758
1709226000000,2024-02-29 17:00:00,LPT/USD,13.78,13.78,13.78,13.78,189.630537,2613.10879986
1709222400000,2024-02-29 16:00:00,LPT/USD,14.0356,14.0356,13.78,13.78,201.87899,2781.8924822
1709218800000,2024-02-29 15:00:00,LPT/USD,13.78,14.0356,13.78,14.0356,160.759636,2256.3579470416003
1709215200000,2024-02-29 14:00:00,LPT/USD,13.8546,13.8546,13.78,13.78,34.982871,482.06396238
1709211600000,2024-02-29 13:00:00,LPT/USD,13.78,13.8546,13.78,13.8546,5.515061,76.4089641306
1709208000000,2024-02-29 12:00:00,LPT/USD,13.9338,13.9338,13.78,13.78,60.620078,835.3446748399999
1709204400000,2024-02-29 11:00:00,LPT/USD,13.78,13.9338,13.78,13.9338,19.166027,267.0555870126
1709200800000,2024-02-29 10:00:00,LPT/USD,13.9482,13.9482,13.78,13.78,79.492467,1095.40619526
1709197200000,2024-02-29 09:00:00,LPT/USD,14.006,14.1612,13.9482,13.9482,6.015549,83.9060805618
1709193600000,2024-02-29 08:00:00,LPT/USD,13.7801,14.006,13.78,14.006,5.037118,70.549874708
1709190000000,2024-02-29 07:00:00,LPT/USD,13.78,13.7801,13.78,13.7801,3.949326,54.4221072126
1709186400000,2024-02-29 06:00:00,LPT/USD,13.9423,14.0059,13.78,13.78,29.312925,403.9321065
1709182800000,2024-02-29 05:00:00,LPT/USD,13.78,13.9423,13.78,13.9423,20.889251,291.2442042173
1709179200000,2024-02-29 04:00:00,LPT/USD,13.812,13.812,13.78,13.78,30.31291,417.71189979999997
1709175600000,2024-02-29 03:00:00,LPT/USD,13.8121,13.9,13.812,13.812,33.902045,468.25504553999997
1709172000000,2024-02-29 02:00:00,LPT/USD,13.9594,13.9594,13.8121,13.8121,0.953067,13.1638567107
1709168400000,2024-02-29 01:00:00,LPT/USD,14.0138,14.0771,13.812,13.9594,18.552819,258.9862215486
1709164800000,2024-02-29 00:00:00,LPT/USD,13.9331,14.0138,13.812,14.0138,40.169975,562.933995655
1709161200000,2024-02-28 23:00:00,LPT/USD,13.9331,13.9331,13.9331,13.9331,0.359907,5.0146202216999995
1709157600000,2024-02-28 22:00:00,LPT/USD,13.9331,13.9331,13.9331,13.9331,6.50789,90.675082159
1709154000000,2024-02-28 21:00:00,LPT/USD,13.545,13.9331,13.445,13.9331,163.955598,2284.4097424938
1709150400000,2024-02-28 20:00:00,LPT/USD,13.2422,13.545,13.2422,13.545,4.984279,67.512059055
1709146800000,2024-02-28 19:00:00,LPT/USD,13.2422,13.2422,13.2422,13.2422,0.0,0.0
1709143200000,2024-02-28 18:00:00,LPT/USD,14.3356,14.3356,13.104,13.2422,97.760815,1294.568264393
1709139600000,2024-02-28 17:00:00,LPT/USD,14.9403,14.9403,13.2726,14.3356,213.459175,3060.0653491299995
1709136000000,2024-02-28 16:00:00,LPT/USD,14.7965,14.9403,14.7505,14.9403,5.184528,77.4584036784
1709132400000,2024-02-28 15:00:00,LPT/USD,14.3098,15.4529,14.3098,14.7965,28.519719,421.99202218349996
1709128800000,2024-02-28 14:00:00,LPT/USD,14.4106,14.7517,14.3098,14.3098,26.268934,375.9031917532
1709125200000,2024-02-28 13:00:00,LPT/USD,14.4079,14.4453,14.4079,14.4106,6.686809,96.36092977540001
1709121600000,2024-02-28 12:00:00,LPT/USD,14.4079,14.4079,14.4079,14.4079,0.0,0.0
1709118000000,2024-02-28 11:00:00,LPT/USD,14.4079,14.4079,14.4079,14.4079,0.0,0.0
1709114400000,2024-02-28 10:00:00,LPT/USD,14.2231,14.4079,14.2231,14.4079,8.572977,123.5185953183
1709110800000,2024-02-28 09:00:00,LPT/USD,14.5244,14.5244,14.2231,14.2231,1.764721,25.0998032551
1709107200000,2024-02-28 08:00:00,LPT/USD,14.5244,14.5244,14.5244,14.5244,0.0,0.0
1709103600000,2024-02-28 07:00:00,LPT/USD,14.2697,15.4,14.2697,14.5244,28.611158,415.55990325519997
1709100000000,2024-02-28 06:00:00,LPT/USD,14.2609,14.2697,14.2609,14.2697,3.9969,57.034563930000004
1709096400000,2024-02-28 05:00:00,LPT/USD,14.5035,14.5035,14.2609,14.2609,2.5,35.652249999999995
1709092800000,2024-02-28 04:00:00,LPT/USD,14.861,14.861,14.5035,14.5035,6.0,87.021
1709089200000,2024-02-28 03:00:00,LPT/USD,14.5827,14.861,14.5827,14.861,1.413238,21.002129918
1709085600000,2024-02-28 02:00:00,LPT/USD,14.5827,14.5827,14.5827,14.5827,0.0,0.0
1709082000000,2024-02-28 01:00:00,LPT/USD,14.5827,14.5827,14.5827,14.5827,0.0,0.0
1709078400000,2024-02-28 00:00:00,LPT/USD,14.278,14.5828,14.068,14.5827,18.038573,263.05109848710003
1709074800000,2024-02-27 23:00:00,LPT/USD,14.5278,14.5278,14.278,14.278,1.49883,21.400294740000003
1709071200000,2024-02-27 22:00:00,LPT/USD,14.5278,14.5278,14.5278,14.5278,0.0,0.0
1709067600000,2024-02-27 21:00:00,LPT/USD,14.0679,14.5278,14.0679,14.5278,85.148399,1237.0189109921998
1709064000000,2024-02-27 20:00:00,LPT/USD,14.0679,14.0679,14.0679,14.0679,0.0,0.0
1709060400000,2024-02-27 19:00:00,LPT/USD,14.167,14.167,14.0431,14.0679,4.307741,60.6008696139
1709056800000,2024-02-27 18:00:00,LPT/USD,14.0906,14.3129,14.0906,14.167,17.388864,246.34803628800003
1709053200000,2024-02-27 17:00:00,LPT/USD,14.1092,14.1092,14.084,14.0906,52.656252,741.9581844312
1709049600000,2024-02-27 16:00:00,LPT/USD,14.2088,14.2354,14.1092,14.1092,21.227244,299.49943104479996
1709046000000,2024-02-27 15:00:00,LPT/USD,14.2088,14.2088,14.2088,14.2088,0.0,0.0
1709042400000,2024-02-27 14:00:00,LPT/USD,14.5383,14.5383,14.2088,14.2088,31.226598,443.6924856624
1709038800000,2024-02-27 13:00:00,LPT/USD,14.8512,14.8512,14.5383,14.5383,6.580549,95.6699955267
1709035200000,2024-02-27 12:00:00,LPT/USD,14.5045,15.1139,14.5045,14.8512,8.788997,130.5271522464
1709031600000,2024-02-27 11:00:00,LPT/USD,14.5045,14.5045,14.5045,14.5045,0.0,0.0
1709028000000,2024-02-27 10:00:00,LPT/USD,14.5045,14.5045,14.5045,14.5045,0.0,0.0
1709024400000,2024-02-27 09:00:00,LPT/USD,14.5711,14.7468,14.5045,14.5045,42.612388,618.071381746
1709020800000,2024-02-27 08:00:00,LPT/USD,14.484,14.5711,14.3476,14.5711,9.423573,137.3118245403
1709017200000,2024-02-27 07:00:00,LPT/USD,14.321,14.484,14.321,14.484,1.804204,26.132090736
1709013600000,2024-02-27 06:00:00,LPT/USD,14.319,14.4839,14.319,14.321,70.519207,1009.9055634469998
1709010000000,2024-02-27 05:00:00,LPT/USD,14.1515,14.4169,13.9496,14.319,62.171622,890.235455418
1709006400000,2024-02-27 04:00:00,LPT/USD,14.3564,14.3564,14.1515,14.1515,2.0,28.303
1709002800000,2024-02-27 03:00:00,LPT/USD,14.3207,14.3564,14.3207,14.3564,6.723638,96.52723658320001
1708999200000,2024-02-27 02:00:00,LPT/USD,14.857,14.857,14.2111,14.3207,6.480005,92.7982076035
1708995600000,2024-02-27 01:00:00,LPT/USD,14.4077,15.0505,14.4077,14.857,68.701445,1020.6973683650001
1708992000000,2024-02-27 00:00:00,LPT/USD,14.3738,14.4805,14.3738,14.4077,11.319975,163.0948038075
1708988400000,2024-02-26 23:00:00,LPT/USD,14.5223,14.5223,14.3738,14.3738,3.0,43.121399999999994
1708984800000,2024-02-26 22:00:00,LPT/USD,14.4554,14.5223,14.4554,14.5223,0.071,1.0310833
1708981200000,2024-02-26 21:00:00,LPT/USD,14.0178,14.4554,14.0178,14.4554,11.677588,168.8042055752
1708977600000,2024-02-26 20:00:00,LPT/USD,14.1743,14.2733,14.0178,14.0178,85.487912,1198.3524528336
1708974000000,2024-02-26 19:00:00,LPT/USD,14.1743,14.1743,14.1743,14.1743,0.0,0.0
1708970400000,2024-02-26 18:00:00,LPT/USD,14.7321,14.7321,14.1743,14.1743,35.948182,509.5403161226001
1708966800000,2024-02-26 17:00:00,LPT/USD,14.7649,14.8692,14.2747,14.7321,227.00898,3344.318994258
1708963200000,2024-02-26 16:00:00,LPT/USD,14.0357,14.7649,14.0357,14.7649,11.732927,173.23549386230002
1708959600000,2024-02-26 15:00:00,LPT/USD,14.0357,14.0357,14.0357,14.0357,0.0,0.0
1708956000000,2024-02-26 14:00:00,LPT/USD,14.0357,14.0357,14.0357,14.0357,0.0,0.0
1708952400000,2024-02-26 13:00:00,LPT/USD,14.3827,14.3827,14.0357,14.0357,1.615344,22.6724837808
1708948800000,2024-02-26 12:00:00,LPT/USD,14.765,14.765,14.1354,14.3827,44.171115,635.2998957105
1708945200000,2024-02-26 11:00:00,LPT/USD,14.765,14.765,14.765,14.765,0.0,0.0
1708941600000,2024-02-26 10:00:00,LPT/USD,14.3753,14.765,14.3753,14.765,1.576036,23.27017154
1708938000000,2024-02-26 09:00:00,LPT/USD,13.9651,14.3753,13.9651,14.3753,3.164101,45.4849011053
1708934400000,2024-02-26 08:00:00,LPT/USD,14.1448,14.1448,13.9651,13.9651,4.999,69.8115349
1708930800000,2024-02-26 07:00:00,LPT/USD,13.9721,14.1448,13.8978,14.1448,53.694913,759.5038054024
1708927200000,2024-02-26 06:00:00,LPT/USD,14.1176,14.1176,13.9721,13.9721,0.715713,10.0000136073
1708923600000,2024-02-26 05:00:00,LPT/USD,14.2631,14.2631,14.1176,14.1176,3.208336,45.2940043136
1708920000000,2024-02-26 04:00:00,LPT/USD,14.3566,14.3566,14.2631,14.2631,0.70111,10.000002041
1708916400000,2024-02-26 03:00:00,LPT/USD,14.3566,14.3566,14.3566,14.3566,0.0,0.0
1708912800000,2024-02-26 02:00:00,LPT/USD,14.6445,14.6445,14.3566,14.3566,2.190782,31.452180861200002
1708909200000,2024-02-26 01:00:00,LPT/USD,14.595,14.6546,14.595,14.6445,6.914578,101.260537521
1708905600000,2024-02-26 00:00:00,LPT/USD,14.6532,14.6532,14.5753,14.595,11.263636,164.39276742
1708902000000,2024-02-25 23:00:00,LPT/USD,14.4963,14.6532,14.4963,14.6532,6.813578,99.8407211496
1708898400000,2024-02-25 22:00:00,LPT/USD,14.4963,14.4963,14.4963,14.4963,0.0,0.0
1708894800000,2024-02-25 21:00:00,LPT/USD,14.5169,14.5169,14.4963,14.4963,0.344916,5.0000058108
1708891200000,2024-02-25 20:00:00,LPT/USD,14.5124,14.5169,14.5124,14.5169,3.290722,47.7710822018
1708887600000,2024-02-25 19:00:00,LPT/USD,14.6623,14.6623,14.5124,14.5124,4.606102,66.8455946648
1708884000000,2024-02-25 18:00:00,LPT/USD,14.6623,14.6623,14.6623,14.6623,0.0,0.0
1708880400000,2024-02-25 17:00:00,LPT/USD,14.6623,14.6623,14.6623,14.6623,0.0,0.0
1708876800000,2024-02-25 16:00:00,LPT/USD,14.6623,14.6623,14.6623,14.6623,0.0,0.0
1708873200000,2024-02-25 15:00:00,LPT/USD,14.8311,14.8311,14.6623,14.6623,5.0,73.3115
1708869600000,2024-02-25 14:00:00,LPT/USD,14.4785,14.8311,14.432,14.8311,2.30809,34.231513598999996
1708866000000,2024-02-25 13:00:00,LPT/USD,13.9648,14.4785,13.9648,14.4785,1.033959,14.9701753815
1708862400000,2024-02-25 12:00:00,LPT/USD,13.788,13.9648,13.7241,13.9648,70.190314,980.1936969472
1708858800000,2024-02-25 11:00:00,LPT/USD,13.788,13.788,13.788,13.788,0.0,0.0
1708855200000,2024-02-25 10:00:00,LPT/USD,13.788,13.788,13.788,13.788,0.0,0.0
1708851600000,2024-02-25 09:00:00,LPT/USD,13.8108,13.8108,13.788,13.788,35.545211,490.097369268
1708848000000,2024-02-25 08:00:00,LPT/USD,13.8108,13.8108,13.8108,13.8108,0.0,0.0
1708844400000,2024-02-25 07:00:00,LPT/USD,14.0849,14.0849,13.8108,13.8108,2.140356,29.560028644800003
1708840800000,2024-02-25 06:00:00,LPT/USD,14.0849,14.0849,14.0849,14.0849,0.0,0.0
1708837200000,2024-02-25 05:00:00,LPT/USD,14.1854,14.1854,14.0849,14.0849,3.674216,51.750964938399996
1708833600000,2024-02-25 04:00:00,LPT/USD,14.1943,14.1969,14.1854,14.1854,6.362635,90.256522529
1708830000000,2024-02-25 03:00:00,LPT/USD,14.4825,14.9348,14.1943,14.1943,106.975825,1518.4469527975
