https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1695495600000,2023-09-23 19:00:00,MATIC/USD,0.52113,0.52118,0.52082,0.52082,63.938208,33.30029749056
1695492000000,2023-09-23 18:00:00,MATIC/USD,0.51978,0.52182,0.51978,0.52113,3566.571408,1858.6473578510397
1695488400000,2023-09-23 17:00:00,MATIC/USD,0.52102,0.52102,0.51944,0.51978,1684.20477,875.4159553506
1695484800000,2023-09-23 16:00:00,MATIC/USD,0.52,0.52102,0.51942,0.52102,467.333409,243.49005275718002
1695481200000,2023-09-23 15:00:00,MATIC/USD,0.52115,0.52115,0.51946,0.52,372.128307,193.50671964
1695477600000,2023-09-23 14:00:00,MATIC/USD,0.51941,0.52177,0.51941,0.52115,164.570656,85.7659973744
1695474000000,2023-09-23 13:00:00,MATIC/USD,0.52148,0.52148,0.51941,0.51941,792.388496,411.57450870736005
1695470400000,2023-09-23 12:00:00,MATIC/USD,0.52186,0.52199,0.52148,0.52148,187.792521,97.93004385108
1695466800000,2023-09-23 11:00:00,MATIC/USD,0.52186,0.52186,0.52186,0.52186,0.0,0.0
1695463200000,2023-09-23 10:00:00,MATIC/USD,0.5215,0.52186,0.52034,0.52186,868.762798,453.37255376428
1695459600000,2023-09-23 09:00:00,MATIC/USD,0.52212,0.52212,0.52098,0.5215,10.425258,5.436772046999999
1695456000000,2023-09-23 08:00:00,MATIC/USD,0.52176,0.52221,0.52121,0.52212,45.562595,23.789142101400003
1695452400000,2023-09-23 07:00:00,MATIC/USD,0.52176,0.52176,0.52176,0.52176,0.0,0.0
1695448800000,2023-09-23 06:00:00,MATIC/USD,0.52048,0.52176,0.52048,0.52176,1215.64978,634.2774292128
1695445200000,2023-09-23 05:00:00,MATIC/USD,0.52053,0.52062,0.51986,0.52048,3169.993809,1649.9183777083201
1695441600000,2023-09-23 04:00:00,MATIC/USD,0.51932,0.52053,0.51932,0.52053,405.441685,211.04456029305
1695438000000,2023-09-23 03:00:00,MATIC/USD,0.51996,0.52047,0.51889,0.51932,39.354025,20.437332263000002
1695434400000,2023-09-23 02:00:00,MATIC/USD,0.52258,0.52258,0.51996,0.51996,5846.220858,3039.80099732568
1695430800000,2023-09-23 01:00:00,MATIC/USD,0.52259,0.52259,0.52137,0.52258,235.960051,123.30800345158
1695427200000,2023-09-23 00:00:00,MATIC/USD,0.5205,0.52307,0.5205,0.52259,22147.885474,11574.263469857658
1695423600000,2023-09-22 23:00:00,MATIC/USD,0.5199,0.5205,0.51989,0.5205,517.665633,269.44496197649994
1695420000000,2023-09-22 22:00:00,MATIC/USD,0.51989,0.52067,0.51989,0.5199,2937.92561,1527.427524639
1695416400000,2023-09-22 21:00:00,MATIC/USD,0.51801,0.51995,0.51772,0.51989,953.318219,495.62060887590997
1695412800000,2023-09-22 20:00:00,MATIC/USD,0.51876,0.51903,0.51739,0.51801,2911.608282,1508.24220615882
1695409200000,2023-09-22 19:00:00,MATIC/USD,0.51929,0.52064,0.51876,0.51876,1744.106987,904.7729405761199
1695405600000,2023-09-22 18:00:00,MATIC/USD,0.51978,0.51978,0.51901,0.51929,500.050798,259.67137889342
1695402000000,2023-09-22 17:00:00,MATIC/USD,0.51775,0.51978,0.51761,0.51978,1248.594513,648.9944559671401
1695398400000,2023-09-22 16:00:00,MATIC/USD,0.51869,0.51982,0.51704,0.51775,834.258346,431.9372586415
1695394800000,2023-09-22 15:00:00,MATIC/USD,0.51978,0.52045,0.51869,0.51869,1667.250045,864.78592584105
1695391200000,2023-09-22 14:00:00,MATIC/USD,0.51886,0.52032,0.51793,0.51978,2560.829323,1331.06786550894
1695387600000,2023-09-22 13:00:00,MATIC/USD,0.52068,0.52068,0.51852,0.51886,2189.187705,1135.8819326163
1695384000000,2023-09-22 12:00:00,MATIC/USD,0.52033,0.52115,0.52027,0.52068,1008.149645,524.9233571586
1695380400000,2023-09-22 11:00:00,MATIC/USD,0.51957,0.52033,0.51941,0.52033,1950.112953,1014.7022728344899
1695376800000,2023-09-22 10:00:00,MATIC/USD,0.52105,0.5217,0.51925,0.51957,1274.787401,662.34128993757
1695373200000,2023-09-22 09:00:00,MATIC/USD,0.52208,0.52208,0.52105,0.52105,192.523102,100.3141622971
1695369600000,2023-09-22 08:00:00,MATIC/USD,0.5217,0.52251,0.5217,0.52208,173.825885,90.75101804079999
1695366000000,2023-09-22 07:00:00,MATIC/USD,0.52183,0.52183,0.52136,0.5217,344.655921,179.80699398570002
1695362400000,2023-09-22 06:00:00,MATIC/USD,0.52131,0.52337,0.52131,0.52183,351.309407,183.32378785481
1695358800000,2023-09-22 05:00:00,MATIC/USD,0.52218,0.52239,0.52113,0.52131,1429.719516,745.3270808859602
1695355200000,2023-09-22 04:00:00,MATIC/USD,0.52218,0.52218,0.52218,0.52218,0.0,0.0
1695351600000,2023-09-22 03:00:00,MATIC/USD,0.5224,0.52365,0.52218,0.52218,1222.615414,638.4253168825201
1695348000000,2023-09-22 02:00:00,MATIC/USD,0.52126,0.5224,0.52126,0.5224,547.182484,285.8481296416
1695344400000,2023-09-22 01:00:00,MATIC/USD,0.52087,0.52148,0.51943,0.52126,4578.821348,2386.75641585848
1695340800000,2023-09-22 00:00:00,MATIC/USD,0.51962,0.52087,0.515,0.52087,5244.026122,2731.4558861661403
1695337200000,2023-09-21 23:00:00,MATIC/USD,0.52,0.5213,0.51949,0.51962,437.375875,227.26925216749999
1695333600000,2023-09-21 22:00:00,MATIC/USD,0.52007,0.52075,0.51994,0.52,1325.413244,689.2148868800001
1695330000000,2023-09-21 21:00:00,MATIC/USD,0.52123,0.52123,0.51733,0.52007,6758.22877,3514.7520364139
1695326400000,2023-09-21 20:00:00,MATIC/USD,0.52406,0.52406,0.51942,0.52123,24535.131276,12788.44647498948
1695322800000,2023-09-21 19:00:00,MATIC/USD,0.52622,0.52622,0.52345,0.52406,11614.335079,6086.60844150074
1695319200000,2023-09-21 18:00:00,MATIC/USD,0.52706,0.52706,0.526,0.52622,3064.5846,1612.645708212
1695315600000,2023-09-21 17:00:00,MATIC/USD,0.52568,0.52764,0.52568,0.52706,2440.256757,1286.16172634442
1695312000000,2023-09-21 16:00:00,MATIC/USD,0.52473,0.52631,0.52473,0.52568,1780.715475,936.086510898
1695308400000,2023-09-21 15:00:00,MATIC/USD,0.52668,0.52716,0.52473,0.52473,5725.502999,3004.34318866527
1695304800000,2023-09-21 14:00:00,MATIC/USD,0.52405,0.52795,0.52405,0.52668,1331.5744,701.313604992
1695301200000,2023-09-21 13:00:00,MATIC/USD,0.52793,0.52825,0.52202,0.52405,6227.929332,3263.7463664346
1695297600000,2023-09-21 12:00:00,MATIC/USD,0.52794,0.52794,0.527,0.52793,1416.54007,747.8339991551001
1695294000000,2023-09-21 11:00:00,MATIC/USD,0.52533,0.52794,0.52497,0.52794,3362.889687,1775.4039813547797
1695290400000,2023-09-21 10:00:00,MATIC/USD,0.53042,0.53042,0.52533,0.52533,2897.936842,1522.37316120786
1695286800000,2023-09-21 09:00:00,MATIC/USD,0.53529,0.53529,0.53042,0.53042,1609.439086,853.6786799961201
1695283200000,2023-09-21 08:00:00,MATIC/USD,0.53623,0.53623,0.53529,0.53529,1082.404848,579.40049108592
1695279600000,2023-09-21 07:00:00,MATIC/USD,0.53623,0.53623,0.53623,0.53623,0.0,0.0
1695276000000,2023-09-21 06:00:00,MATIC/USD,0.53906,0.53906,0.53623,0.53623,426.685863,228.80176031648998
1695272400000,2023-09-21 05:00:00,MATIC/USD,0.54102,0.54102,0.53906,0.53906,224.474582,121.00526817292
