https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STORJ,Volume USD
1716224400000,2024-05-20 17:00:00,STORJ/USD,0.52497,0.52497,0.52497,0.52497,0.0,0.0
1716220800000,2024-05-20 16:00:00,STORJ/USD,0.51686,0.52497,0.51686,0.52497,58.658563,30.793985818110002
1716217200000,2024-05-20 15:00:00,STORJ/USD,0.51149,0.51686,0.51149,0.51686,200.0,103.372
1716213600000,2024-05-20 14:00:00,STORJ/USD,0.5099,0.51149,0.5099,0.51149,1.394,0.71301706
1716210000000,2024-05-20 13:00:00,STORJ/USD,0.5074,0.5108,0.5074,0.5099,408.204333,208.14338939670003
1716206400000,2024-05-20 12:00:00,STORJ/USD,0.5074,0.5074,0.5074,0.5074,0.0,0.0
1716202800000,2024-05-20 11:00:00,STORJ/USD,0.5074,0.5074,0.5074,0.5074,0.0,0.0
1716199200000,2024-05-20 10:00:00,STORJ/USD,0.5074,0.5074,0.5074,0.5074,0.0,0.0
1716195600000,2024-05-20 09:00:00,STORJ/USD,0.5074,0.5074,0.5074,0.5074,0.0,0.0
1716192000000,2024-05-20 08:00:00,STORJ/USD,0.5074,0.5074,0.5074,0.5074,0.0,0.0
1716188400000,2024-05-20 07:00:00,STORJ/USD,0.5074,0.5074,0.5074,0.5074,0.0,0.0
1716184800000,2024-05-20 06:00:00,STORJ/USD,0.52482,0.52482,0.5074,0.5074,2255.994071,1144.6913916254
1716181200000,2024-05-20 05:00:00,STORJ/USD,0.51153,0.52809,0.51153,0.52482,9213.467057,4835.41178085474
1716177600000,2024-05-20 04:00:00,STORJ/USD,0.51038,0.51153,0.51038,0.51153,100.0,51.153000000000006
1716174000000,2024-05-20 03:00:00,STORJ/USD,0.50161,0.51181,0.50161,0.51038,3352.838363,1711.2216437079398
1716170400000,2024-05-20 02:00:00,STORJ/USD,0.50161,0.50161,0.50161,0.50161,0.0,0.0
1716166800000,2024-05-20 01:00:00,STORJ/USD,0.50567,0.50567,0.50161,0.50161,2143.3,1075.100713
1716163200000,2024-05-20 00:00:00,STORJ/USD,0.51336,0.51336,0.50567,0.50567,1021.360302,516.47126391234
1716159600000,2024-05-19 23:00:00,STORJ/USD,0.51336,0.51336,0.51336,0.51336,0.0,0.0
1716156000000,2024-05-19 22:00:00,STORJ/USD,0.5083,0.51336,0.5083,0.51336,181.2649,93.05414906400001
1716152400000,2024-05-19 21:00:00,STORJ/USD,0.51497,0.51497,0.5083,0.5083,1578.60663,802.4057500289999
1716148800000,2024-05-19 20:00:00,STORJ/USD,0.51761,0.51761,0.51497,0.51497,13.559127,6.98254363119
1716145200000,2024-05-19 19:00:00,STORJ/USD,0.51842,0.51842,0.51761,0.51761,728.9,377.285929
1716141600000,2024-05-19 18:00:00,STORJ/USD,0.51842,0.51842,0.51842,0.51842,0.0,0.0
1716138000000,2024-05-19 17:00:00,STORJ/USD,0.51694,0.51842,0.51694,0.51842,432.4,224.164808
1716134400000,2024-05-19 16:00:00,STORJ/USD,0.52272,0.52272,0.51694,0.51694,17200.835706,8891.80000985964
1716130800000,2024-05-19 15:00:00,STORJ/USD,0.52477,0.52477,0.52271,0.52272,344.575512,180.11651163264
1716127200000,2024-05-19 14:00:00,STORJ/USD,0.52491,0.52752,0.52477,0.52477,1395.352199,732.2389734692299
1716123600000,2024-05-19 13:00:00,STORJ/USD,0.52491,0.52752,0.52345,0.52491,18907.033609,9924.49101170019
1716120000000,2024-05-19 12:00:00,STORJ/USD,0.52529,0.52529,0.52491,0.52491,15.869843,8.330239289129999
1716116400000,2024-05-19 11:00:00,STORJ/USD,0.52529,0.52529,0.52529,0.52529,0.0,0.0
1716112800000,2024-05-19 10:00:00,STORJ/USD,0.53284,0.53284,0.52529,0.52529,73.920877,38.82989747933001
1716109200000,2024-05-19 09:00:00,STORJ/USD,0.53284,0.53284,0.53284,0.53284,0.0,0.0
1716105600000,2024-05-19 08:00:00,STORJ/USD,0.53575,0.53575,0.53284,0.53284,87.515102,46.63154694968
1716102000000,2024-05-19 07:00:00,STORJ/USD,0.53575,0.53575,0.53575,0.53575,0.0,0.0
1716098400000,2024-05-19 06:00:00,STORJ/USD,0.53817,0.53817,0.53575,0.53575,116.995359,62.68026358424999
1716094800000,2024-05-19 05:00:00,STORJ/USD,0.53817,0.53817,0.53817,0.53817,0.0,0.0
1716091200000,2024-05-19 04:00:00,STORJ/USD,0.53817,0.53817,0.53817,0.53817,0.0,0.0
1716087600000,2024-05-19 03:00:00,STORJ/USD,0.53817,0.53817,0.53817,0.53817,0.0,0.0
1716084000000,2024-05-19 02:00:00,STORJ/USD,0.53817,0.53817,0.53817,0.53817,0.0,0.0
1716080400000,2024-05-19 01:00:00,STORJ/USD,0.53817,0.53817,0.53817,0.53817,0.0,0.0
1716076800000,2024-05-19 00:00:00,STORJ/USD,0.54349,0.54349,0.53817,0.53817,575.463355,309.69711376035
1716073200000,2024-05-18 23:00:00,STORJ/USD,0.54297,0.54349,0.54297,0.54349,489.0,265.76661
1716069600000,2024-05-18 22:00:00,STORJ/USD,0.54124,0.54297,0.54124,0.54297,1742.23462,945.9811316213999
1716066000000,2024-05-18 21:00:00,STORJ/USD,0.54124,0.54124,0.54124,0.54124,0.0,0.0
1716062400000,2024-05-18 20:00:00,STORJ/USD,0.54124,0.54124,0.54124,0.54124,0.0,0.0
1716058800000,2024-05-18 19:00:00,STORJ/USD,0.54376,0.54467,0.54124,0.54124,9000.0,4871.160000000001
1716055200000,2024-05-18 18:00:00,STORJ/USD,0.54376,0.54376,0.54376,0.54376,0.0,0.0
1716051600000,2024-05-18 17:00:00,STORJ/USD,0.54376,0.54376,0.54376,0.54376,0.0,0.0
1716048000000,2024-05-18 16:00:00,STORJ/USD,0.54297,0.54376,0.54297,0.54376,126.579836,68.82905162336
1716044400000,2024-05-18 15:00:00,STORJ/USD,0.54297,0.54297,0.54297,0.54297,0.0,0.0
1716040800000,2024-05-18 14:00:00,STORJ/USD,0.544,0.544,0.54297,0.54297,1.316559,0.7148520402299999
1716037200000,2024-05-18 13:00:00,STORJ/USD,0.54787,0.54787,0.544,0.544,13.914165,7.569305760000001
1716033600000,2024-05-18 12:00:00,STORJ/USD,0.55092,0.55092,0.54787,0.54787,6.739454,3.69234466298
1716030000000,2024-05-18 11:00:00,STORJ/USD,0.55092,0.55092,0.55092,0.55092,0.0,0.0
1716026400000,2024-05-18 10:00:00,STORJ/USD,0.55092,0.55092,0.55092,0.55092,0.0,0.0
1716022800000,2024-05-18 09:00:00,STORJ/USD,0.55092,0.55092,0.55092,0.55092,0.0,0.0
1716019200000,2024-05-18 08:00:00,STORJ/USD,0.55092,0.55092,0.55092,0.55092,0.0,0.0
1716015600000,2024-05-18 07:00:00,STORJ/USD,0.55092,0.55092,0.55092,0.55092,0.0,0.0
1716012000000,2024-05-18 06:00:00,STORJ/USD,0.55092,0.55092,0.55092,0.55092,0.0,0.0
1716008400000,2024-05-18 05:00:00,STORJ/USD,0.55332,0.55332,0.55092,0.55092,131.526948,72.46082619216
1716004800000,2024-05-18 04:00:00,STORJ/USD,0.5567,0.5567,0.55332,0.55332,52.534474,29.06837515368
1716001200000,2024-05-18 03:00:00,STORJ/USD,0.55024,0.56051,0.55024,0.5567,3436.601261,1913.1559219986998
1715997600000,2024-05-18 02:00:00,STORJ/USD,0.54521,0.55312,0.54521,0.55024,10421.824761,5734.504856492639
1715994000000,2024-05-18 01:00:00,STORJ/USD,0.54521,0.54521,0.54521,0.54521,0.0,0.0
1715990400000,2024-05-18 00:00:00,STORJ/USD,0.54878,0.54878,0.54521,0.54521,29.01931,15.8216180051
1715986800000,2024-05-17 23:00:00,STORJ/USD,0.54294,0.54878,0.54294,0.54878,11.98512,6.577194153600001
1715983200000,2024-05-17 22:00:00,STORJ/USD,0.54294,0.54294,0.54294,0.54294,0.0,0.0
1715979600000,2024-05-17 21:00:00,STORJ/USD,0.54294,0.54294,0.54294,0.54294,0.0,0.0
1715976000000,2024-05-17 20:00:00,STORJ/USD,0.54294,0.54294,0.54294,0.54294,0.0,0.0
1715972400000,2024-05-17 19:00:00,STORJ/USD,0.54294,0.54294,0.54294,0.54294,0.0,0.0
1715968800000,2024-05-17 18:00:00,STORJ/USD,0.54573,0.54573,0.54294,0.54294,1038.677044,563.93931426936
1715965200000,2024-05-17 17:00:00,STORJ/USD,0.55133,0.55133,0.54573,0.54573,916.203983,499.99999964259007
1715961600000,2024-05-17 16:00:00,STORJ/USD,0.54865,0.55133,0.54865,0.55133,147.511594,81.32756712001999
1715958000000,2024-05-17 15:00:00,STORJ/USD,0.53986,0.54865,0.53986,0.54865,292.137899,160.28145828635
1715954400000,2024-05-17 14:00:00,STORJ/USD,0.53723,0.53986,0.53723,0.53986,1.324689,0.71514660354
1715950800000,2024-05-17 13:00:00,STORJ/USD,0.53613,0.53723,0.53613,0.53723,568.0,305.14664
1715947200000,2024-05-17 12:00:00,STORJ/USD,0.53804,0.53804,0.53613,0.53613,81.489001,43.68869810613
1715943600000,2024-05-17 11:00:00,STORJ/USD,0.53965,0.53965,0.53804,0.53804,726.777724,391.03548662096
1715940000000,2024-05-17 10:00:00,STORJ/USD,0.53965,0.53965,0.53965,0.53965,0.0,0.0
1715936400000,2024-05-17 09:00:00,STORJ/USD,0.53965,0.53965,0.53965,0.53965,0.0,0.0
1715932800000,2024-05-17 08:00:00,STORJ/USD,0.54673,0.54673,0.53965,0.53965,4.958661,2.67594140865
1715929200000,2024-05-17 07:00:00,STORJ/USD,0.53805,0.54673,0.53805,0.54673,582.070488,318.23539790424
1715925600000,2024-05-17 06:00:00,STORJ/USD,0.53059,0.53805,0.53059,0.53805,5848.68068,3146.8826398740002
1715922000000,2024-05-17 05:00:00,STORJ/USD,0.52558,0.53059,0.52558,0.53059,0.3,0.15917699999999999
1715918400000,2024-05-17 04:00:00,STORJ/USD,0.52558,0.52558,0.52558,0.52558,0.0,0.0
1715914800000,2024-05-17 03:00:00,STORJ/USD,0.52558,0.52558,0.52558,0.52558,0.0,0.0
1715911200000,2024-05-17 02:00:00,STORJ/USD,0.52818,0.52818,0.52558,0.52558,439.107783,230.78626858914
1715907600000,2024-05-17 01:00:00,STORJ/USD,0.52505,0.52818,0.52505,0.52818,576.874997,304.69383591546
1715904000000,2024-05-17 00:00:00,STORJ/USD,0.52704,0.52704,0.52505,0.52505,16.0,8.4008
1715900400000,2024-05-16 23:00:00,STORJ/USD,0.526,0.52704,0.52418,0.52704,2035.073662,1072.56522282048
1715896800000,2024-05-16 22:00:00,STORJ/USD,0.52479,0.52679,0.52479,0.526,1570.99036,826.34092936
1715893200000,2024-05-16 21:00:00,STORJ/USD,0.52479,0.52479,0.52479,0.52479,0.0,0.0
1715889600000,2024-05-16 20:00:00,STORJ/USD,0.52299,0.52479,0.52299,0.52479,5.616561,2.94751504719
1715886000000,2024-05-16 19:00:00,STORJ/USD,0.52299,0.52299,0.52299,0.52299,0.0,0.0
1715882400000,2024-05-16 18:00:00,STORJ/USD,0.52578,0.52578,0.52299,0.52299,1229.379601,642.9532375269899
1715878800000,2024-05-16 17:00:00,STORJ/USD,0.52719,0.52882,0.52578,0.52578,214.36418,112.70839856040001
1715875200000,2024-05-16 16:00:00,STORJ/USD,0.51608,0.52719,0.51608,0.52719,59.229872,31.225396219680004
1715871600000,2024-05-16 15:00:00,STORJ/USD,0.51608,0.51608,0.51608,0.51608,0.0,0.0
1715868000000,2024-05-16 14:00:00,STORJ/USD,0.52303,0.52696,0.51608,0.51608,2045.957159,1055.87757061672
1715864400000,2024-05-16 13:00:00,STORJ/USD,0.52303,0.52303,0.52303,0.52303,0.0,0.0
1715860800000,2024-05-16 12:00:00,STORJ/USD,0.52971,0.52971,0.52303,0.52303,92.654949,48.46131797547
1715857200000,2024-05-16 11:00:00,STORJ/USD,0.52971,0.52971,0.52971,0.52971,0.0,0.0
1715853600000,2024-05-16 10:00:00,STORJ/USD,0.535,0.535,0.52971,0.52971,848.358656,449.38406366976
1715850000000,2024-05-16 09:00:00,STORJ/USD,0.53151,0.535,0.53151,0.535,1696.304839,907.523088865
1715846400000,2024-05-16 08:00:00,STORJ/USD,0.534,0.534,0.53151,0.53151,0.806361,0.42858893511
1715842800000,2024-05-16 07:00:00,STORJ/USD,0.52703,0.534,0.52703,0.534,16550.268913,8837.843599542
1715839200000,2024-05-16 06:00:00,STORJ/USD,0.52703,0.52703,0.52703,0.52703,0.0,0.0
1715835600000,2024-05-16 05:00:00,STORJ/USD,0.52703,0.52703,0.52703,0.52703,0.0,0.0
1715832000000,2024-05-16 04:00:00,STORJ/USD,0.52864,0.52864,0.52703,0.52703,38.020646,20.03802106138
1715828400000,2024-05-16 03:00:00,STORJ/USD,0.52486,0.52864,0.52407,0.52864,235.131954,124.30015616256
1715824800000,2024-05-16 02:00:00,STORJ/USD,0.52486,0.52486,0.52486,0.52486,0.0,0.0
1715821200000,2024-05-16 01:00:00,STORJ/USD,0.52486,0.52486,0.52486,0.52486,0.0,0.0
1715817600000,2024-05-16 00:00:00,STORJ/USD,0.52316,0.5258,0.52316,0.52486,557.700137,292.71449390582
1715814000000,2024-05-15 23:00:00,STORJ/USD,0.52375,0.52375,0.52316,0.52316,12.587087,6.58506043492
1715810400000,2024-05-15 22:00:00,STORJ/USD,0.52515,0.52515,0.52375,0.52375,0.818308,0.42858881500000007
1715806800000,2024-05-15 21:00:00,STORJ/USD,0.52521,0.52521,0.52515,0.52515,0.569445,0.29904404175
1715803200000,2024-05-15 20:00:00,STORJ/USD,0.52358,0.52521,0.52358,0.52521,28.556462,14.998139407019998
1715799600000,2024-05-15 19:00:00,STORJ/USD,0.51777,0.52358,0.51777,0.52358,268.329232,140.49181929056002
1715796000000,2024-05-15 18:00:00,STORJ/USD,0.51576,0.51777,0.51576,0.51777,378.603274,196.02941717897997
1715792400000,2024-05-15 17:00:00,STORJ/USD,0.51584,0.51584,0.51576,0.51576,4.99225,2.57480286
1715788800000,2024-05-15 16:00:00,STORJ/USD,0.51584,0.51584,0.51584,0.51584,0.0,0.0
1715785200000,2024-05-15 15:00:00,STORJ/USD,0.51584,0.51584,0.51584,0.51584,0.0,0.0
1715781600000,2024-05-15 14:00:00,STORJ/USD,0.51417,0.51823,0.51312,0.51584,40167.540121,20720.02389601664
1715778000000,2024-05-15 13:00:00,STORJ/USD,0.51221,0.51747,0.51221,0.51417,110.851688,56.99661241896
1715774400000,2024-05-15 12:00:00,STORJ/USD,0.50122,0.51221,0.50122,0.51221,1147.311908,587.66463239668
1715770800000,2024-05-15 11:00:00,STORJ/USD,0.50122,0.50122,0.50122,0.50122,0.0,0.0
1715767200000,2024-05-15 10:00:00,STORJ/USD,0.49522,0.50122,0.49522,0.50122,34.698537,17.39160071514
1715763600000,2024-05-15 09:00:00,STORJ/USD,0.49174,0.49522,0.49174,0.49522,2069.14369,1024.6813381617999
1715760000000,2024-05-15 08:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715756400000,2024-05-15 07:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715752800000,2024-05-15 06:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715749200000,2024-05-15 05:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715745600000,2024-05-15 04:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715742000000,2024-05-15 03:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715738400000,2024-05-15 02:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715734800000,2024-05-15 01:00:00,STORJ/USD,0.49174,0.49174,0.49174,0.49174,0.0,0.0
1715731200000,2024-05-15 00:00:00,STORJ/USD,0.49486,0.49486,0.49174,0.49174,34.329829,16.881350112459998
1715727600000,2024-05-14 23:00:00,STORJ/USD,0.49486,0.49486,0.49486,0.49486,0.0,0.0
1715724000000,2024-05-14 22:00:00,STORJ/USD,0.49644,0.49644,0.49442,0.49486,608.117539,300.93304534954
1715720400000,2024-05-14 21:00:00,STORJ/USD,0.49644,0.49644,0.49644,0.49644,0.0,0.0
1715716800000,2024-05-14 20:00:00,STORJ/USD,0.49644,0.49644,0.49644,0.49644,0.0,0.0
1715713200000,2024-05-14 19:00:00,STORJ/USD,0.49644,0.49766,0.49644,0.49644,39.955642,19.83557891448
1715709600000,2024-05-14 18:00:00,STORJ/USD,0.49644,0.49644,0.49644,0.49644,0.0,0.0
1715706000000,2024-05-14 17:00:00,STORJ/USD,0.50268,0.50268,0.49644,0.49644,100.0,49.644
1715702400000,2024-05-14 16:00:00,STORJ/USD,0.50268,0.50268,0.50268,0.50268,0.0,0.0
1715698800000,2024-05-14 15:00:00,STORJ/USD,0.49897,0.50412,0.49897,0.50268,104.826908,52.69439011344
1715695200000,2024-05-14 14:00:00,STORJ/USD,0.50013,0.5005,0.49778,0.49897,101.564785,50.67778077145
