https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUBE,Volume USD
1707706800000,2024-02-12 03:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707703200000,2024-02-12 02:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707699600000,2024-02-12 01:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707696000000,2024-02-12 00:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707692400000,2024-02-11 23:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707688800000,2024-02-11 22:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707685200000,2024-02-11 21:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,1.353,1.1542443
1707681600000,2024-02-11 20:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,4.67693,3.9898889829999997
1707678000000,2024-02-11 19:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707674400000,2024-02-11 18:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707670800000,2024-02-11 17:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707667200000,2024-02-11 16:00:00,CUBE/USD,0.8474,0.8531,0.8474,0.8531,3.219034,2.7461579054
1707663600000,2024-02-11 15:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707660000000,2024-02-11 14:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707656400000,2024-02-11 13:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707652800000,2024-02-11 12:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707649200000,2024-02-11 11:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707645600000,2024-02-11 10:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707642000000,2024-02-11 09:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707638400000,2024-02-11 08:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707634800000,2024-02-11 07:00:00,CUBE/USD,0.8531,0.8531,0.8474,0.8474,18.130987,15.364198383800002
1707631200000,2024-02-11 06:00:00,CUBE/USD,0.8503,0.8531,0.8503,0.8531,35.165866,30.0000002846
1707627600000,2024-02-11 05:00:00,CUBE/USD,0.8503,0.8503,0.8503,0.8503,0.0,0.0
1707624000000,2024-02-11 04:00:00,CUBE/USD,0.8503,0.8503,0.8503,0.8503,55.827287,47.469942136099995
1707620400000,2024-02-11 03:00:00,CUBE/USD,0.8503,0.8503,0.8503,0.8503,0.0,0.0
1707616800000,2024-02-11 02:00:00,CUBE/USD,0.8474,0.8503,0.8474,0.8503,21.659255,18.4168645265
1707613200000,2024-02-11 01:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707609600000,2024-02-11 00:00:00,CUBE/USD,0.8531,0.8531,0.8474,0.8474,500.0,423.70000000000005
1707606000000,2024-02-10 23:00:00,CUBE/USD,0.859,0.859,0.8531,0.8531,119.794028,102.19628528679999
1707602400000,2024-02-10 22:00:00,CUBE/USD,0.856,0.859,0.856,0.859,68.453113,58.801224067
1707598800000,2024-02-10 21:00:00,CUBE/USD,0.856,0.856,0.856,0.856,0.0,0.0
1707595200000,2024-02-10 20:00:00,CUBE/USD,0.8531,0.856,0.8503,0.856,47.338952,40.522142912
1707591600000,2024-02-10 19:00:00,CUBE/USD,0.8732,0.8732,0.8531,0.8531,1124.416363,959.2395992753
1707588000000,2024-02-10 18:00:00,CUBE/USD,0.8702,0.8732,0.8674,0.8732,131.903794,115.17839292080001
1707584400000,2024-02-10 17:00:00,CUBE/USD,0.8817,0.8877,0.8702,0.8702,1242.428809,1081.1615495918
1707580800000,2024-02-10 16:00:00,CUBE/USD,0.88,0.8817,0.8762,0.8817,647.836734,571.1976483678
1707577200000,2024-02-10 15:00:00,CUBE/USD,0.8732,0.88,0.8732,0.88,2059.144153,1812.0468546400002
1707573600000,2024-02-10 14:00:00,CUBE/USD,0.8732,0.8732,0.8732,0.8732,0.0,0.0
1707570000000,2024-02-10 13:00:00,CUBE/USD,0.8702,0.8732,0.8702,0.8732,302.810039,264.4137260548
1707566400000,2024-02-10 12:00:00,CUBE/USD,0.8702,0.8702,0.8702,0.8702,0.0,0.0
1707562800000,2024-02-10 11:00:00,CUBE/USD,0.8531,0.8702,0.8503,0.8702,1174.0828,1021.6868525599999
1707559200000,2024-02-10 10:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707555600000,2024-02-10 09:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707552000000,2024-02-10 08:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,97.725682,83.3697793142
1707548400000,2024-02-10 07:00:00,CUBE/USD,0.8531,0.8531,0.8531,0.8531,0.0,0.0
1707544800000,2024-02-10 06:00:00,CUBE/USD,0.8282,0.8531,0.8282,0.8531,1795.223557,1531.5052164767
1707541200000,2024-02-10 05:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707537600000,2024-02-10 04:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707534000000,2024-02-10 03:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707530400000,2024-02-10 02:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,57.676597,47.7677576354
1707526800000,2024-02-10 01:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707523200000,2024-02-10 00:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707519600000,2024-02-09 23:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707516000000,2024-02-09 22:00:00,CUBE/USD,0.8228,0.8282,0.8228,0.8282,4.817395,3.9897665390000006
1707512400000,2024-02-09 21:00:00,CUBE/USD,0.8282,0.8282,0.8228,0.8228,101.121173,83.2025011444
1707508800000,2024-02-09 20:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,10.836135,8.974487007
1707505200000,2024-02-09 19:00:00,CUBE/USD,0.8282,0.8282,0.8228,0.8282,149.956574,124.1940345868
1707501600000,2024-02-09 18:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707498000000,2024-02-09 17:00:00,CUBE/USD,0.8282,0.8282,0.8282,0.8282,0.0,0.0
1707494400000,2024-02-09 16:00:00,CUBE/USD,0.8199,0.8282,0.8144,0.8282,1166.838933,966.3760043106
1707490800000,2024-02-09 15:00:00,CUBE/USD,0.8282,0.8282,0.8199,0.8199,704.6162,577.71482238
1707487200000,2024-02-09 14:00:00,CUBE/USD,0.8307,0.8363,0.8282,0.8282,445.561006,369.01362516920005
1707483600000,2024-02-09 13:00:00,CUBE/USD,0.8307,0.8307,0.8307,0.8307,0.0,0.0
1707480000000,2024-02-09 12:00:00,CUBE/USD,0.8255,0.8307,0.8255,0.8307,589.950892,490.07220598439994
1707476400000,2024-02-09 11:00:00,CUBE/USD,0.8228,0.8255,0.8228,0.8255,57.864288,47.766969744
1707472800000,2024-02-09 10:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707469200000,2024-02-09 09:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707465600000,2024-02-09 08:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707462000000,2024-02-09 07:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707458400000,2024-02-09 06:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707454800000,2024-02-09 05:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707451200000,2024-02-09 04:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707447600000,2024-02-09 03:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707444000000,2024-02-09 02:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707440400000,2024-02-09 01:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1707436800000,2024-02-09 00:00:00,CUBE/USD,0.8199,0.8255,0.8199,0.8228,265.828593,218.72376632040002
1707433200000,2024-02-08 23:00:00,CUBE/USD,0.8199,0.8199,0.8199,0.8199,0.0,0.0
1707429600000,2024-02-08 22:00:00,CUBE/USD,0.8199,0.8199,0.8199,0.8199,0.0,0.0
1707426000000,2024-02-08 21:00:00,CUBE/USD,0.8199,0.8199,0.8199,0.8199,0.0,0.0
1707422400000,2024-02-08 20:00:00,CUBE/USD,0.8282,0.8336,0.8199,0.8199,546.375713,447.97344708869997
1707418800000,2024-02-08 19:00:00,CUBE/USD,0.8307,0.8307,0.8282,0.8282,30.187684,25.001439888800004
1707415200000,2024-02-08 18:00:00,CUBE/USD,0.8307,0.8307,0.8307,0.8307,0.0,0.0
1707411600000,2024-02-08 17:00:00,CUBE/USD,0.8363,0.8363,0.8307,0.8307,181.965589,151.1588147823
1707408000000,2024-02-08 16:00:00,CUBE/USD,0.8363,0.8363,0.8363,0.8363,0.0,0.0
1707404400000,2024-02-08 15:00:00,CUBE/USD,0.8363,0.8363,0.8363,0.8363,0.0,0.0
1707400800000,2024-02-08 14:00:00,CUBE/USD,0.8392,0.8392,0.8307,0.8363,278.858897,233.20969556110003
1707397200000,2024-02-08 13:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707393600000,2024-02-08 12:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707390000000,2024-02-08 11:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707386400000,2024-02-08 10:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707382800000,2024-02-08 09:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707379200000,2024-02-08 08:00:00,CUBE/USD,0.8363,0.8392,0.8363,0.8392,2.38321,1.999989832
1707375600000,2024-02-08 07:00:00,CUBE/USD,0.8363,0.8363,0.8363,0.8363,0.0,0.0
1707372000000,2024-02-08 06:00:00,CUBE/USD,0.8363,0.8363,0.8363,0.8363,0.0,0.0
1707368400000,2024-02-08 05:00:00,CUBE/USD,0.8336,0.8363,0.8336,0.8363,192.980792,161.38983634960002
1707364800000,2024-02-08 04:00:00,CUBE/USD,0.8336,0.8336,0.8336,0.8336,0.0,0.0
1707361200000,2024-02-08 03:00:00,CUBE/USD,0.8363,0.8363,0.8336,0.8336,333.0,277.5888
1707357600000,2024-02-08 02:00:00,CUBE/USD,0.8448,0.8531,0.8363,0.8363,1425.57546,1192.208757198
1707354000000,2024-02-08 01:00:00,CUBE/USD,0.8448,0.8448,0.8448,0.8448,0.0,0.0
1707350400000,2024-02-08 00:00:00,CUBE/USD,0.8474,0.8474,0.8448,0.8448,35.398842,29.9049417216
1707346800000,2024-02-07 23:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707343200000,2024-02-07 22:00:00,CUBE/USD,0.8474,0.8474,0.8474,0.8474,0.0,0.0
1707339600000,2024-02-07 21:00:00,CUBE/USD,0.8448,0.8474,0.8448,0.8474,256.222871,217.12326088540001
1707336000000,2024-02-07 20:00:00,CUBE/USD,0.8392,0.8448,0.8392,0.8448,4.722647,3.9896921856
1707332400000,2024-02-07 19:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707328800000,2024-02-07 18:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707325200000,2024-02-07 17:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707321600000,2024-02-07 16:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707318000000,2024-02-07 15:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707314400000,2024-02-07 14:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707310800000,2024-02-07 13:00:00,CUBE/USD,0.8392,0.8392,0.8392,0.8392,0.0,0.0
1707307200000,2024-02-07 12:00:00,CUBE/USD,0.8448,0.8448,0.8392,0.8392,17.854731,14.983690255199999
1707303600000,2024-02-07 11:00:00,CUBE/USD,0.8448,0.8448,0.8448,0.8448,0.0,0.0
1707300000000,2024-02-07 10:00:00,CUBE/USD,0.8448,0.8448,0.8448,0.8448,0.0,0.0
1707296400000,2024-02-07 09:00:00,CUBE/USD,0.8448,0.8448,0.8448,0.8448,0.0,0.0
1707292800000,2024-02-07 08:00:00,CUBE/USD,0.8392,0.8448,0.8392,0.8448,109.410748,92.43019991039999
1707289200000,2024-02-07 07:00:00,CUBE/USD,0.8448,0.856,0.8392,0.8392,2273.065674,1907.5567136207999
1707285600000,2024-02-07 06:00:00,CUBE/USD,0.8307,0.8448,0.8307,0.8448,606.795086,512.6204886528
1707282000000,2024-02-07 05:00:00,CUBE/USD,0.8307,0.8307,0.8307,0.8307,0.0,0.0
1707278400000,2024-02-07 04:00:00,CUBE/USD,0.8307,0.8307,0.8307,0.8307,0.0,0.0
1707274800000,2024-02-07 03:00:00,CUBE/USD,0.8336,0.8336,0.8307,0.8307,13.037958,10.8306317106
1707271200000,2024-02-07 02:00:00,CUBE/USD,0.7959,0.8336,0.7959,0.8336,3034.934238,2529.9211807968
1707267600000,2024-02-07 01:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707264000000,2024-02-07 00:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707260400000,2024-02-06 23:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707256800000,2024-02-06 22:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707253200000,2024-02-06 21:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707249600000,2024-02-06 20:00:00,CUBE/USD,0.7907,0.7959,0.7907,0.7959,146.403819,116.5227995421
1707246000000,2024-02-06 19:00:00,CUBE/USD,0.7959,0.7959,0.7907,0.7907,313.764517,248.0936035919
1707242400000,2024-02-06 18:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,4.49476,3.5773794840000006
1707238800000,2024-02-06 17:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707235200000,2024-02-06 16:00:00,CUBE/USD,0.7959,0.7959,0.7959,0.7959,0.0,0.0
1707231600000,2024-02-06 15:00:00,CUBE/USD,0.7853,0.8011,0.7853,0.7959,1059.475762,843.2367589758001
1707228000000,2024-02-06 14:00:00,CUBE/USD,0.7907,0.7907,0.7853,0.7853,5.67808,4.458996224
1707224400000,2024-02-06 13:00:00,CUBE/USD,0.7907,0.7907,0.7907,0.7907,0.0,0.0
1707220800000,2024-02-06 12:00:00,CUBE/USD,0.7907,0.7907,0.7907,0.7907,0.0,0.0
1707217200000,2024-02-06 11:00:00,CUBE/USD,0.7907,0.7907,0.7907,0.7907,0.0,0.0
1707213600000,2024-02-06 10:00:00,CUBE/USD,0.7907,0.7907,0.7907,0.7907,0.0,0.0
1707210000000,2024-02-06 09:00:00,CUBE/USD,0.788,0.7907,0.788,0.7907,26.687423,21.101745366099998
1707206400000,2024-02-06 08:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707202800000,2024-02-06 07:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707199200000,2024-02-06 06:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707195600000,2024-02-06 05:00:00,CUBE/USD,0.7853,0.788,0.7853,0.788,119.330808,94.03267670400001
1707192000000,2024-02-06 04:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,13.453405,10.564958946500001
1707188400000,2024-02-06 03:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707184800000,2024-02-06 02:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707181200000,2024-02-06 01:00:00,CUBE/USD,0.788,0.788,0.7853,0.7853,16.591241,13.0291015573
1707177600000,2024-02-06 00:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707174000000,2024-02-05 23:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707170400000,2024-02-05 22:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707166800000,2024-02-05 21:00:00,CUBE/USD,0.788,0.788,0.788,0.788,0.0,0.0
1707163200000,2024-02-05 20:00:00,CUBE/USD,0.788,0.788,0.788,0.788,5.063131,3.9897472280000006
1707159600000,2024-02-05 19:00:00,CUBE/USD,0.7853,0.788,0.7853,0.788,60.618686,47.767524568
1707156000000,2024-02-05 18:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707152400000,2024-02-05 17:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,253.826026,199.32957821780002
1707148800000,2024-02-05 16:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,40.295162,31.6437907186
1707145200000,2024-02-05 15:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707141600000,2024-02-05 14:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707138000000,2024-02-05 13:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707134400000,2024-02-05 12:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707130800000,2024-02-05 11:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707127200000,2024-02-05 10:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707123600000,2024-02-05 09:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707120000000,2024-02-05 08:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707116400000,2024-02-05 07:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707112800000,2024-02-05 06:00:00,CUBE/USD,0.7853,0.7853,0.7853,0.7853,0.0,0.0
1707109200000,2024-02-05 05:00:00,CUBE/USD,0.7827,0.7853,0.7827,0.7853,287.325229,225.63650233369998
1707105600000,2024-02-05 04:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707102000000,2024-02-05 03:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707098400000,2024-02-05 02:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707094800000,2024-02-05 01:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707091200000,2024-02-05 00:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707087600000,2024-02-04 23:00:00,CUBE/USD,0.7751,0.7827,0.7751,0.7827,250.425829,196.0082963583
1707084000000,2024-02-04 22:00:00,CUBE/USD,0.7751,0.7751,0.7751,0.7751,0.0,0.0
1707080400000,2024-02-04 21:00:00,CUBE/USD,0.7751,0.7751,0.7751,0.7751,50.070261,38.809459301100006
1707076800000,2024-02-04 20:00:00,CUBE/USD,0.7802,0.7827,0.7751,0.7751,126.69889,98.204309639
1707073200000,2024-02-04 19:00:00,CUBE/USD,0.7802,0.7802,0.7802,0.7802,0.0,0.0
1707069600000,2024-02-04 18:00:00,CUBE/USD,0.7751,0.7802,0.7751,0.7802,123.705687,96.5151769974
1707066000000,2024-02-04 17:00:00,CUBE/USD,0.7751,0.7751,0.7751,0.7751,0.0,0.0
1707062400000,2024-02-04 16:00:00,CUBE/USD,0.7751,0.7751,0.7751,0.7751,0.0,0.0
1707058800000,2024-02-04 15:00:00,CUBE/USD,0.7751,0.7751,0.7751,0.7751,0.0,0.0
1707055200000,2024-02-04 14:00:00,CUBE/USD,0.7778,0.7778,0.7751,0.7751,28.720535,22.261286678500003
1707051600000,2024-02-04 13:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707048000000,2024-02-04 12:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707044400000,2024-02-04 11:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707040800000,2024-02-04 10:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707037200000,2024-02-04 09:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707033600000,2024-02-04 08:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707030000000,2024-02-04 07:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707026400000,2024-02-04 06:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707022800000,2024-02-04 05:00:00,CUBE/USD,0.7827,0.7827,0.7778,0.7778,109.106834,84.86329548520001
1707019200000,2024-02-04 04:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707015600000,2024-02-04 03:00:00,CUBE/USD,0.7827,0.7827,0.7827,0.7827,0.0,0.0
1707012000000,2024-02-04 02:00:00,CUBE/USD,0.7778,0.7827,0.7778,0.7827,24.428664,19.1203153128
1707008400000,2024-02-04 01:00:00,CUBE/USD,0.7778,0.7778,0.7778,0.7778,0.0,0.0
1707004800000,2024-02-04 00:00:00,CUBE/USD,0.8228,0.8228,0.7778,0.7778,3540.28832,2753.6362552960004
1707001200000,2024-02-03 23:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1706997600000,2024-02-03 22:00:00,CUBE/USD,0.8228,0.8282,0.8228,0.8228,450.172212,370.4016960336
1706994000000,2024-02-03 21:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1706990400000,2024-02-03 20:00:00,CUBE/USD,0.8172,0.8228,0.8172,0.8228,6.070132,4.9945046096
1706986800000,2024-02-03 19:00:00,CUBE/USD,0.8228,0.8228,0.8172,0.8172,10.701714,8.745440680800002
1706983200000,2024-02-03 18:00:00,CUBE/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1706979600000,2024-02-03 17:00:00,CUBE/USD,0.8199,0.8228,0.8199,0.8228,16.336154,13.4413875112
1706976000000,2024-02-03 16:00:00,CUBE/USD,0.7673,0.8199,0.7673,0.8199,4036.677812,3309.6721380587996
1706972400000,2024-02-03 15:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706968800000,2024-02-03 14:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,125.871745,96.5813899385
1706965200000,2024-02-03 13:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706961600000,2024-02-03 12:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706958000000,2024-02-03 11:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706954400000,2024-02-03 10:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706950800000,2024-02-03 09:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706947200000,2024-02-03 08:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706943600000,2024-02-03 07:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.611121,0.4689131433
1706940000000,2024-02-03 06:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,5.5,4.22015
1706936400000,2024-02-03 05:00:00,CUBE/USD,0.7725,0.7725,0.7673,0.7673,35.179159,26.992968700699997
1706932800000,2024-02-03 04:00:00,CUBE/USD,0.7725,0.7725,0.7725,0.7725,0.0,0.0
1706929200000,2024-02-03 03:00:00,CUBE/USD,0.7725,0.7725,0.7725,0.7725,0.0,0.0
1706925600000,2024-02-03 02:00:00,CUBE/USD,0.7699,0.7725,0.7699,0.7725,232.461919,179.5768324275
1706922000000,2024-02-03 01:00:00,CUBE/USD,0.7699,0.7699,0.7699,0.7699,0.0,0.0
1706918400000,2024-02-03 00:00:00,CUBE/USD,0.7751,0.7751,0.7699,0.7699,2.860692,2.2024467708
1706914800000,2024-02-02 23:00:00,CUBE/USD,0.7751,0.7751,0.7751,0.7751,0.0,0.0
1706911200000,2024-02-02 22:00:00,CUBE/USD,0.7699,0.7751,0.7699,0.7751,5.147625,3.9899241374999996
1706907600000,2024-02-02 21:00:00,CUBE/USD,0.7751,0.7751,0.7699,0.7699,100.0,76.99000000000001
1706904000000,2024-02-02 20:00:00,CUBE/USD,0.7725,0.7751,0.7725,0.7751,193.863927,150.2639298177
1706900400000,2024-02-02 19:00:00,CUBE/USD,0.7673,0.7725,0.7673,0.7725,186.785162,144.291537645
1706896800000,2024-02-02 18:00:00,CUBE/USD,0.7673,0.7673,0.7673,0.7673,0.0,0.0
1706893200000,2024-02-02 17:00:00,CUBE/USD,0.7699,0.7699,0.7673,0.7673,52.0,39.8996
1706889600000,2024-02-02 16:00:00,CUBE/USD,0.7699,0.7699,0.7699,0.7699,0.0,0.0
1706886000000,2024-02-02 15:00:00,CUBE/USD,0.7476,0.7699,0.7476,0.7699,1974.174573,1519.9170037527
1706882400000,2024-02-02 14:00:00,CUBE/USD,0.7476,0.7476,0.7476,0.7476,0.0,0.0
1706878800000,2024-02-02 13:00:00,CUBE/USD,0.7476,0.7476,0.7476,0.7476,0.0,0.0
1706875200000,2024-02-02 12:00:00,CUBE/USD,0.7476,0.7476,0.7476,0.7476,0.0,0.0
1706871600000,2024-02-02 11:00:00,CUBE/USD,0.7573,0.7573,0.74,0.7476,2094.180938,1565.6096692488002
1706868000000,2024-02-02 10:00:00,CUBE/USD,0.7522,0.7573,0.7522,0.7573,24.320063,18.4175837099
1706864400000,2024-02-02 09:00:00,CUBE/USD,0.7522,0.7522,0.7522,0.7522,0.0,0.0
1706860800000,2024-02-02 08:00:00,CUBE/USD,0.7522,0.7522,0.7522,0.7522,0.0,0.0
1706857200000,2024-02-02 07:00:00,CUBE/USD,0.7573,0.7573,0.7522,0.7522,42.401416,31.894345115199997
1706853600000,2024-02-02 06:00:00,CUBE/USD,0.7573,0.7573,0.7573,0.7573,11.838129,8.9650150917
1706850000000,2024-02-02 05:00:00,CUBE/USD,0.7522,0.7573,0.7522,0.7573,127.460254,96.5256503542
1706846400000,2024-02-02 04:00:00,CUBE/USD,0.7573,0.7573,0.7522,0.7522,2.764124,2.0791740728
1706842800000,2024-02-02 03:00:00,CUBE/USD,0.7573,0.7573,0.7573,0.7573,0.0,0.0
1706839200000,2024-02-02 02:00:00,CUBE/USD,0.7573,0.7573,0.7573,0.7573,0.0,0.0
1706835600000,2024-02-02 01:00:00,CUBE/USD,0.7573,0.7573,0.7573,0.7573,0.0,0.0
1706832000000,2024-02-02 00:00:00,CUBE/USD,0.7548,0.7573,0.7548,0.7573,112.035861,84.84475753529999
1706828400000,2024-02-01 23:00:00,CUBE/USD,0.7548,0.7548,0.7499,0.7548,14.740905,11.126435094
1706824800000,2024-02-01 22:00:00,CUBE/USD,0.7548,0.7548,0.7548,0.7548,11.877142,8.9648667816
