https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume INJ,Volume USD
1708084800000,2024-02-16 12:00:00,INJ/USD,35.1545,35.8552,35.0221,35.7631,169.018096,6044.611069057601
1708081200000,2024-02-16 11:00:00,INJ/USD,34.9512,35.384,34.9512,35.1545,352.210442,12381.781983289
1708077600000,2024-02-16 10:00:00,INJ/USD,34.2023,34.9512,34.2023,34.9512,61.852181,2161.8079485672
1708074000000,2024-02-16 09:00:00,INJ/USD,34.4676,34.4816,34.0134,34.2023,151.266999,5173.6792798977
1708070400000,2024-02-16 08:00:00,INJ/USD,34.6453,35.0127,34.4422,34.4676,422.697599,14569.3717632924
1708066800000,2024-02-16 07:00:00,INJ/USD,35.4574,35.7054,34.3007,34.6453,379.919302,13162.418193580601
1708063200000,2024-02-16 06:00:00,INJ/USD,35.58,36.0,35.4178,35.4574,253.923137,9003.4542378638
1708059600000,2024-02-16 05:00:00,INJ/USD,34.8883,36.0,34.8883,35.58,1415.220651,50353.55076258
1708056000000,2024-02-16 04:00:00,INJ/USD,34.9662,35.04,34.6809,34.8883,854.263031,29803.7849044373
1708052400000,2024-02-16 03:00:00,INJ/USD,34.2041,34.9662,34.1622,34.9662,276.96224,9684.317076288
1708048800000,2024-02-16 02:00:00,INJ/USD,33.922,34.2816,33.922,34.2041,238.188293,8147.016192601299
1708045200000,2024-02-16 01:00:00,INJ/USD,33.79,33.922,33.79,33.922,10.225378,346.86527251599995
1708041600000,2024-02-16 00:00:00,INJ/USD,34.1271,34.2301,33.6832,33.79,358.551761,12115.46400419
1708038000000,2024-02-15 23:00:00,INJ/USD,33.7868,34.1271,33.7868,34.1271,211.052182,7202.5989203322
1708034400000,2024-02-15 22:00:00,INJ/USD,33.5854,34.2639,33.5854,33.7868,438.663709,14821.043003241199
1708030800000,2024-02-15 21:00:00,INJ/USD,34.1,34.3586,33.5854,33.5854,506.646687,17015.9316415698
1708027200000,2024-02-15 20:00:00,INJ/USD,34.1163,34.1163,33.6356,34.1,69.100367,2356.3225147000003
1708023600000,2024-02-15 19:00:00,INJ/USD,33.9242,34.1392,33.7286,34.1163,195.645891,6674.713911123301
1708020000000,2024-02-15 18:00:00,INJ/USD,33.7182,34.0244,33.653,33.9242,42.023604,1425.6171468168
1708016400000,2024-02-15 17:00:00,INJ/USD,33.8709,34.2117,33.6,33.7182,1020.39444,34405.863806808
1708012800000,2024-02-15 16:00:00,INJ/USD,33.8547,34.0333,33.3095,33.8709,740.404055,25078.1517064995
1708009200000,2024-02-15 15:00:00,INJ/USD,34.9073,34.9073,33.6458,33.8547,1811.202588,61317.720255963606
1708005600000,2024-02-15 14:00:00,INJ/USD,34.6453,34.9073,34.4725,34.9073,224.212146,7826.640644065799
1708002000000,2024-02-15 13:00:00,INJ/USD,34.46,34.6976,34.4,34.6453,1499.548557,51952.3096218321
1707998400000,2024-02-15 12:00:00,INJ/USD,34.8844,35.0833,34.4206,34.46,948.908946,32699.40227916
1707994800000,2024-02-15 11:00:00,INJ/USD,35.2182,35.2775,34.681,34.8844,82.505364,2878.1501199216
1707991200000,2024-02-15 10:00:00,INJ/USD,34.9765,35.2775,34.9765,35.2182,38.100999,1341.8486029818002
1707987600000,2024-02-15 09:00:00,INJ/USD,34.6287,35.0135,34.6287,34.9765,29.532236,1032.934252454
1707984000000,2024-02-15 08:00:00,INJ/USD,34.6287,35.2461,34.4,34.6287,384.184234,13303.800583915801
1707980400000,2024-02-15 07:00:00,INJ/USD,34.6635,34.943,34.6287,34.6287,568.753057,19695.1789849359
1707976800000,2024-02-15 06:00:00,INJ/USD,34.5684,34.6976,34.5354,34.6635,12.277039,425.5651413765
1707973200000,2024-02-15 05:00:00,INJ/USD,34.8816,34.9666,34.4,34.5684,1057.313792,36549.64608737279
1707969600000,2024-02-15 04:00:00,INJ/USD,35.1226,35.1226,34.8816,34.8816,608.565754,21227.7472047264
1707966000000,2024-02-15 03:00:00,INJ/USD,34.7856,35.8132,34.7856,35.1226,920.049161,32314.5186621386
1707962400000,2024-02-15 02:00:00,INJ/USD,35.1864,35.2775,34.75,34.7856,506.561147,17621.0334350832
1707958800000,2024-02-15 01:00:00,INJ/USD,36.1396,36.1604,35.0,35.1864,514.036738,18087.1022779632
1707955200000,2024-02-15 00:00:00,INJ/USD,35.4373,36.141,35.4373,36.1396,1212.540105,43820.714378658005
1707951600000,2024-02-14 23:00:00,INJ/USD,35.3307,35.4373,35.3307,35.4373,106.131404,3761.0104029692
1707948000000,2024-02-14 22:00:00,INJ/USD,35.384,35.384,35.2069,35.3307,248.209995,8769.4328703465
1707944400000,2024-02-14 21:00:00,INJ/USD,35.2266,35.384,35.1016,35.384,75.86641,2684.45705144
1707940800000,2024-02-14 20:00:00,INJ/USD,35.2075,35.2576,35.0988,35.2266,109.341356,3851.7242112696
1707937200000,2024-02-14 19:00:00,INJ/USD,35.0645,35.3934,35.0,35.2075,376.756311,13264.6478195325
1707933600000,2024-02-14 18:00:00,INJ/USD,34.7856,35.1182,34.7117,35.0645,192.117948,6736.519787646001
1707930000000,2024-02-14 17:00:00,INJ/USD,34.9745,35.2541,34.7856,34.7856,697.42191,24260.239592496004
1707926400000,2024-02-14 16:00:00,INJ/USD,35.0638,35.2244,34.7856,34.9745,211.073333,7382.1842850084995
1707922800000,2024-02-14 15:00:00,INJ/USD,35.2606,35.4204,34.6809,35.0638,717.666417,25164.1117124046
1707919200000,2024-02-14 14:00:00,INJ/USD,35.7538,35.9212,35.2606,35.2606,113.967237,4018.5531569621994
1707915600000,2024-02-14 13:00:00,INJ/USD,35.7054,35.7593,35.2746,35.7538,161.050756,5758.1765198728
1707912000000,2024-02-14 12:00:00,INJ/USD,36.0958,36.0958,35.536,35.7054,81.748458,2918.8613922731997
1707908400000,2024-02-14 11:00:00,INJ/USD,35.6431,36.1613,35.4204,36.0958,362.372884,13080.1391462872
1707904800000,2024-02-14 10:00:00,INJ/USD,35.8132,35.8132,35.3671,35.6431,132.053839,4706.8081888609
1707901200000,2024-02-14 09:00:00,INJ/USD,35.5109,35.8671,35.5109,35.8132,190.571327,6824.9690481164
1707897600000,2024-02-14 08:00:00,INJ/USD,35.0709,35.5109,35.0487,35.5109,1223.574778,43450.2415840802
1707894000000,2024-02-14 07:00:00,INJ/USD,34.7889,35.0709,34.7889,35.0709,25.316567,887.8747896003
1707890400000,2024-02-14 06:00:00,INJ/USD,34.7964,34.7964,34.71,34.7889,1.386291,48.227538969899996
1707886800000,2024-02-14 05:00:00,INJ/USD,34.4725,34.7964,34.4,34.7964,220.971717,7689.0202534188
1707883200000,2024-02-14 04:00:00,INJ/USD,34.667,34.6981,34.4725,34.4725,108.502944,3740.3677370399996
1707879600000,2024-02-14 03:00:00,INJ/USD,34.541,34.8022,34.541,34.667,159.248343,5520.662306781001
1707876000000,2024-02-14 02:00:00,INJ/USD,34.3457,34.541,34.3434,34.541,14.175026,489.619573066
1707872400000,2024-02-14 01:00:00,INJ/USD,34.6,34.6,34.3457,34.3457,97.101817,3335.0298761369
1707868800000,2024-02-14 00:00:00,INJ/USD,34.9,35.5109,34.6,34.6,1187.089477,41073.2959042
1707865200000,2024-02-13 23:00:00,INJ/USD,35.0423,35.0423,34.7856,34.9,342.437294,11951.0615606
1707861600000,2024-02-13 22:00:00,INJ/USD,35.048,35.048,34.7856,35.0423,1694.05858,59363.708977933995
1707858000000,2024-02-13 21:00:00,INJ/USD,35.0655,35.3455,35.0,35.048,113.817413,3989.0726908240003
1707854400000,2024-02-13 20:00:00,INJ/USD,34.9432,35.0655,34.7529,35.0655,208.659727,7316.7576571185
1707850800000,2024-02-13 19:00:00,INJ/USD,35.1449,35.1713,34.9432,34.9432,672.824667,23510.646903914396
1707847200000,2024-02-13 18:00:00,INJ/USD,34.9432,35.2992,34.8674,35.1449,957.275043,33643.3356587307
1707843600000,2024-02-13 17:00:00,INJ/USD,34.6287,36.1564,34.5766,34.9432,556.810135,19456.727909331996
1707840000000,2024-02-13 16:00:00,INJ/USD,34.9432,35.1338,34.6287,34.6287,194.456224,6733.7662440288
1707836400000,2024-02-13 15:00:00,INJ/USD,35.0834,35.2775,34.8,34.9432,150.084856,5244.445140179199
1707832800000,2024-02-13 14:00:00,INJ/USD,35.6346,35.9446,34.9838,35.0834,812.522272,28506.0438774848
1707829200000,2024-02-13 13:00:00,INJ/USD,36.2302,36.2315,35.22,35.6346,293.451581,10457.029708302598
1707825600000,2024-02-13 12:00:00,INJ/USD,36.4117,36.5767,36.2302,36.2302,57.557063,2085.3039039026003
1707822000000,2024-02-13 11:00:00,INJ/USD,36.1156,36.4117,36.0124,36.4117,151.985907,5534.0652499119005
1707818400000,2024-02-13 10:00:00,INJ/USD,37.0573,37.0573,36.1156,36.1156,70.921868,2561.3858159408
1707814800000,2024-02-13 09:00:00,INJ/USD,36.9369,37.0573,36.7802,37.0573,1457.968518,54028.376762081396
1707811200000,2024-02-13 08:00:00,INJ/USD,36.6327,37.0903,36.5941,36.9369,748.725746,27655.6080074274
1707807600000,2024-02-13 07:00:00,INJ/USD,36.2244,36.6327,36.2244,36.6327,209.422836,7671.7239243372
1707804000000,2024-02-13 06:00:00,INJ/USD,36.3011,36.357,36.1361,36.2244,452.954395,16408.001186238
1707800400000,2024-02-13 05:00:00,INJ/USD,36.2474,36.3312,36.1,36.3011,904.682234,32840.9602446574
1707796800000,2024-02-13 04:00:00,INJ/USD,35.7136,36.2876,35.7136,36.2474,223.46505,8100.0270533699995
1707793200000,2024-02-13 03:00:00,INJ/USD,35.9284,36.084,35.7136,35.7136,145.694892,5203.2890949312
1707789600000,2024-02-13 02:00:00,INJ/USD,36.6576,36.6871,35.9284,35.9284,297.578692,10691.5262776528
1707786000000,2024-02-13 01:00:00,INJ/USD,36.8516,36.8516,36.4833,36.6576,226.112614,8288.7457589664
1707782400000,2024-02-13 00:00:00,INJ/USD,36.5635,36.8842,36.519,36.8516,217.797247,8026.177027545199
1707778800000,2024-02-12 23:00:00,INJ/USD,36.88,36.9485,36.3944,36.5635,560.479326,20493.085836201
1707775200000,2024-02-12 22:00:00,INJ/USD,36.1445,36.88,36.1445,36.88,2470.689667,91119.03491896001
1707771600000,2024-02-12 21:00:00,INJ/USD,36.6853,36.8533,36.1445,36.1445,799.06414,28881.77380823
1707768000000,2024-02-12 20:00:00,INJ/USD,36.108,37.0,36.108,36.6853,2618.098664,96045.7349184392
1707764400000,2024-02-12 19:00:00,INJ/USD,36.38,36.4144,35.9918,36.108,834.510581,30132.508058747997
1707760800000,2024-02-12 18:00:00,INJ/USD,35.867,36.4,35.867,36.38,701.840921,25532.972705980003
1707757200000,2024-02-12 17:00:00,INJ/USD,35.1183,36.3022,35.1183,35.867,1125.39943,40364.70135580999
1707753600000,2024-02-12 16:00:00,INJ/USD,35.4773,35.4773,34.9432,35.1183,1005.801753,35322.047702379896
1707750000000,2024-02-12 15:00:00,INJ/USD,34.9994,35.5108,34.8906,35.4773,257.697067,9142.396155079101
1707746400000,2024-02-12 14:00:00,INJ/USD,34.3852,35.0456,34.3767,34.9994,209.887303,7345.9296726182
1707742800000,2024-02-12 13:00:00,INJ/USD,34.4371,34.4371,34.2653,34.3852,27.174329,934.3947375308
1707739200000,2024-02-12 12:00:00,INJ/USD,34.3852,34.489,34.2653,34.4371,156.738553,5397.6212235163
1707735600000,2024-02-12 11:00:00,INJ/USD,34.5245,34.5245,34.1622,34.3852,8.237579,283.2508014308
1707732000000,2024-02-12 10:00:00,INJ/USD,34.489,34.7995,34.489,34.5245,131.270217,4532.038606816501
1707728400000,2024-02-12 09:00:00,INJ/USD,34.6287,34.6287,34.246,34.489,15.81922,545.58907858
1707724800000,2024-02-12 08:00:00,INJ/USD,34.5766,34.7806,34.4208,34.6287,649.89203,22504.916139261
1707721200000,2024-02-12 07:00:00,INJ/USD,34.4371,34.7499,34.4371,34.5766,4.148514,143.44150917239998
1707717600000,2024-02-12 06:00:00,INJ/USD,34.6287,34.7499,34.2236,34.4371,211.747766,7291.9789925186005
1707714000000,2024-02-12 05:00:00,INJ/USD,34.5766,35.123,34.5766,34.6287,160.40945,5554.770721215
1707710400000,2024-02-12 04:00:00,INJ/USD,35.1367,35.1367,34.5766,34.5766,160.068539,5534.625845587399
1707706800000,2024-02-12 03:00:00,INJ/USD,34.6976,35.1524,34.6976,35.1367,29.008098,1019.2488369966
1707703200000,2024-02-12 02:00:00,INJ/USD,35.4929,35.4929,34.4519,34.6976,618.700185,21467.411539056004
1707699600000,2024-02-12 01:00:00,INJ/USD,35.6843,35.7593,35.2075,35.4929,175.825581,6240.5597638748995
1707696000000,2024-02-12 00:00:00,INJ/USD,35.2562,35.6843,35.2562,35.6843,60.570972,2161.4327361396
1707692400000,2024-02-11 23:00:00,INJ/USD,35.2606,35.2606,34.9959,35.2562,461.452953,16269.0776015586
1707688800000,2024-02-11 22:00:00,INJ/USD,35.1768,35.4278,35.1577,35.2606,16.727152,589.8094158112
1707685200000,2024-02-11 21:00:00,INJ/USD,35.0205,35.2181,34.957,35.1768,337.652181,11877.5232406008
1707681600000,2024-02-11 20:00:00,INJ/USD,35.4102,35.4252,34.9432,35.0205,151.15193,5293.416164564999
1707678000000,2024-02-11 19:00:00,INJ/USD,35.384,35.4869,35.3771,35.4102,21.268987,753.1390834674
1707674400000,2024-02-11 18:00:00,INJ/USD,35.6159,35.6159,35.2606,35.384,9.348053,330.771507352
1707670800000,2024-02-11 17:00:00,INJ/USD,35.3671,35.6479,35.313,35.6159,72.389068,2578.2018069812
1707667200000,2024-02-11 16:00:00,INJ/USD,35.5809,36.0468,35.3138,35.3671,52.132144,1843.7627500623998
1707663600000,2024-02-11 15:00:00,INJ/USD,35.5809,36.0311,35.3671,35.5809,11.606414,412.9666558926
1707660000000,2024-02-11 14:00:00,INJ/USD,35.41,35.8551,35.288,35.5809,125.833401,4477.2656576409
1707656400000,2024-02-11 13:00:00,INJ/USD,35.9582,36.2539,35.41,35.41,114.219179,4044.5011283899994
1707652800000,2024-02-11 12:00:00,INJ/USD,35.9475,36.2539,35.6785,35.9582,156.817533,5638.876215120599
1707649200000,2024-02-11 11:00:00,INJ/USD,36.1384,36.1384,35.7981,35.9475,114.054439,4099.9719459524995
1707645600000,2024-02-11 10:00:00,INJ/USD,36.4975,36.616,35.85,36.1384,261.706011,9457.6365079224
1707642000000,2024-02-11 09:00:00,INJ/USD,35.7245,36.4975,35.7245,36.4975,230.188158,8401.292296605001
1707638400000,2024-02-11 08:00:00,INJ/USD,35.8671,35.8671,35.5809,35.7245,23.406875,836.1989059375
1707634800000,2024-02-11 07:00:00,INJ/USD,35.384,35.9754,35.384,35.8671,372.089522,13345.772094526199
1707631200000,2024-02-11 06:00:00,INJ/USD,34.9511,35.384,34.9511,35.384,50.921752,1801.8152727679999
1707627600000,2024-02-11 05:00:00,INJ/USD,35.2606,35.2606,34.85,34.9511,1029.700526,35989.1660542786
1707624000000,2024-02-11 04:00:00,INJ/USD,35.3977,35.5668,35.2606,35.2606,89.386244,3151.8125951864
1707620400000,2024-02-11 03:00:00,INJ/USD,35.0424,35.4717,35.0102,35.3977,195.709803,6927.6768936531
1707616800000,2024-02-11 02:00:00,INJ/USD,34.8328,35.1023,34.8328,35.0424,157.823596,5530.5175804704
1707613200000,2024-02-11 01:00:00,INJ/USD,35.1346,35.1346,34.7748,34.8328,149.354001,5202.4180460328
1707609600000,2024-02-11 00:00:00,INJ/USD,35.0762,35.1346,34.8226,35.1346,380.44191,13366.674331086
1707606000000,2024-02-10 23:00:00,INJ/USD,35.4908,35.4908,35.0762,35.0762,33.219604,1165.2174738248
1707602400000,2024-02-10 22:00:00,INJ/USD,35.348,35.5443,35.1545,35.4908,68.645952,2436.2997532416
1707598800000,2024-02-10 21:00:00,INJ/USD,35.1545,35.4373,35.1545,35.348,383.178029,13544.576969091999
1707595200000,2024-02-10 20:00:00,INJ/USD,34.8381,35.3472,34.7856,35.1545,559.935619,19684.256718135497
1707591600000,2024-02-10 19:00:00,INJ/USD,34.6809,35.1689,34.4778,34.8381,292.209225,10180.014201472499
1707588000000,2024-02-10 18:00:00,INJ/USD,34.6763,34.9639,34.554,34.6809,62.489156,2167.1801703204
1707584400000,2024-02-10 17:00:00,INJ/USD,34.7363,36.1564,34.6287,34.6763,336.410746,11665.4799515198
1707580800000,2024-02-10 16:00:00,INJ/USD,34.8674,34.8674,34.6809,34.7363,104.119964,3616.7423054931996
1707577200000,2024-02-10 15:00:00,INJ/USD,34.7332,36.4144,34.7332,34.8674,635.896002,22172.0402601348
1707573600000,2024-02-10 14:00:00,INJ/USD,34.8022,34.86,34.6809,34.7332,278.12827,9660.284827563999
1707570000000,2024-02-10 13:00:00,INJ/USD,34.4371,34.8022,34.4371,34.8022,138.021957,4803.467751905399
1707566400000,2024-02-10 12:00:00,INJ/USD,34.9073,34.9073,34.2236,34.4371,646.815189,22274.439345111903
1707562800000,2024-02-10 11:00:00,INJ/USD,34.6976,35.0127,34.6976,34.9073,210.160249,7336.126859917699
1707559200000,2024-02-10 10:00:00,INJ/USD,35.1545,35.2244,34.4698,34.6976,278.326443,9657.2595886368
1707555600000,2024-02-10 09:00:00,INJ/USD,35.0487,35.5,35.0487,35.1545,7.398123,260.0773150035
1707552000000,2024-02-10 08:00:00,INJ/USD,35.3138,35.4433,35.0487,35.0487,70.509349,2471.2610202962996
1707548400000,2024-02-10 07:00:00,INJ/USD,35.5273,35.5273,35.3138,35.3138,109.792854,3877.2028875852
1707544800000,2024-02-10 06:00:00,INJ/USD,35.5234,36.144,35.5234,35.5273,374.626573,13309.470646942898
1707541200000,2024-02-10 05:00:00,INJ/USD,35.734,35.7643,35.4474,35.5234,148.041827,5258.949037251801
1707537600000,2024-02-10 04:00:00,INJ/USD,35.796,35.796,35.6441,35.734,28.437097,1016.1712241980001
1707534000000,2024-02-10 03:00:00,INJ/USD,35.9754,36.15,35.796,35.796,836.938941,29959.066332036
1707530400000,2024-02-10 02:00:00,INJ/USD,35.6689,36.0707,35.6346,35.9754,284.259777,10226.3591814858
1707526800000,2024-02-10 01:00:00,INJ/USD,35.1016,35.683,34.9522,35.6689,52.44436,1870.632632404
1707523200000,2024-02-10 00:00:00,INJ/USD,35.0169,35.3307,35.0169,35.1016,442.202661,15522.020925357598
1707519600000,2024-02-09 23:00:00,INJ/USD,35.4908,35.683,34.9034,35.0169,309.705642,10844.9314953498
1707516000000,2024-02-09 22:00:00,INJ/USD,35.5822,36.29,35.3594,35.4908,1957.165751,69461.3782355908
1707512400000,2024-02-09 21:00:00,INJ/USD,35.088,35.5822,35.088,35.5822,361.990089,12880.4037448158
1707508800000,2024-02-09 20:00:00,INJ/USD,35.1296,35.2775,35.0267,35.088,1144.423073,40155.516785424
1707505200000,2024-02-09 19:00:00,INJ/USD,35.2075,35.2075,34.8674,35.1296,149.603829,5255.5226712384
1707501600000,2024-02-09 18:00:00,INJ/USD,35.2775,35.43,35.2075,35.2075,227.600084,8013.229957430001
1707498000000,2024-02-09 17:00:00,INJ/USD,35.0693,35.3688,34.9371,35.2775,692.631475,24434.306859312503
1707494400000,2024-02-09 16:00:00,INJ/USD,35.384,35.5,34.9968,35.0693,711.849431,24964.0612505683
1707490800000,2024-02-09 15:00:00,INJ/USD,35.3227,35.4887,34.9432,35.384,141.431575,5004.4148498
1707487200000,2024-02-09 14:00:00,INJ/USD,35.504,35.6484,34.6809,35.3227,460.873602,16279.299981365399
1707483600000,2024-02-09 13:00:00,INJ/USD,35.2775,35.6446,35.076,35.504,486.415874,17269.709190496
1707480000000,2024-02-09 12:00:00,INJ/USD,35.3455,35.4908,34.9432,35.2775,44.529884,1570.9029828100001
1707476400000,2024-02-09 11:00:00,INJ/USD,35.3138,35.3455,34.902,35.3455,77.028945,2722.6265754974997
1707472800000,2024-02-09 10:00:00,INJ/USD,35.0127,35.5224,35.0127,35.3138,358.746598,12668.7056124524
1707469200000,2024-02-09 09:00:00,INJ/USD,34.8381,35.0127,34.5272,35.0127,111.492958,3903.6694905666004
1707465600000,2024-02-09 08:00:00,INJ/USD,34.8547,35.1247,34.7856,34.8381,231.619942,8069.1987013902
1707462000000,2024-02-09 07:00:00,INJ/USD,34.3682,34.8547,34.3615,34.8547,236.110808,8229.5713795976
1707458400000,2024-02-09 06:00:00,INJ/USD,33.7292,34.3683,33.6466,34.3682,168.808338,5801.6387220516
1707454800000,2024-02-09 05:00:00,INJ/USD,33.6674,33.769,33.55,33.7292,19.875902,670.3982737384
1707451200000,2024-02-09 04:00:00,INJ/USD,33.8671,34.0757,33.5464,33.6674,477.869788,16088.633300511201
1707447600000,2024-02-09 03:00:00,INJ/USD,34.0259,34.1786,33.8327,33.8671,1029.484207,34865.6445868897
1707444000000,2024-02-09 02:00:00,INJ/USD,33.4988,34.0259,33.4988,34.0259,806.615574,27445.820859366602
1707440400000,2024-02-09 01:00:00,INJ/USD,33.1063,33.5404,33.1063,33.4988,52.14207,1746.696774516
1707436800000,2024-02-09 00:00:00,INJ/USD,32.8992,33.1639,32.8264,33.1063,59.89988,1983.063397244
1707433200000,2024-02-08 23:00:00,INJ/USD,33.1916,33.1916,32.8992,32.8992,52.482456,1726.6308164352
1707429600000,2024-02-08 22:00:00,INJ/USD,33.1139,33.1916,33.0378,33.1916,742.630021,24649.078605023602
1707426000000,2024-02-08 21:00:00,INJ/USD,33.1639,33.1639,32.9985,33.1139,0.298242,9.8759557638
1707422400000,2024-02-08 20:00:00,INJ/USD,32.8856,33.1639,32.8002,33.1639,16.09687,533.8349869929999
1707418800000,2024-02-08 19:00:00,INJ/USD,32.9985,33.0299,32.8856,32.8856,126.200099,4150.165975674399
1707415200000,2024-02-08 18:00:00,INJ/USD,32.8546,33.1972,32.8002,32.9985,659.975238,21778.192891143
1707411600000,2024-02-08 17:00:00,INJ/USD,32.71,33.2139,32.6738,32.8546,257.922422,8473.938005841199
1707408000000,2024-02-08 16:00:00,INJ/USD,34.0243,34.0244,32.71,32.71,1241.871491,40621.61647061
1707404400000,2024-02-08 15:00:00,INJ/USD,34.0702,34.1786,33.794,34.0243,578.405121,19679.8293584403
1707400800000,2024-02-08 14:00:00,INJ/USD,33.6167,34.1001,33.6167,34.0702,191.127157,6511.7404644214
1707397200000,2024-02-08 13:00:00,INJ/USD,33.3066,33.6167,33.3066,33.6167,1.188916,39.96743249720001
1707393600000,2024-02-08 12:00:00,INJ/USD,33.3987,33.5661,33.3066,33.3066,33.363083,1111.2108602478002
1707390000000,2024-02-08 11:00:00,INJ/USD,33.8199,33.8721,33.3987,33.3987,683.323068,22822.1021512116
1707386400000,2024-02-08 10:00:00,INJ/USD,33.7567,33.8464,33.6513,33.8199,26.288392,889.0707886008
1707382800000,2024-02-08 09:00:00,INJ/USD,33.55,33.876,33.4648,33.7567,189.345622,6391.6833581674
1707379200000,2024-02-08 08:00:00,INJ/USD,33.198,33.6674,33.198,33.55,140.600271,4717.139092049999
1707375600000,2024-02-08 07:00:00,INJ/USD,33.3568,33.3644,33.198,33.198,87.411483,2901.886412634
1707372000000,2024-02-08 06:00:00,INJ/USD,33.3265,33.4928,33.3265,33.3568,185.007787,6171.2677494016
1707368400000,2024-02-08 05:00:00,INJ/USD,33.3265,33.4509,33.2982,33.3265,48.224896,1607.166996544
1707364800000,2024-02-08 04:00:00,INJ/USD,33.4298,33.4651,33.3265,33.3265,42.491956,1416.1081716340002
1707361200000,2024-02-08 03:00:00,INJ/USD,33.3328,33.6,33.3266,33.4298,956.558919,31977.5733503862
1707357600000,2024-02-08 02:00:00,INJ/USD,33.2481,33.5155,33.148,33.3328,78.973817,2632.4184472976
1707354000000,2024-02-08 01:00:00,INJ/USD,33.599,33.6,33.0086,33.2481,298.417344,9921.8096950464
1707350400000,2024-02-08 00:00:00,INJ/USD,32.9731,33.599,32.9731,33.599,436.615781,14669.853625819
1707346800000,2024-02-07 23:00:00,INJ/USD,32.8381,33.0852,32.8381,32.9731,437.549942,14427.377992560201
1707343200000,2024-02-07 22:00:00,INJ/USD,33.2766,33.4971,32.8381,32.8381,254.181211,8346.8280249391
1707339600000,2024-02-07 21:00:00,INJ/USD,32.857,33.2766,32.7919,33.2766,559.043825,18603.077746995
1707336000000,2024-02-07 20:00:00,INJ/USD,32.2246,32.9276,32.2246,32.857,362.600707,11913.971429899
1707332400000,2024-02-07 19:00:00,INJ/USD,32.5906,32.5906,32.2246,32.2246,291.15093,9382.222258878
1707328800000,2024-02-07 18:00:00,INJ/USD,32.4026,32.6679,32.337,32.5906,634.595921,20681.8618229426
1707325200000,2024-02-07 17:00:00,INJ/USD,32.2279,32.5206,32.1882,32.4026,30.177268,977.8219440968
1707321600000,2024-02-07 16:00:00,INJ/USD,31.8744,32.2279,31.8744,32.2279,8.715151,280.8710149129
1707318000000,2024-02-07 15:00:00,INJ/USD,32.1015,32.1187,31.8744,31.8744,367.689885,11719.894470444
1707314400000,2024-02-07 14:00:00,INJ/USD,32.0824,32.2764,32.0671,32.1015,208.409753,6690.2656859295
1707310800000,2024-02-07 13:00:00,INJ/USD,32.4227,32.4227,31.9179,32.0824,3.771903,121.0117008072
1707307200000,2024-02-07 12:00:00,INJ/USD,32.1639,32.4227,32.1639,32.4227,0.407258,13.2044039566
1707303600000,2024-02-07 11:00:00,INJ/USD,32.1639,32.3739,32.1639,32.1639,0.611348,19.6633359372
1707300000000,2024-02-07 10:00:00,INJ/USD,32.2217,32.4716,32.1639,32.1639,39.009775,1254.7065021224998
1707296400000,2024-02-07 09:00:00,INJ/USD,32.2189,32.3251,31.9225,32.2217,195.162492,6288.467268476399
1707292800000,2024-02-07 08:00:00,INJ/USD,31.719,32.2189,31.719,32.2189,56.052802,1805.9596223577998
1707289200000,2024-02-07 07:00:00,INJ/USD,32.0932,32.0932,31.719,31.719,189.631029,6014.906608851001
1707285600000,2024-02-07 06:00:00,INJ/USD,31.8416,32.0932,31.7306,32.0932,39.415366,1264.9652241112
1707282000000,2024-02-07 05:00:00,INJ/USD,31.4755,31.8416,31.3976,31.8416,223.216261,7107.5628962576
1707278400000,2024-02-07 04:00:00,INJ/USD,31.445,31.5074,31.3031,31.4755,161.849862,5094.3053313810005
1707274800000,2024-02-07 03:00:00,INJ/USD,31.5549,31.698,31.445,31.445,14.894705,468.363998725
1707271200000,2024-02-07 02:00:00,INJ/USD,31.4126,31.5665,31.4126,31.5549,411.518767,12985.4335408083
1707267600000,2024-02-07 01:00:00,INJ/USD,31.2447,31.4126,31.2447,31.4126,52.000008,1633.4554513008002
1707264000000,2024-02-07 00:00:00,INJ/USD,31.2089,31.3181,31.2089,31.2447,8.669471,270.8750205537
1707260400000,2024-02-06 23:00:00,INJ/USD,31.5188,31.5188,31.2089,31.2089,164.444282,5132.1251525098
1707256800000,2024-02-06 22:00:00,INJ/USD,31.5817,31.7458,31.5,31.5188,116.972722,3686.8398301736
1707253200000,2024-02-06 21:00:00,INJ/USD,31.5399,31.6028,31.5207,31.5817,212.203895,6701.7597507215
1707249600000,2024-02-06 20:00:00,INJ/USD,31.6156,31.673,31.4924,31.5399,628.857872,19834.114397092802
1707246000000,2024-02-06 19:00:00,INJ/USD,31.3181,31.6156,31.3181,31.6156,54.179845,1712.9283075820001
1707242400000,2024-02-06 18:00:00,INJ/USD,31.4007,31.4853,31.2089,31.3181,144.655695,4530.3415215795
1707238800000,2024-02-06 17:00:00,INJ/USD,31.1619,31.4007,31.0666,31.4007,36.023574,1131.1654401018002
1707235200000,2024-02-06 16:00:00,INJ/USD,31.432,31.6111,31.1619,31.1619,253.126673,7887.9080713587
1707231600000,2024-02-06 15:00:00,INJ/USD,31.3503,31.5074,31.1934,31.432,4672.529739,146866.954756248
1707228000000,2024-02-06 14:00:00,INJ/USD,31.2906,31.46,31.2906,31.3503,152.653875,4785.7447774125
