https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1691888400000,2023-08-13 01:00:00,BTCG/USD,29416.47,29416.47,29416.47,29416.47,0.0,0.0
1691884800000,2023-08-13 00:00:00,BTCG/USD,29416.47,29416.47,29416.47,29416.47,0.0,0.0
1691881200000,2023-08-12 23:00:00,BTCG/USD,29399.39,29416.47,29399.39,29416.47,0.01546622,454.9615966434
1691877600000,2023-08-12 22:00:00,BTCG/USD,29399.39,29399.39,29399.39,29399.39,0.0,0.0
1691874000000,2023-08-12 21:00:00,BTCG/USD,29407.23,29407.23,29399.39,29399.39,0.00406665,119.55702934349999
1691870400000,2023-08-12 20:00:00,BTCG/USD,29420.04,29420.04,29407.23,29407.23,0.002899,85.25155977
1691866800000,2023-08-12 19:00:00,BTCG/USD,29420.04,29420.04,29420.04,29420.04,0.0,0.0
1691863200000,2023-08-12 18:00:00,BTCG/USD,29423.91,29423.91,29420.04,29420.04,0.00023641,6.9551916564
1691859600000,2023-08-12 17:00:00,BTCG/USD,29433.47,29433.47,29423.91,29423.91,0.00042313,12.450139038300001
1691856000000,2023-08-12 16:00:00,BTCG/USD,29433.47,29433.47,29433.47,29433.47,0.0,0.0
1691852400000,2023-08-12 15:00:00,BTCG/USD,29424.97,29433.47,29424.97,29433.47,0.0039459,116.14152927299999
1691848800000,2023-08-12 14:00:00,BTCG/USD,29405.27,29424.97,29405.27,29424.97,0.01840477,541.5598051069001
1691845200000,2023-08-12 13:00:00,BTCG/USD,29405.56,29405.56,29405.27,29405.27,0.0050903,149.681645881
1691841600000,2023-08-12 12:00:00,BTCG/USD,29402.65,29405.56,29402.65,29405.56,0.03217044,945.9898036464001
1691838000000,2023-08-12 11:00:00,BTCG/USD,29402.65,29402.65,29402.65,29402.65,0.0,0.0
1691834400000,2023-08-12 10:00:00,BTCG/USD,29402.65,29402.65,29402.65,29402.65,0.0,0.0
1691830800000,2023-08-12 09:00:00,BTCG/USD,29400.43,29402.65,29400.43,29402.65,0.12194416,3585.481456024
1691827200000,2023-08-12 08:00:00,BTCG/USD,29400.43,29400.43,29400.43,29400.43,0.0,0.0
1691823600000,2023-08-12 07:00:00,BTCG/USD,29400.43,29400.43,29400.43,29400.43,0.0,0.0
1691820000000,2023-08-12 06:00:00,BTCG/USD,29400.43,29400.43,29400.43,29400.43,0.0,0.0
1691816400000,2023-08-12 05:00:00,BTCG/USD,29400.43,29400.43,29400.43,29400.43,0.0,0.0
1691812800000,2023-08-12 04:00:00,BTCG/USD,29381.15,29400.43,29381.15,29400.43,0.0254882,749.364039926
1691809200000,2023-08-12 03:00:00,BTCG/USD,29390.75,29390.75,29381.15,29381.15,5.791e-05,1.7014623965
1691805600000,2023-08-12 02:00:00,BTCG/USD,29390.75,29390.75,29390.75,29390.75,0.0,0.0
1691802000000,2023-08-12 01:00:00,BTCG/USD,29390.75,29390.75,29390.75,29390.75,0.0,0.0
1691798400000,2023-08-12 00:00:00,BTCG/USD,29376.44,29390.75,29376.44,29390.75,0.02,587.815
1691794800000,2023-08-11 23:00:00,BTCG/USD,29376.44,29376.44,29376.44,29376.44,0.0,0.0
1691791200000,2023-08-11 22:00:00,BTCG/USD,29376.44,29376.44,29376.44,29376.44,0.0,0.0
1691787600000,2023-08-11 21:00:00,BTCG/USD,29376.44,29376.44,29376.44,29376.44,0.0,0.0
1691784000000,2023-08-11 20:00:00,BTCG/USD,29321.49,29376.44,29321.49,29376.44,0.03354338,985.3850899671999
1691780400000,2023-08-11 19:00:00,BTCG/USD,29303.72,29321.49,29303.72,29321.49,0.00334293,98.01968856570001
1691776800000,2023-08-11 18:00:00,BTCG/USD,29303.72,29303.72,29303.72,29303.72,0.0,0.0
1691773200000,2023-08-11 17:00:00,BTCG/USD,29323.61,29335.23,29303.72,29303.72,0.00874354,256.2182479688
1691769600000,2023-08-11 16:00:00,BTCG/USD,29486.41,29486.41,29323.61,29323.61,0.01134257,332.6050990777
1691766000000,2023-08-11 15:00:00,BTCG/USD,29486.41,29486.41,29486.41,29486.41,0.0,0.0
1691762400000,2023-08-11 14:00:00,BTCG/USD,29387.8,29502.24,29387.8,29486.41,0.12321654,3633.2134172214
1691758800000,2023-08-11 13:00:00,BTCG/USD,29387.8,29387.8,29387.8,29387.8,0.0,0.0
1691755200000,2023-08-11 12:00:00,BTCG/USD,29400.4,29416.62,29387.8,29387.8,0.01009436,296.651032808
1691751600000,2023-08-11 11:00:00,BTCG/USD,29359.07,29400.4,29359.07,29400.4,0.19,5586.076
1691748000000,2023-08-11 10:00:00,BTCG/USD,29359.07,29359.07,29359.07,29359.07,0.0,0.0
1691744400000,2023-08-11 09:00:00,BTCG/USD,29369.47,29369.47,29359.07,29359.07,0.00022456,6.5928727592000005
1691740800000,2023-08-11 08:00:00,BTCG/USD,29369.47,29369.47,29369.47,29369.47,0.0,0.0
1691737200000,2023-08-11 07:00:00,BTCG/USD,29369.47,29369.47,29369.47,29369.47,0.0,0.0
1691733600000,2023-08-11 06:00:00,BTCG/USD,29369.47,29369.47,29369.47,29369.47,0.0,0.0
1691730000000,2023-08-11 05:00:00,BTCG/USD,29369.47,29369.47,29369.47,29369.47,0.0,0.0
1691726400000,2023-08-11 04:00:00,BTCG/USD,29369.47,29369.47,29369.47,29369.47,0.0,0.0
1691722800000,2023-08-11 03:00:00,BTCG/USD,29412.74,29412.74,29369.47,29369.47,0.0919185,2699.597628195
1691719200000,2023-08-11 02:00:00,BTCG/USD,29412.74,29412.74,29412.74,29412.74,0.0,0.0
1691715600000,2023-08-11 01:00:00,BTCG/USD,29412.74,29412.74,29412.74,29412.74,0.0,0.0
1691712000000,2023-08-11 00:00:00,BTCG/USD,29420.92,29420.92,29412.74,29412.74,0.03551808,1044.6840523392
1691708400000,2023-08-10 23:00:00,BTCG/USD,29433.05,29433.05,29420.92,29420.92,0.0001,2.942092
1691704800000,2023-08-10 22:00:00,BTCG/USD,29435.23,29435.23,29062.59,29433.05,0.00058566,17.237760063
1691701200000,2023-08-10 21:00:00,BTCG/USD,29435.23,29435.23,29435.23,29435.23,0.0,0.0
1691697600000,2023-08-10 20:00:00,BTCG/USD,29367.0,29435.23,29367.0,29435.23,0.00103201,30.3774517123
1691694000000,2023-08-10 19:00:00,BTCG/USD,29367.0,29367.0,29367.0,29367.0,0.0,0.0
1691690400000,2023-08-10 18:00:00,BTCG/USD,29367.0,29367.0,29367.0,29367.0,0.0,0.0
1691686800000,2023-08-10 17:00:00,BTCG/USD,29366.89,29367.0,29366.89,29367.0,0.00681036,199.99984211999998
1691683200000,2023-08-10 16:00:00,BTCG/USD,29455.8,29455.8,29366.89,29366.89,0.00089162,26.1841064618
1691679600000,2023-08-10 15:00:00,BTCG/USD,29455.8,29455.8,29455.8,29455.8,0.0,0.0
1691676000000,2023-08-10 14:00:00,BTCG/USD,29504.67,29671.18,29455.8,29455.8,0.00561903,165.513023874
1691672400000,2023-08-10 13:00:00,BTCG/USD,29504.67,29504.67,29504.67,29504.67,0.0,0.0
1691668800000,2023-08-10 12:00:00,BTCG/USD,29526.38,29526.38,29504.67,29504.67,0.00474406,139.97192476019998
1691665200000,2023-08-10 11:00:00,BTCG/USD,29526.38,29526.38,29526.38,29526.38,0.0,0.0
1691661600000,2023-08-10 10:00:00,BTCG/USD,29483.88,29526.38,29483.88,29526.38,0.0179246,529.248550948
1691658000000,2023-08-10 09:00:00,BTCG/USD,29483.88,29483.88,29483.88,29483.88,0.0,0.0
1691654400000,2023-08-10 08:00:00,BTCG/USD,29540.07,29540.07,29483.88,29483.88,0.0304,896.3099520000001
1691650800000,2023-08-10 07:00:00,BTCG/USD,29529.46,29540.07,29529.46,29540.07,0.0033463,98.849936241
1691647200000,2023-08-10 06:00:00,BTCG/USD,29584.66,29584.66,29529.46,29529.46,0.00060956,17.9999776376
1691643600000,2023-08-10 05:00:00,BTCG/USD,29584.66,29584.66,29584.66,29584.66,0.0,0.0
1691640000000,2023-08-10 04:00:00,BTCG/USD,29584.66,29584.66,29584.66,29584.66,0.0,0.0
1691636400000,2023-08-10 03:00:00,BTCG/USD,29592.04,29592.04,29570.36,29584.66,0.00416134,123.11182904440001
1691632800000,2023-08-10 02:00:00,BTCG/USD,29592.04,29592.04,29592.04,29592.04,0.0,0.0
1691629200000,2023-08-10 01:00:00,BTCG/USD,29592.04,29592.04,29592.04,29592.04,0.0,0.0
1691625600000,2023-08-10 00:00:00,BTCG/USD,29592.04,29592.04,29592.04,29592.04,0.0,0.0
1691622000000,2023-08-09 23:00:00,BTCG/USD,29539.63,29592.04,29539.63,29592.04,0.0001,2.959204
1691618400000,2023-08-09 22:00:00,BTCG/USD,29508.0,29539.63,29508.0,29539.63,0.00020514,6.059759698200001
1691614800000,2023-08-09 21:00:00,BTCG/USD,29366.89,29510.56,29366.89,29508.0,0.008439,249.018012
1691611200000,2023-08-09 20:00:00,BTCG/USD,29488.04,29488.04,29366.89,29366.89,0.00025456,7.475635518399999
1691607600000,2023-08-09 19:00:00,BTCG/USD,29062.59,29531.48,29062.59,29488.04,0.11347369,3346.1167096676
1691604000000,2023-08-09 18:00:00,BTCG/USD,29062.59,29062.59,29062.59,29062.59,0.0,0.0
1691600400000,2023-08-09 17:00:00,BTCG/USD,29062.59,29062.59,29062.59,29062.59,0.0,0.0
1691596800000,2023-08-09 16:00:00,BTCG/USD,30114.53,30114.53,28608.4,29062.59,0.00390339,113.4426231801
1691593200000,2023-08-09 15:00:00,BTCG/USD,30114.53,30114.53,30114.53,30114.53,0.0,0.0
1691589600000,2023-08-09 14:00:00,BTCG/USD,30114.53,30114.53,30114.53,30114.53,0.0,0.0
