https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1719424800000,2024-06-26 18:00:00,SOL/USD,136.183,136.183,135.172,135.774,86.684611,11769.516373914
1719421200000,2024-06-26 17:00:00,SOL/USD,136.006,136.183,135.016,136.183,443.230391,60360.444337552995
1719417600000,2024-06-26 16:00:00,SOL/USD,136.825,137.299,135.647,136.006,491.831855,66892.08327113
1719414000000,2024-06-26 15:00:00,SOL/USD,137.674,137.869,136.0,136.825,1414.424841,193528.67886982497
1719410400000,2024-06-26 14:00:00,SOL/USD,138.568,139.424,137.571,137.674,1572.089677,216435.874191298
1719406800000,2024-06-26 13:00:00,SOL/USD,137.043,138.83,136.582,138.568,313.488526,43439.478070768004
1719403200000,2024-06-26 12:00:00,SOL/USD,137.36,137.665,136.59,137.043,54.048071,7406.909794053
1719399600000,2024-06-26 11:00:00,SOL/USD,136.682,137.5,136.592,137.36,96.56728,13264.4815808
1719396000000,2024-06-26 10:00:00,SOL/USD,136.711,137.038,136.149,136.682,120.859219,16519.279771357997
1719392400000,2024-06-26 09:00:00,SOL/USD,136.854,137.0,136.495,136.711,189.899173,25961.305840003002
1719388800000,2024-06-26 08:00:00,SOL/USD,137.932,138.0,136.242,136.854,75.070484,10273.696017336
1719385200000,2024-06-26 07:00:00,SOL/USD,137.033,137.932,136.9,137.932,52.564584,7250.338200288
1719381600000,2024-06-26 06:00:00,SOL/USD,136.821,137.439,136.533,137.033,218.426526,29931.642137357998
1719378000000,2024-06-26 05:00:00,SOL/USD,137.075,137.392,136.404,136.821,21.006336,2874.107897856
1719374400000,2024-06-26 04:00:00,SOL/USD,138.502,138.502,136.866,137.075,116.98157,16035.248707749999
1719370800000,2024-06-26 03:00:00,SOL/USD,138.941,139.109,137.796,138.502,168.079821,23279.391368142
1719367200000,2024-06-26 02:00:00,SOL/USD,139.072,140.302,138.657,138.941,776.369137,107869.504263917
1719363600000,2024-06-26 01:00:00,SOL/USD,136.48,139.273,136.262,139.072,2960.961987,411786.90545606404
1719360000000,2024-06-26 00:00:00,SOL/USD,136.539,137.0,136.231,136.48,168.50149,22997.083355199997
1719356400000,2024-06-25 23:00:00,SOL/USD,136.762,137.031,135.962,136.539,617.405647,84299.94963573299
1719352800000,2024-06-25 22:00:00,SOL/USD,137.437,138.026,136.762,136.762,390.603337,53419.693574794
1719349200000,2024-06-25 21:00:00,SOL/USD,138.178,138.178,137.315,137.437,377.244356,51847.332555572
1719345600000,2024-06-25 20:00:00,SOL/USD,138.763,138.864,138.178,138.178,336.206421,46456.330840938
1719342000000,2024-06-25 19:00:00,SOL/USD,139.249,139.249,138.535,138.763,717.814367,99606.075008021
1719338400000,2024-06-25 18:00:00,SOL/USD,137.349,139.31,137.057,139.249,401.568533,55918.016651717
1719334800000,2024-06-25 17:00:00,SOL/USD,137.365,138.643,137.349,137.349,345.513689,47455.959670460994
1719331200000,2024-06-25 16:00:00,SOL/USD,139.23,139.581,137.365,137.365,2425.201565,333137.812976225
1719327600000,2024-06-25 15:00:00,SOL/USD,138.226,139.839,137.39,139.23,1057.560076,147244.08938147998
1719324000000,2024-06-25 14:00:00,SOL/USD,136.798,138.959,136.798,138.226,339.303852,46900.614246552
1719320400000,2024-06-25 13:00:00,SOL/USD,136.639,137.321,136.444,136.798,319.967846,43770.961397108
1719316800000,2024-06-25 12:00:00,SOL/USD,138.0,138.0,136.516,136.639,172.734444,23602.261693716002
1719313200000,2024-06-25 11:00:00,SOL/USD,138.905,138.905,137.271,138.0,236.519013,32639.623794
1719309600000,2024-06-25 10:00:00,SOL/USD,137.101,139.232,136.904,138.905,333.530715,46329.083967075
1719306000000,2024-06-25 09:00:00,SOL/USD,134.328,137.529,134.084,137.101,125.90891,17262.23746991
1719302400000,2024-06-25 08:00:00,SOL/USD,135.0,135.0,133.5,134.328,42.162011,5663.538613608
1719298800000,2024-06-25 07:00:00,SOL/USD,135.99,135.99,135.0,135.0,174.537892,23562.61542
1719295200000,2024-06-25 06:00:00,SOL/USD,135.592,136.047,135.324,135.99,148.154366,20147.512232340003
1719291600000,2024-06-25 05:00:00,SOL/USD,136.183,136.751,135.454,135.592,319.263975,43289.64089820001
1719288000000,2024-06-25 04:00:00,SOL/USD,135.788,136.2,135.204,136.183,712.559065,97038.431148895
1719284400000,2024-06-25 03:00:00,SOL/USD,133.0,136.5,132.663,135.788,952.565111,129346.91129246801
1719280800000,2024-06-25 02:00:00,SOL/USD,132.0,133.183,131.582,133.0,867.567391,115386.46300300001
1719277200000,2024-06-25 01:00:00,SOL/USD,132.395,132.395,131.279,132.0,947.554734,125077.22488800001
1719273600000,2024-06-25 00:00:00,SOL/USD,132.5,132.91,131.788,132.395,446.87523,59164.046075850005
1719270000000,2024-06-24 23:00:00,SOL/USD,130.192,132.5,130.15,132.5,1431.222891,189637.0330575
1719266400000,2024-06-24 22:00:00,SOL/USD,130.867,131.245,130.171,130.192,432.295628,56281.432400576006
1719262800000,2024-06-24 21:00:00,SOL/USD,128.197,131.101,128.09,130.867,331.388003,43367.753788601
1719259200000,2024-06-24 20:00:00,SOL/USD,127.175,128.87,125.22,128.197,3482.956805,446504.61353058496
1719255600000,2024-06-24 19:00:00,SOL/USD,130.23,130.23,126.777,127.175,6077.250616,772874.3470898
1719252000000,2024-06-24 18:00:00,SOL/USD,127.812,130.23,126.627,130.23,577.083067,75153.52781541
1719248400000,2024-06-24 17:00:00,SOL/USD,126.68,129.272,126.008,127.812,2792.528016,356918.590780992
1719244800000,2024-06-24 16:00:00,SOL/USD,125.58,127.361,125.58,126.68,828.118948,104906.10833264001
1719241200000,2024-06-24 15:00:00,SOL/USD,128.113,128.67,125.58,125.58,470.971421,59144.59104918
1719237600000,2024-06-24 14:00:00,SOL/USD,128.932,129.762,127.728,128.113,672.501622,86156.20029928599
1719234000000,2024-06-24 13:00:00,SOL/USD,128.0,129.168,126.295,128.932,1289.169508,166215.203005456
1719230400000,2024-06-24 12:00:00,SOL/USD,127.005,128.736,126.727,128.0,555.815874,71144.431872
1719226800000,2024-06-24 11:00:00,SOL/USD,126.846,127.364,125.98,127.005,892.329994,113330.37088797
1719223200000,2024-06-24 10:00:00,SOL/USD,126.118,127.197,125.98,126.846,385.113642,48850.125033132004
1719219600000,2024-06-24 09:00:00,SOL/USD,125.504,126.434,122.722,126.118,569.507531,71825.150794658
1719216000000,2024-06-24 08:00:00,SOL/USD,125.226,126.554,124.613,125.504,240.0866,30131.8286464
1719212400000,2024-06-24 07:00:00,SOL/USD,124.663,125.679,124.434,125.226,403.913155,50580.428748030004
1719208800000,2024-06-24 06:00:00,SOL/USD,123.9,124.967,123.9,124.663,1774.33234,221193.59250141997
1719205200000,2024-06-24 05:00:00,SOL/USD,126.011,126.165,123.131,123.9,2100.746637,260282.50832430003
1719201600000,2024-06-24 04:00:00,SOL/USD,126.037,126.554,125.0,126.011,2178.898361,274565.161367971
1719198000000,2024-06-24 03:00:00,SOL/USD,126.667,127.45,126.006,126.037,816.559551,102916.71612938702
1719194400000,2024-06-24 02:00:00,SOL/USD,127.596,127.91,126.12,126.667,514.098607,65119.328252869
1719190800000,2024-06-24 01:00:00,SOL/USD,128.863,129.131,126.359,127.596,1024.870312,130769.352329952
1719187200000,2024-06-24 00:00:00,SOL/USD,128.573,129.572,128.096,128.863,402.97459,51928.514591169995
1719183600000,2024-06-23 23:00:00,SOL/USD,129.065,129.358,128.121,128.573,296.749921,38154.027592733
1719180000000,2024-06-23 22:00:00,SOL/USD,130.668,130.668,128.683,129.065,3178.908189,410285.785413285
1719176400000,2024-06-23 21:00:00,SOL/USD,130.481,130.744,129.57,130.668,687.960107,89894.371261476
1719172800000,2024-06-23 20:00:00,SOL/USD,131.428,131.428,129.218,130.481,396.959249,51795.639768769
1719169200000,2024-06-23 19:00:00,SOL/USD,131.63,132.152,131.311,131.428,264.748946,34795.424474888
1719165600000,2024-06-23 18:00:00,SOL/USD,131.118,131.751,131.118,131.63,100.566254,13237.53601402
1719162000000,2024-06-23 17:00:00,SOL/USD,130.516,131.475,130.492,131.118,357.54429,46880.492216219995
1719158400000,2024-06-23 16:00:00,SOL/USD,131.449,131.975,130.449,130.516,397.696243,51905.722851387996
1719154800000,2024-06-23 15:00:00,SOL/USD,132.233,132.623,131.42,131.449,241.145956,31698.394770244005
1719151200000,2024-06-23 14:00:00,SOL/USD,133.715,133.744,132.04,132.233,1863.598078,246429.16464817402
1719147600000,2024-06-23 13:00:00,SOL/USD,133.801,134.196,133.499,133.715,41.641318,5568.06883637
1719144000000,2024-06-23 12:00:00,SOL/USD,134.061,134.309,133.801,133.801,63.521393,8499.225904793
1719140400000,2024-06-23 11:00:00,SOL/USD,134.04,134.3,133.559,134.061,42.502002,5697.860890122
1719136800000,2024-06-23 10:00:00,SOL/USD,134.495,134.629,133.585,134.04,668.878947,89656.53405588
1719133200000,2024-06-23 09:00:00,SOL/USD,134.482,134.69,134.094,134.495,134.932065,18147.688082175
1719129600000,2024-06-23 08:00:00,SOL/USD,134.655,134.655,134.433,134.482,0.625923,84.175376886
1719126000000,2024-06-23 07:00:00,SOL/USD,134.559,134.655,134.436,134.655,13.129348,1767.93235494
1719122400000,2024-06-23 06:00:00,SOL/USD,134.411,134.58,134.281,134.559,76.156069,10247.484488571
1719118800000,2024-06-23 05:00:00,SOL/USD,134.729,134.729,134.249,134.411,442.909536,59531.913643296
1719115200000,2024-06-23 04:00:00,SOL/USD,134.786,134.907,134.569,134.729,23.906534,3220.9034192860004
1719111600000,2024-06-23 03:00:00,SOL/USD,134.384,134.948,134.384,134.786,32.79067,4419.72324662
1719108000000,2024-06-23 02:00:00,SOL/USD,134.961,135.023,134.274,134.384,73.434162,9868.376426207999
1719104400000,2024-06-23 01:00:00,SOL/USD,134.5,134.971,134.225,134.961,125.23515,16901.861079150003
1719100800000,2024-06-23 00:00:00,SOL/USD,133.656,135.0,133.653,134.5,1160.518424,156089.728028
1719097200000,2024-06-22 23:00:00,SOL/USD,134.22,134.24,133.167,133.656,550.726697,73607.92741423199
1719093600000,2024-06-22 22:00:00,SOL/USD,134.311,134.561,134.153,134.22,150.508716,20201.279861519997
1719090000000,2024-06-22 21:00:00,SOL/USD,134.292,134.311,134.14,134.311,94.253928,12659.339323608001
1719086400000,2024-06-22 20:00:00,SOL/USD,134.42,134.43,133.8,134.292,1067.863466,143405.520576072
1719082800000,2024-06-22 19:00:00,SOL/USD,134.141,134.42,134.003,134.42,68.151272,9160.89398224
1719079200000,2024-06-22 18:00:00,SOL/USD,133.975,134.222,133.945,134.141,89.947757,12065.682071737
1719075600000,2024-06-22 17:00:00,SOL/USD,134.606,134.835,133.975,133.975,1687.58589,226094.31961275
1719072000000,2024-06-22 16:00:00,SOL/USD,134.23,134.606,133.93,134.606,73.291917,9865.531779702
1719068400000,2024-06-22 15:00:00,SOL/USD,134.542,134.562,134.0,134.23,200.064418,26854.646828139998
1719064800000,2024-06-22 14:00:00,SOL/USD,133.942,134.603,133.942,134.542,127.283134,17124.927414628
1719061200000,2024-06-22 13:00:00,SOL/USD,134.366,134.366,133.88,133.942,79.384247,10632.884811674001
1719057600000,2024-06-22 12:00:00,SOL/USD,134.447,134.566,134.26,134.366,92.095149,12374.456790534003
1719054000000,2024-06-22 11:00:00,SOL/USD,134.184,134.549,133.905,134.447,26.729636,3593.719371292
1719050400000,2024-06-22 10:00:00,SOL/USD,134.331,134.621,134.0,134.184,20.297403,2723.586724152
1719046800000,2024-06-22 09:00:00,SOL/USD,133.825,134.331,133.713,134.331,61.552283,8268.379727673
1719043200000,2024-06-22 08:00:00,SOL/USD,134.739,134.811,133.825,133.825,49.618066,6640.137682449999
1719039600000,2024-06-22 07:00:00,SOL/USD,135.257,135.263,134.5,134.739,81.146573,10933.608099447001
1719036000000,2024-06-22 06:00:00,SOL/USD,135.81,136.591,135.257,135.257,189.40225,25617.98012825
1719032400000,2024-06-22 05:00:00,SOL/USD,135.008,135.81,134.995,135.81,48.919554,6643.76462874
1719028800000,2024-06-22 04:00:00,SOL/USD,134.963,135.122,134.727,135.008,97.750219,13197.061566752001
1719025200000,2024-06-22 03:00:00,SOL/USD,134.757,135.122,134.465,134.963,142.974833,19296.312386178997
1719021600000,2024-06-22 02:00:00,SOL/USD,133.633,135.162,133.633,134.757,160.641042,21647.504896794002
1719018000000,2024-06-22 01:00:00,SOL/USD,133.551,134.0,133.205,133.633,60.09215,8030.29428095
1719014400000,2024-06-22 00:00:00,SOL/USD,134.512,134.672,133.143,133.551,733.909336,98014.325732136
1719010800000,2024-06-21 23:00:00,SOL/USD,134.703,135.243,133.759,134.512,243.12262,32702.909861440003
1719007200000,2024-06-21 22:00:00,SOL/USD,134.165,134.835,133.233,134.703,1055.672358,142202.233639674
1719003600000,2024-06-21 21:00:00,SOL/USD,133.317,134.165,131.944,134.165,594.982904,79825.88131515999
1719000000000,2024-06-21 20:00:00,SOL/USD,132.612,135.244,132.612,133.317,836.187189,111477.967475913
1718996400000,2024-06-21 19:00:00,SOL/USD,132.292,133.756,131.594,132.612,437.028161,57955.178486532
1718992800000,2024-06-21 18:00:00,SOL/USD,129.075,132.292,128.667,132.292,1323.595818,175101.137954856
1718989200000,2024-06-21 17:00:00,SOL/USD,130.774,130.874,128.967,129.075,504.919795,65172.522539624995
1718985600000,2024-06-21 16:00:00,SOL/USD,131.212,131.354,130.453,130.774,958.837148,125390.969192552
1718982000000,2024-06-21 15:00:00,SOL/USD,132.852,133.579,130.494,131.212,649.376023,85205.926729876
1718978400000,2024-06-21 14:00:00,SOL/USD,130.079,133.305,129.69,132.852,1796.873736,238718.26957507202
1718974800000,2024-06-21 13:00:00,SOL/USD,131.125,131.15,129.344,130.079,1182.526656,153821.88488582402
1718971200000,2024-06-21 12:00:00,SOL/USD,132.139,132.395,130.449,131.125,1270.222682,166557.94917725
1718967600000,2024-06-21 11:00:00,SOL/USD,131.818,132.44,131.66,132.139,314.867633,41606.294156987
1718964000000,2024-06-21 10:00:00,SOL/USD,132.198,132.673,131.673,131.818,206.835764,27264.676738952003
1718960400000,2024-06-21 09:00:00,SOL/USD,130.064,132.527,130.0,132.198,413.162673,54619.279045254
1718956800000,2024-06-21 08:00:00,SOL/USD,131.483,131.757,129.698,130.064,1110.307381,144411.019202384
1718953200000,2024-06-21 07:00:00,SOL/USD,132.281,132.756,130.582,131.483,287.607815,37815.538339645005
1718949600000,2024-06-21 06:00:00,SOL/USD,133.062,133.064,132.081,132.281,264.880909,35038.711523428996
1718946000000,2024-06-21 05:00:00,SOL/USD,132.981,133.089,132.085,133.062,170.407092,22674.708475704003
1718942400000,2024-06-21 04:00:00,SOL/USD,132.699,133.15,131.814,132.981,344.966834,45874.034552154
1718938800000,2024-06-21 03:00:00,SOL/USD,132.942,133.026,131.706,132.699,678.487572,90034.62231682801
1718935200000,2024-06-21 02:00:00,SOL/USD,134.182,134.573,132.881,132.942,124.188552,16509.874479984002
1718931600000,2024-06-21 01:00:00,SOL/USD,132.974,134.182,132.836,134.182,760.623345,102061.96167878999
1718928000000,2024-06-21 00:00:00,SOL/USD,133.42,133.843,132.206,132.974,253.307094,33683.257517556
1718924400000,2024-06-20 23:00:00,SOL/USD,133.748,134.0,133.383,133.42,271.046218,36162.98640556
1718920800000,2024-06-20 22:00:00,SOL/USD,133.622,134.352,133.598,133.748,233.632729,31247.910238292
1718917200000,2024-06-20 21:00:00,SOL/USD,134.197,134.784,133.622,133.622,315.165618,42113.060208396004
1718913600000,2024-06-20 20:00:00,SOL/USD,133.802,134.384,133.587,134.197,164.796485,22115.193897545
1718910000000,2024-06-20 19:00:00,SOL/USD,134.199,134.355,133.474,133.802,478.937218,64082.75764283599
1718906400000,2024-06-20 18:00:00,SOL/USD,134.606,135.615,134.199,134.199,341.352968,45809.226952632
1718902800000,2024-06-20 17:00:00,SOL/USD,132.877,134.729,132.712,134.606,767.427869,103300.395734614
1718899200000,2024-06-20 16:00:00,SOL/USD,133.17,133.788,131.88,132.877,1443.890982,191859.902015214
1718895600000,2024-06-20 15:00:00,SOL/USD,134.482,134.697,133.127,133.17,1970.647791,262431.16632747
1718892000000,2024-06-20 14:00:00,SOL/USD,134.88,134.941,132.6,134.482,1206.595837,162265.42135143402
1718888400000,2024-06-20 13:00:00,SOL/USD,138.776,138.776,134.5,134.88,2126.022516,286757.91695807996
1718884800000,2024-06-20 12:00:00,SOL/USD,139.254,139.605,138.22,138.776,252.907299,35097.463326024
1718881200000,2024-06-20 11:00:00,SOL/USD,139.218,141.15,138.534,139.254,454.604271,63305.463153833996
1718877600000,2024-06-20 10:00:00,SOL/USD,137.463,139.273,136.862,139.218,308.033491,42883.806550038
1718874000000,2024-06-20 09:00:00,SOL/USD,137.5,137.838,137.12,137.463,414.701242,57006.076829046
1718870400000,2024-06-20 08:00:00,SOL/USD,136.945,137.5,136.444,137.5,60.313735,8293.1385625
1718866800000,2024-06-20 07:00:00,SOL/USD,135.378,138.001,135.378,136.945,298.252201,40844.147665945
1718863200000,2024-06-20 06:00:00,SOL/USD,136.228,136.861,135.378,135.378,158.709194,21485.733265331997
1718859600000,2024-06-20 05:00:00,SOL/USD,134.273,136.228,134.273,136.228,288.587694,39313.724378232
1718856000000,2024-06-20 04:00:00,SOL/USD,132.964,134.307,132.6,134.273,359.726562,48301.564659425996
1718852400000,2024-06-20 03:00:00,SOL/USD,134.347,134.462,132.6,132.964,437.291149,58143.980335636
1718848800000,2024-06-20 02:00:00,SOL/USD,134.674,134.835,133.876,134.347,419.786306,56397.030852182004
1718845200000,2024-06-20 01:00:00,SOL/USD,135.054,137.074,134.653,134.674,269.072538,36237.074982612
1718841600000,2024-06-20 00:00:00,SOL/USD,135.585,136.09,134.979,135.054,119.767143,16175.031730722001
1718838000000,2024-06-19 23:00:00,SOL/USD,134.691,135.77,134.478,135.585,395.044239,53562.073144815
1718834400000,2024-06-19 22:00:00,SOL/USD,136.014,136.014,134.691,134.691,567.38459,76421.59781169001
1718830800000,2024-06-19 21:00:00,SOL/USD,135.215,136.023,134.691,136.014,344.374019,46839.687820266
1718827200000,2024-06-19 20:00:00,SOL/USD,136.539,136.561,134.863,135.215,1195.111826,161597.04555259002
1718823600000,2024-06-19 19:00:00,SOL/USD,137.598,137.598,135.658,136.539,658.578118,89921.59765360199
1718820000000,2024-06-19 18:00:00,SOL/USD,137.781,138.434,137.5,137.598,1102.514375,151703.77297125
1718816400000,2024-06-19 17:00:00,SOL/USD,136.825,138.887,136.825,137.781,8467.179441,1166616.450560421
1718812800000,2024-06-19 16:00:00,SOL/USD,136.883,137.444,136.152,136.825,1120.298353,153284.822149225
1718809200000,2024-06-19 15:00:00,SOL/USD,136.16,136.934,136.125,136.883,2202.780391,301523.188261253
1718805600000,2024-06-19 14:00:00,SOL/USD,137.435,137.435,135.504,136.16,2601.014943,354154.19463888
1718802000000,2024-06-19 13:00:00,SOL/USD,138.581,138.674,137.435,137.435,514.925341,70768.764240335
1718798400000,2024-06-19 12:00:00,SOL/USD,137.842,138.581,137.271,138.581,1697.198776,235199.50357685596
1718794800000,2024-06-19 11:00:00,SOL/USD,139.403,139.5,137.028,137.842,770.940991,106268.04808142202
1718791200000,2024-06-19 10:00:00,SOL/USD,138.177,139.569,137.88,139.403,1576.16498,219722.12670693998
1718787600000,2024-06-19 09:00:00,SOL/USD,138.755,139.09,137.704,138.177,312.668072,43203.536184744
1718784000000,2024-06-19 08:00:00,SOL/USD,139.968,140.277,138.394,138.755,4318.969721,599278.6436373551
1718780400000,2024-06-19 07:00:00,SOL/USD,141.66,141.869,139.819,139.968,368.949514,51641.125575551996
1718776800000,2024-06-19 06:00:00,SOL/USD,139.935,141.685,139.864,141.66,230.919569,32712.06614454
1718773200000,2024-06-19 05:00:00,SOL/USD,140.292,140.991,139.529,139.935,478.750775,66993.989699625
1718769600000,2024-06-19 04:00:00,SOL/USD,140.492,140.892,139.942,140.292,808.720686,113457.042480312
1718766000000,2024-06-19 03:00:00,SOL/USD,139.165,141.442,138.913,140.492,476.400955,66930.52296986
1718762400000,2024-06-19 02:00:00,SOL/USD,137.674,140.038,137.674,139.165,968.579892,134792.42067018
1718758800000,2024-06-19 01:00:00,SOL/USD,137.951,139.584,137.114,137.674,289.4005,39842.924437
1718755200000,2024-06-19 00:00:00,SOL/USD,137.583,138.026,136.25,137.951,1983.172629,273580.647343179
1718751600000,2024-06-18 23:00:00,SOL/USD,137.46,137.6,136.452,137.583,778.729064,107139.880812312
1718748000000,2024-06-18 22:00:00,SOL/USD,137.475,137.571,136.513,137.46,422.755004,58111.90284984
1718744400000,2024-06-18 21:00:00,SOL/USD,136.718,138.279,136.514,137.475,1910.79476,262686.509631
1718740800000,2024-06-18 20:00:00,SOL/USD,132.973,136.718,132.383,136.718,1025.383615,140188.39707556998
1718737200000,2024-06-18 19:00:00,SOL/USD,132.247,132.973,130.446,132.973,1262.27594,167848.61856962
1718733600000,2024-06-18 18:00:00,SOL/USD,132.733,134.123,131.75,132.247,1108.402207,146582.86666912903
1718730000000,2024-06-18 17:00:00,SOL/USD,134.694,135.051,132.643,132.733,440.142561,58421.442549213
1718726400000,2024-06-18 16:00:00,SOL/USD,135.957,136.129,133.278,134.694,961.824241,129551.954317254
1718722800000,2024-06-18 15:00:00,SOL/USD,134.872,136.863,134.214,135.957,3086.589901,419643.50317025697
1718719200000,2024-06-18 14:00:00,SOL/USD,134.248,137.618,132.888,134.872,3176.993708,428487.49538537604
1718715600000,2024-06-18 13:00:00,SOL/USD,135.777,136.118,133.089,134.248,3342.733894,448755.33980171196
1718712000000,2024-06-18 12:00:00,SOL/USD,137.007,137.455,135.398,135.777,847.411157,115058.944663989
1718708400000,2024-06-18 11:00:00,SOL/USD,137.81,137.81,135.629,137.007,1272.348998,174320.719168986
1718704800000,2024-06-18 10:00:00,SOL/USD,137.271,138.231,136.775,137.81,211.258388,29113.51845028
1718701200000,2024-06-18 09:00:00,SOL/USD,138.5,138.553,137.271,137.271,1608.16611,220754.57008580997
1718697600000,2024-06-18 08:00:00,SOL/USD,136.66,138.797,136.552,138.5,75.206674,10416.124349000002
1718694000000,2024-06-18 07:00:00,SOL/USD,136.223,137.073,136.217,136.66,3751.117996,512627.78533335996
1718690400000,2024-06-18 06:00:00,SOL/USD,136.486,136.843,135.56,136.223,4163.921423,567221.868005329
1718686800000,2024-06-18 05:00:00,SOL/USD,136.763,137.94,136.486,136.486,960.384075,131078.98086044998
1718683200000,2024-06-18 04:00:00,SOL/USD,135.594,137.266,134.833,136.763,601.129163,82212.227719369
1718679600000,2024-06-18 03:00:00,SOL/USD,134.872,135.594,133.86,135.594,1196.562852,162246.743354088
1718676000000,2024-06-18 02:00:00,SOL/USD,132.864,135.59,131.178,134.872,6517.613686,879043.593058192
1718672400000,2024-06-18 01:00:00,SOL/USD,141.522,141.97,128.04,132.864,11821.49224,1570650.74497536
1718668800000,2024-06-18 00:00:00,SOL/USD,143.31,143.512,140.164,141.522,578.407149,81857.336540778
1718665200000,2024-06-17 23:00:00,SOL/USD,143.633,144.0,142.847,143.31,166.525021,23864.70075951
1718661600000,2024-06-17 22:00:00,SOL/USD,143.052,143.846,142.673,143.633,96.744484,13895.700470372001
1718658000000,2024-06-17 21:00:00,SOL/USD,142.903,143.535,141.491,143.052,356.111719,50942.49362638799
1718654400000,2024-06-17 20:00:00,SOL/USD,144.469,144.469,142.306,142.903,487.145715,69614.584110645
1718650800000,2024-06-17 19:00:00,SOL/USD,146.344,146.43,144.383,144.469,1217.127227,175837.153357463
1718647200000,2024-06-17 18:00:00,SOL/USD,144.401,146.622,144.401,146.344,442.99189,64829.20515016
1718643600000,2024-06-17 17:00:00,SOL/USD,143.254,144.888,143.254,144.401,660.487658,95375.078302858
1718640000000,2024-06-17 16:00:00,SOL/USD,141.142,143.846,139.864,143.254,1647.18252,235965.48472007998
1718636400000,2024-06-17 15:00:00,SOL/USD,143.239,143.84,140.733,141.142,1584.458223,223633.602510666
1718632800000,2024-06-17 14:00:00,SOL/USD,142.367,144.393,142.367,143.239,196.929492,28207.983504588003
1718629200000,2024-06-17 13:00:00,SOL/USD,143.122,143.781,141.772,142.367,4971.276925,707745.781981475
1718625600000,2024-06-17 12:00:00,SOL/USD,143.911,144.0,143.0,143.122,1544.477079,221048.64850063802
1718622000000,2024-06-17 11:00:00,SOL/USD,143.426,144.0,143.167,143.911,429.098395,61751.979122845
1718618400000,2024-06-17 10:00:00,SOL/USD,144.182,144.182,141.54,143.426,892.038647,127941.53498462199
1718614800000,2024-06-17 09:00:00,SOL/USD,145.813,146.638,144.182,144.182,124.933057,18013.098024373998
1718611200000,2024-06-17 08:00:00,SOL/USD,146.551,147.133,145.186,145.813,747.614267,109011.879114071
1718607600000,2024-06-17 07:00:00,SOL/USD,146.303,147.121,145.767,146.551,414.71238,60776.51400138
1718604000000,2024-06-17 06:00:00,SOL/USD,147.724,147.724,146.136,146.303,1659.537288,242795.283846264
1718600400000,2024-06-17 05:00:00,SOL/USD,148.207,149.025,147.724,147.724,362.946041,53615.84096068399
1718596800000,2024-06-17 04:00:00,SOL/USD,147.47,148.207,146.635,148.207,282.692674,41897.033135518
1718593200000,2024-06-17 03:00:00,SOL/USD,148.491,148.517,147.086,147.47,77.710717,11459.999435990001
1718589600000,2024-06-17 02:00:00,SOL/USD,148.933,148.993,147.679,148.491,1991.458815,295713.710898165
1718586000000,2024-06-17 01:00:00,SOL/USD,150.504,150.504,148.5,148.933,546.390939,81375.64171808699
1718582400000,2024-06-17 00:00:00,SOL/USD,151.212,151.594,150.436,150.504,256.472523,38600.140601592
1718578800000,2024-06-16 23:00:00,SOL/USD,150.281,151.215,150.183,151.212,2283.26476,345257.03088911995
1718575200000,2024-06-16 22:00:00,SOL/USD,149.049,150.8,149.049,150.281,1826.916031,274550.768054711
1718571600000,2024-06-16 21:00:00,SOL/USD,148.738,149.364,148.686,149.049,918.215774,136859.14289892602
1718568000000,2024-06-16 20:00:00,SOL/USD,148.702,149.183,148.338,148.738,1778.950483,264597.536940454
1718564400000,2024-06-16 19:00:00,SOL/USD,148.302,148.806,148.211,148.702,13.362633,1987.050252366
1718560800000,2024-06-16 18:00:00,SOL/USD,147.723,148.46,147.621,148.302,164.9789,24466.7008278
1718557200000,2024-06-16 17:00:00,SOL/USD,148.106,148.776,147.723,147.723,97.364473,14382.972044979002
1718553600000,2024-06-16 16:00:00,SOL/USD,148.39,149.135,147.933,148.106,255.202771,37797.061601726
1718550000000,2024-06-16 15:00:00,SOL/USD,146.376,148.621,146.376,148.39,117.075669,17372.85852291
1718546400000,2024-06-16 14:00:00,SOL/USD,145.46,146.569,145.46,146.376,127.8179,18709.4729304
1718542800000,2024-06-16 13:00:00,SOL/USD,144.696,145.796,144.696,145.46,35.26384,5129.4781664
1718539200000,2024-06-16 12:00:00,SOL/USD,145.084,145.286,144.696,144.696,172.407213,24946.634092248
1718535600000,2024-06-16 11:00:00,SOL/USD,145.083,145.346,144.878,145.084,107.889631,15653.059224003999
1718532000000,2024-06-16 10:00:00,SOL/USD,144.467,145.5,144.299,145.083,47.896134,6948.914809122
1718528400000,2024-06-16 09:00:00,SOL/USD,144.05,144.467,144.05,144.467,688.550872,99472.87882522402
1718524800000,2024-06-16 08:00:00,SOL/USD,144.375,144.6,144.0,144.05,40.783021,5874.79417505
1718521200000,2024-06-16 07:00:00,SOL/USD,144.663,145.0,144.375,144.375,48.301972,6973.5972075
1718517600000,2024-06-16 06:00:00,SOL/USD,144.206,144.663,144.0,144.663,34.804633,5034.9426236790005
1718514000000,2024-06-16 05:00:00,SOL/USD,143.105,144.229,143.0,144.206,15.719562,2266.855157772
1718510400000,2024-06-16 04:00:00,SOL/USD,144.057,144.057,143.104,143.105,130.89833,18732.205514649995
