https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1697169600000,2023-10-13 04:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1697166000000,2023-10-13 03:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1697162400000,2023-10-13 02:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1697158800000,2023-10-13 01:00:00,CTX/USD,0.816,0.832,0.816,0.832,161.480507,134.35178182399997
1697155200000,2023-10-13 00:00:00,CTX/USD,0.816,0.816,0.816,0.816,0.0,0.0
1697151600000,2023-10-12 23:00:00,CTX/USD,0.816,0.816,0.816,0.816,0.0,0.0
1697148000000,2023-10-12 22:00:00,CTX/USD,0.816,0.816,0.816,0.816,27.270864,22.253025024
1697144400000,2023-10-12 21:00:00,CTX/USD,0.816,0.816,0.816,0.816,0.0,0.0
1697140800000,2023-10-12 20:00:00,CTX/USD,0.8228,0.8228,0.816,0.816,210.433061,171.713377776
1697137200000,2023-10-12 19:00:00,CTX/USD,0.828,0.828,0.8228,0.8228,6.360775,5.2336456700000005
1697133600000,2023-10-12 18:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697130000000,2023-10-12 17:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697126400000,2023-10-12 16:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697122800000,2023-10-12 15:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697119200000,2023-10-12 14:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697115600000,2023-10-12 13:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697112000000,2023-10-12 12:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697108400000,2023-10-12 11:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697104800000,2023-10-12 10:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697101200000,2023-10-12 09:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697097600000,2023-10-12 08:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697094000000,2023-10-12 07:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697090400000,2023-10-12 06:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697086800000,2023-10-12 05:00:00,CTX/USD,0.828,0.828,0.828,0.828,0.0,0.0
1697083200000,2023-10-12 04:00:00,CTX/USD,0.8228,0.828,0.8228,0.828,10.826724,8.964527472
1697079600000,2023-10-12 03:00:00,CTX/USD,0.8228,0.8228,0.8228,0.8228,0.0,0.0
1697076000000,2023-10-12 02:00:00,CTX/USD,0.8447,0.8447,0.8228,0.8228,326.288315,268.470025582
1697072400000,2023-10-12 01:00:00,CTX/USD,0.8596,0.8596,0.8447,0.8447,224.917,189.9873899
1697068800000,2023-10-12 00:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1697065200000,2023-10-11 23:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1697061600000,2023-10-11 22:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1697058000000,2023-10-11 21:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1697054400000,2023-10-11 20:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1697050800000,2023-10-11 19:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1697047200000,2023-10-11 18:00:00,CTX/USD,0.865,0.865,0.8596,0.8596,30.758422,26.439939551200002
1697043600000,2023-10-11 17:00:00,CTX/USD,0.865,0.865,0.865,0.865,0.0,0.0
1697040000000,2023-10-11 16:00:00,CTX/USD,0.865,0.865,0.865,0.865,0.0,0.0
1697036400000,2023-10-11 15:00:00,CTX/USD,0.865,0.865,0.865,0.865,0.0,0.0
1697032800000,2023-10-11 14:00:00,CTX/USD,0.821,0.865,0.821,0.865,659.581983,570.538415295
1697029200000,2023-10-11 13:00:00,CTX/USD,0.8086,0.821,0.7979,0.821,438.247323,359.80105218299997
1697025600000,2023-10-11 12:00:00,CTX/USD,0.8079,0.8086,0.8079,0.8086,32.803562,26.524960233199998
1697022000000,2023-10-11 11:00:00,CTX/USD,0.8079,0.8079,0.8079,0.8079,0.0,0.0
1697018400000,2023-10-11 10:00:00,CTX/USD,0.813,0.813,0.8079,0.8079,1.698111,1.3719038768999998
1697014800000,2023-10-11 09:00:00,CTX/USD,0.813,0.813,0.813,0.813,0.0,0.0
1697011200000,2023-10-11 08:00:00,CTX/USD,0.813,0.813,0.813,0.813,0.0,0.0
1697007600000,2023-10-11 07:00:00,CTX/USD,0.7939,0.813,0.7939,0.813,250.865512,203.95366125599998
1697004000000,2023-10-11 06:00:00,CTX/USD,0.8755,0.8755,0.7939,0.7939,1673.400164,1328.5123901996
1697000400000,2023-10-11 05:00:00,CTX/USD,0.8746,0.8755,0.8746,0.8755,491.486418,430.296358959
1696996800000,2023-10-11 04:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696993200000,2023-10-11 03:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696989600000,2023-10-11 02:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,2.243534,1.9621948364
1696986000000,2023-10-11 01:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696982400000,2023-10-11 00:00:00,CTX/USD,0.8785,0.8785,0.8746,0.8746,43.325856,37.8927936576
1696978800000,2023-10-10 23:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1696975200000,2023-10-10 22:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1696971600000,2023-10-10 21:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1696968000000,2023-10-10 20:00:00,CTX/USD,0.9014,0.9014,0.8785,0.8785,326.897005,287.1790188925
1696964400000,2023-10-10 19:00:00,CTX/USD,0.9014,0.9014,0.9014,0.9014,0.0,0.0
1696960800000,2023-10-10 18:00:00,CTX/USD,0.95,0.95,0.9014,0.9014,660.0,594.924
1696957200000,2023-10-10 17:00:00,CTX/USD,0.9,0.95,0.9,0.95,662.466065,629.3427617499999
1696953600000,2023-10-10 16:00:00,CTX/USD,0.853,0.9,0.853,0.9,766.018139,689.4163251
1696950000000,2023-10-10 15:00:00,CTX/USD,0.853,0.853,0.853,0.853,0.0,0.0
1696946400000,2023-10-10 14:00:00,CTX/USD,0.853,0.853,0.853,0.853,250.0,213.25
1696942800000,2023-10-10 13:00:00,CTX/USD,0.853,0.853,0.853,0.853,0.0,0.0
1696939200000,2023-10-10 12:00:00,CTX/USD,0.8497,0.853,0.8497,0.853,175.0,149.275
1696935600000,2023-10-10 11:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696932000000,2023-10-10 10:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696928400000,2023-10-10 09:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696924800000,2023-10-10 08:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696921200000,2023-10-10 07:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696917600000,2023-10-10 06:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696914000000,2023-10-10 05:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696910400000,2023-10-10 04:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696906800000,2023-10-10 03:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696903200000,2023-10-10 02:00:00,CTX/USD,0.8497,0.8497,0.8497,0.8497,0.0,0.0
1696899600000,2023-10-10 01:00:00,CTX/USD,0.8507,0.8507,0.8497,0.8497,9.15889,7.782308833
1696896000000,2023-10-10 00:00:00,CTX/USD,0.8746,0.8746,0.8507,0.8507,362.779702,308.6166924914
1696892400000,2023-10-09 23:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696888800000,2023-10-09 22:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696885200000,2023-10-09 21:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696881600000,2023-10-09 20:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696878000000,2023-10-09 19:00:00,CTX/USD,0.8746,0.8746,0.8746,0.8746,0.0,0.0
1696874400000,2023-10-09 18:00:00,CTX/USD,0.8933,0.8933,0.8746,0.8746,200.0,174.92000000000002
1696870800000,2023-10-09 17:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696867200000,2023-10-09 16:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696863600000,2023-10-09 15:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696860000000,2023-10-09 14:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696856400000,2023-10-09 13:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696852800000,2023-10-09 12:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696849200000,2023-10-09 11:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696845600000,2023-10-09 10:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696842000000,2023-10-09 09:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696838400000,2023-10-09 08:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696834800000,2023-10-09 07:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696831200000,2023-10-09 06:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696827600000,2023-10-09 05:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696824000000,2023-10-09 04:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696820400000,2023-10-09 03:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696816800000,2023-10-09 02:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696813200000,2023-10-09 01:00:00,CTX/USD,0.8933,0.8933,0.8933,0.8933,0.0,0.0
1696809600000,2023-10-09 00:00:00,CTX/USD,0.8936,0.8936,0.8933,0.8933,200.0,178.66
1696806000000,2023-10-08 23:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696802400000,2023-10-08 22:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696798800000,2023-10-08 21:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696795200000,2023-10-08 20:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696791600000,2023-10-08 19:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696788000000,2023-10-08 18:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696784400000,2023-10-08 17:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696780800000,2023-10-08 16:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696777200000,2023-10-08 15:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696773600000,2023-10-08 14:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696770000000,2023-10-08 13:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696766400000,2023-10-08 12:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696762800000,2023-10-08 11:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696759200000,2023-10-08 10:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696755600000,2023-10-08 09:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696752000000,2023-10-08 08:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696748400000,2023-10-08 07:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696744800000,2023-10-08 06:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.0,0.0
1696741200000,2023-10-08 05:00:00,CTX/USD,0.8936,0.8936,0.8936,0.8936,0.33572,0.299999392
1696737600000,2023-10-08 04:00:00,CTX/USD,0.8805,0.8936,0.8805,0.8936,307.123928,274.44594206079995
1696734000000,2023-10-08 03:00:00,CTX/USD,0.918,0.918,0.8805,0.8805,442.825275,389.90765463749995
1696730400000,2023-10-08 02:00:00,CTX/USD,0.9124,0.918,0.9124,0.918,10.850695,9.96093801
1696726800000,2023-10-08 01:00:00,CTX/USD,0.9124,0.9124,0.9124,0.9124,0.0,0.0
1696723200000,2023-10-08 00:00:00,CTX/USD,0.9124,0.9124,0.9124,0.9124,0.0,0.0
1696719600000,2023-10-07 23:00:00,CTX/USD,0.9124,0.9124,0.9124,0.9124,0.0,0.0
1696716000000,2023-10-07 22:00:00,CTX/USD,0.9124,0.9124,0.9124,0.9124,0.0,0.0
1696712400000,2023-10-07 21:00:00,CTX/USD,0.9134,0.9134,0.9124,0.9124,9.415155,8.590387422000001
1696708800000,2023-10-07 20:00:00,CTX/USD,0.9134,0.9134,0.9134,0.9134,0.0,0.0
1696705200000,2023-10-07 19:00:00,CTX/USD,0.9134,0.9134,0.9134,0.9134,0.0,0.0
1696701600000,2023-10-07 18:00:00,CTX/USD,0.9159,0.92,0.9134,0.9134,19.410813,17.729836594200002
1696698000000,2023-10-07 17:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696694400000,2023-10-07 16:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696690800000,2023-10-07 15:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696687200000,2023-10-07 14:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696683600000,2023-10-07 13:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696680000000,2023-10-07 12:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696676400000,2023-10-07 11:00:00,CTX/USD,0.9159,0.9159,0.9159,0.9159,0.0,0.0
1696672800000,2023-10-07 10:00:00,CTX/USD,0.9144,0.9159,0.9144,0.9159,4.356328,3.989960815200001
1696669200000,2023-10-07 09:00:00,CTX/USD,0.9144,0.9144,0.9144,0.9144,0.0,0.0
1696665600000,2023-10-07 08:00:00,CTX/USD,0.95,0.95,0.9144,0.9144,429.306295,392.557676148
1696662000000,2023-10-07 07:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696658400000,2023-10-07 06:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696654800000,2023-10-07 05:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696651200000,2023-10-07 04:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696647600000,2023-10-07 03:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696644000000,2023-10-07 02:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696640400000,2023-10-07 01:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696636800000,2023-10-07 00:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696633200000,2023-10-06 23:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696629600000,2023-10-06 22:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696626000000,2023-10-06 21:00:00,CTX/USD,0.95,0.95,0.95,0.95,0.0,0.0
1696622400000,2023-10-06 20:00:00,CTX/USD,0.9248,0.95,0.9248,0.95,265.94578,252.648491
1696618800000,2023-10-06 19:00:00,CTX/USD,0.935,0.935,0.9248,0.9248,128.899449,119.20621043519999
1696615200000,2023-10-06 18:00:00,CTX/USD,0.9297,0.935,0.9297,0.935,6.289241,5.880440335
1696611600000,2023-10-06 17:00:00,CTX/USD,0.9671,0.9671,0.9297,0.9297,508.742809,472.9781895273
1696608000000,2023-10-06 16:00:00,CTX/USD,0.9671,0.9671,0.9671,0.9671,0.0,0.0
1696604400000,2023-10-06 15:00:00,CTX/USD,0.9681,0.9722,0.9671,0.9671,11.563624,11.1831807704
1696600800000,2023-10-06 14:00:00,CTX/USD,0.9839,0.9839,0.9681,0.9681,153.0,148.11929999999998
1696597200000,2023-10-06 13:00:00,CTX/USD,0.979,0.9839,0.979,0.9839,13.135807,12.9243205073
1696593600000,2023-10-06 12:00:00,CTX/USD,1.0273,1.0273,0.979,0.979,580.431361,568.242302419
1696590000000,2023-10-06 11:00:00,CTX/USD,1.0273,1.0273,1.0273,1.0273,0.0,0.0
1696586400000,2023-10-06 10:00:00,CTX/USD,0.9392,1.0586,0.9392,1.0273,1715.827532,1762.6696236236003
1696582800000,2023-10-06 09:00:00,CTX/USD,0.9392,0.9392,0.9392,0.9392,0.532367,0.49999908640000007
1696579200000,2023-10-06 08:00:00,CTX/USD,0.9496,0.9496,0.9392,0.9392,740.052963,695.0577428496
1696575600000,2023-10-06 07:00:00,CTX/USD,1.0191,1.0191,0.9492,0.9496,1610.990716,1529.7967839136
1696572000000,2023-10-06 06:00:00,CTX/USD,1.0388,1.0388,1.0191,1.0191,241.700995,246.3174840045
1696568400000,2023-10-06 05:00:00,CTX/USD,1.0491,1.0639,1.0388,1.0388,730.029655,758.354805614
1696564800000,2023-10-06 04:00:00,CTX/USD,1.0703,1.0703,0.9492,1.0491,3073.515552,3224.4251656031997
1696561200000,2023-10-06 03:00:00,CTX/USD,0.92,1.0703,0.917,1.0703,2055.288535,2199.7753190105004
1696557600000,2023-10-06 02:00:00,CTX/USD,0.8367,0.92,0.8367,0.92,1190.168559,1094.95507428
1696554000000,2023-10-06 01:00:00,CTX/USD,0.8367,0.8367,0.8367,0.8367,0.0,0.0
1696550400000,2023-10-06 00:00:00,CTX/USD,0.8367,0.8367,0.8367,0.8367,0.0,0.0
1696546800000,2023-10-05 23:00:00,CTX/USD,0.8367,0.8367,0.8367,0.8367,0.0,0.0
1696543200000,2023-10-05 22:00:00,CTX/USD,0.8367,0.8367,0.8367,0.8367,0.0,0.0
1696539600000,2023-10-05 21:00:00,CTX/USD,0.8438,0.8438,0.8367,0.8367,47.715244,39.9233446548
1696536000000,2023-10-05 20:00:00,CTX/USD,0.8438,0.8438,0.8438,0.8438,0.0,0.0
1696532400000,2023-10-05 19:00:00,CTX/USD,0.8332,0.855,0.8332,0.8438,699.738466,590.4393176108
1696528800000,2023-10-05 18:00:00,CTX/USD,0.8332,0.8332,0.8332,0.8332,0.0,0.0
1696525200000,2023-10-05 17:00:00,CTX/USD,0.8332,0.8332,0.8332,0.8332,0.0,0.0
1696521600000,2023-10-05 16:00:00,CTX/USD,0.8332,0.8332,0.8332,0.8332,0.0,0.0
1696518000000,2023-10-05 15:00:00,CTX/USD,0.8288,0.8332,0.8288,0.8332,36.017642,30.009899314400002
1696514400000,2023-10-05 14:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696510800000,2023-10-05 13:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696507200000,2023-10-05 12:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696503600000,2023-10-05 11:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696500000000,2023-10-05 10:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696496400000,2023-10-05 09:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696492800000,2023-10-05 08:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696489200000,2023-10-05 07:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696485600000,2023-10-05 06:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696482000000,2023-10-05 05:00:00,CTX/USD,0.8288,0.8288,0.8288,0.8288,0.0,0.0
1696478400000,2023-10-05 04:00:00,CTX/USD,0.8477,0.8477,0.8288,0.8288,372.823718,308.9962974784
1696474800000,2023-10-05 03:00:00,CTX/USD,0.8477,0.8477,0.8477,0.8477,0.0,0.0
1696471200000,2023-10-05 02:00:00,CTX/USD,0.9,0.9,0.8477,0.8477,695.677796,589.7260676692
1696467600000,2023-10-05 01:00:00,CTX/USD,0.9,0.9,0.9,0.9,0.0,0.0
1696464000000,2023-10-05 00:00:00,CTX/USD,0.842,0.9,0.842,0.9,1332.532237,1199.2790132999999
1696460400000,2023-10-04 23:00:00,CTX/USD,0.842,0.842,0.842,0.842,0.0,0.0
1696456800000,2023-10-04 22:00:00,CTX/USD,0.842,0.842,0.842,0.842,0.0,0.0
1696453200000,2023-10-04 21:00:00,CTX/USD,0.842,0.842,0.842,0.842,0.0,0.0
1696449600000,2023-10-04 20:00:00,CTX/USD,0.8365,0.842,0.8365,0.842,27.74696,23.36294032
1696446000000,2023-10-04 19:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696442400000,2023-10-04 18:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696438800000,2023-10-04 17:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696435200000,2023-10-04 16:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696431600000,2023-10-04 15:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696428000000,2023-10-04 14:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696424400000,2023-10-04 13:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696420800000,2023-10-04 12:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696417200000,2023-10-04 11:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696413600000,2023-10-04 10:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696410000000,2023-10-04 09:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696406400000,2023-10-04 08:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696402800000,2023-10-04 07:00:00,CTX/USD,0.8365,0.8365,0.8365,0.8365,0.0,0.0
1696399200000,2023-10-04 06:00:00,CTX/USD,0.8438,0.8438,0.8365,0.8365,66.346529,55.4988715085
1696395600000,2023-10-04 05:00:00,CTX/USD,0.8438,0.8438,0.8438,0.8438,0.0,0.0
1696392000000,2023-10-04 04:00:00,CTX/USD,0.834,0.8438,0.834,0.8438,90.0,75.942
1696388400000,2023-10-04 03:00:00,CTX/USD,0.869,0.869,0.834,0.834,1080.268815,900.9441917099999
1696384800000,2023-10-04 02:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696381200000,2023-10-04 01:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696377600000,2023-10-04 00:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696374000000,2023-10-03 23:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696370400000,2023-10-03 22:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696366800000,2023-10-03 21:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696363200000,2023-10-03 20:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696359600000,2023-10-03 19:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696356000000,2023-10-03 18:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696352400000,2023-10-03 17:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696348800000,2023-10-03 16:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696345200000,2023-10-03 15:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696341600000,2023-10-03 14:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696338000000,2023-10-03 13:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696334400000,2023-10-03 12:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696330800000,2023-10-03 11:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696327200000,2023-10-03 10:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696323600000,2023-10-03 09:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696320000000,2023-10-03 08:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696316400000,2023-10-03 07:00:00,CTX/USD,0.869,0.869,0.869,0.869,0.0,0.0
1696312800000,2023-10-03 06:00:00,CTX/USD,0.8566,0.869,0.8566,0.869,110.944647,96.410898243
1696309200000,2023-10-03 05:00:00,CTX/USD,0.8566,0.8566,0.8566,0.8566,0.0,0.0
1696305600000,2023-10-03 04:00:00,CTX/USD,0.8566,0.8566,0.8566,0.8566,0.0,0.0
1696302000000,2023-10-03 03:00:00,CTX/USD,0.8736,0.8736,0.8566,0.8566,170.0,145.622
1696298400000,2023-10-03 02:00:00,CTX/USD,0.8736,0.8736,0.8736,0.8736,18.8041,16.42726176
1696294800000,2023-10-03 01:00:00,CTX/USD,0.8736,0.8736,0.8736,0.8736,0.0,0.0
1696291200000,2023-10-03 00:00:00,CTX/USD,0.8736,0.8736,0.8736,0.8736,0.0,0.0
1696287600000,2023-10-02 23:00:00,CTX/USD,0.8736,0.8736,0.8736,0.8736,0.0,0.0
1696284000000,2023-10-02 22:00:00,CTX/USD,0.861,0.8736,0.861,0.8736,571.11757,498.928309152
1696280400000,2023-10-02 21:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696276800000,2023-10-02 20:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696273200000,2023-10-02 19:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696269600000,2023-10-02 18:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696266000000,2023-10-02 17:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696262400000,2023-10-02 16:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696258800000,2023-10-02 15:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696255200000,2023-10-02 14:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696251600000,2023-10-02 13:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696248000000,2023-10-02 12:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696244400000,2023-10-02 11:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696240800000,2023-10-02 10:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696237200000,2023-10-02 09:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
